t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.003546	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.004249	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.014189	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.024080	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.034107	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.044420	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.054148	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.064101	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.074102	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.084779	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.095683	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.104962	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.114120	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.124506	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.134248	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.144065	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.154067	0.696010	0.153695	1.597209	0.250000	0.036485	-0.003920
0.164485	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.174245	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.184161	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.194053	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.204529	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.214309	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.224052	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.234768	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.244559	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.254416	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.264066	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.274086	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.284582	0.695188	0.153503	1.591718	0.250000	0.041160	-0.003988
0.294265	0.695203	0.156882	1.591858	0.250000	0.043138	-0.003598
0.304061	0.695203	0.156882	1.591858	0.250000	0.043138	-0.003598
0.314965	0.695203	0.156882	1.591858	0.250000	0.043138	-0.003598
0.324591	0.695203	0.156882	1.591858	0.250000	0.043138	-0.003598
0.334302	0.694503	0.164351	1.586575	0.250000	0.050890	-0.002801
0.344077	0.694503	0.164351	1.586575	0.250000	0.050890	-0.002801
0.355064	0.694503	0.164351	1.586575	0.250000	0.050890	-0.002801
0.364709	0.694503	0.164351	1.586575	0.250000	0.050890	-0.002801
0.374307	0.694503	0.164351	1.586575	0.250000	0.050890	-0.002801
0.384104	0.694503	0.164351	1.586575	0.250000	0.050890	-0.002801
0.394066	0.694503	0.164351	1.586575	0.250000	0.050890	-0.002801
0.404661	0.694359	0.177120	1.588682	0.250000	0.040322	-0.002195
0.414470	0.694359	0.177120	1.588682	0.250000	0.040322	-0.002195
0.424115	0.694359	0.177120	1.588682	0.250000	0.040322	-0.002195
0.434100	0.694359	0.177120	1.588682	0.250000	0.040322	-0.002195
0.444582	0.694359	0.177120	1.588682	0.250000	0.040322	-0.002195
0.454344	0.694359	0.177120	1.588682	0.250000	0.040322	-0.002195
0.464123	0.694054	0.191549	1.592056	0.250000	0.008616	-0.001964
0.474059	0.694054	0.191549	1.592056	0.250000	0.008616	-0.001964
0.484652	0.694054	0.191549	1.592056	0.250000	0.008616	-0.001964
0.495772	0.694054	0.191549	1.592056	0.250000	0.008616	-0.001964
0.504141	0.694054	0.191549	1.592056	0.250000	0.008616	-0.001964
0.514087	0.694054	0.191549	1.592056	0.250000	0.008616	-0.001964
0.524662	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.534419	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.544144	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.554924	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.564644	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.574526	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.584162	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.594036	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.604670	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.614624	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.624267	0.693773	0.206634	1.599399	0.250000	-0.065808	-0.002840
0.634028	0.693171	0.225649	1.597958	0.250000	-0.152824	-0.003839
0.644590	0.693171	0.225649	1.597958	0.250000	-0.152824	-0.003839
0.654451	0.693171	0.225649	1.597958	0.250000	-0.152824	-0.003839
0.664202	0.693171	0.225649	1.597958	0.250000	-0.152824	-0.003839
0.674936	0.693171	0.225649	1.597958	0.250000	-0.152824	-0.003839
0.684712	0.693171	0.225649	1.597958	0.250000	-0.152824	-0.003839
0.694435	0.692763	0.244828	1.592520	0.250000	-0.270547	-0.005983
0.704247	0.692763	0.244828	1.592520	0.250000	-0.270547	-0.005983
0.714207	0.692763	0.244828	1.592520	0.250000	-0.270547	-0.005983
0.724743	0.692763	0.244828	1.592520	0.250000	-0.270547	-0.005983
0.734479	0.692763	0.244828	1.592520	0.250000	-0.270547	-0.005983
0.744207	0.692763	0.244828	1.592520	0.250000	-0.270547	-0.005983
0.754092	0.692763	0.244828	1.592520	0.250000	-0.270547	-0.005983
0.764720	0.692454	0.264868	1.583243	0.250000	-0.395799	-0.009254
0.774094	0.692454	0.264868	1.583243	0.250000	-0.395799	-0.009254
0.784341	0.692454	0.264868	1.583243	0.250000	-0.395799	-0.009254
0.794002	0.692454	0.264868	1.583243	0.250000	-0.395799	-0.009254
0.804976	0.692454	0.264868	1.583243	0.250000	-0.395799	-0.009254
0.814565	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.824375	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.834091	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.844680	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.854737	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.864283	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.874044	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.884813	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.894604	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.904295	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.914199	0.692668	0.282056	1.583340	0.250000	-0.525945	-0.013841
0.924757	0.692235	0.303156	1.577598	0.250000	-0.684237	-0.020732
0.934710	0.692235	0.303156	1.577598	0.250000	-0.684237	-0.020732
0.944318	0.692235	0.303156	1.577598	0.250000	-0.684237	-0.020732
0.954124	0.692235	0.303156	1.577598	0.250000	-0.684237	-0.020732
0.964799	0.692235	0.303156	1.577598	0.250000	-0.684237	-0.020732
0.974555	0.692235	0.303156	1.577598	0.250000	-0.684237	-0.020732
0.984357	0.692235	0.303156	1.577598	0.250000	-0.684237	-0.020732
0.994087	0.691676	0.323713	1.554071	0.250000	-0.778551	-0.025560
1.004838	0.691676	0.323713	1.554071	0.250000	-0.778551	-0.025560
1.014774	0.691676	0.323713	1.554071	0.250000	-0.778551	-0.025560
1.025964	0.691676	0.323713	1.554071	0.250000	-0.778551	-0.025560
1.034084	0.691676	0.323713	1.554071	0.250000	-0.778551	-0.025560
1.044672	0.691676	0.323713	1.554071	0.250000	-0.778551	-0.025560
1.054602	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.064369	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.074118	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.084894	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.094140	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.104433	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.114162	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.124905	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.134079	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.144394	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.154185	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.164893	0.690648	0.342722	1.520506	0.250000	-0.859688	-0.030881
1.176740	0.691520	0.360262	1.474925	0.250000	-0.897127	-0.033995
1.184444	0.691520	0.360262	1.474925	0.250000	-0.897127	-0.033995
1.194092	0.691520	0.360262	1.474925	0.250000	-0.897127	-0.033995
1.204093	0.691520	0.360262	1.474925	0.250000	-0.897127	-0.033995
