x(i)	y(i)	theta(i)
1.006221	0.788956	1.424346
1.006789	0.793029	1.440299
1.007292	0.797118	1.456379
1.007730	0.801221	1.472538
1.008103	0.805340	1.488227
1.008413	0.809472	1.503268
1.008664	0.813619	1.517661
1.008856	0.817779	1.531406
1.008993	0.821953	1.544505
1.009077	0.826141	1.556961
1.009110	0.830341	1.568779
1.009095	0.834553	1.579963
1.009033	0.838778	1.590519
1.008928	0.843015	1.600452
1.008782	0.847263	1.609769
1.008597	0.851523	1.618477
1.008376	0.855793	1.626581
1.008121	0.860074	1.634089
1.007834	0.864366	1.641007
1.007517	0.868667	1.647343
1.007174	0.872978	1.653101
1.006806	0.877299	1.658290
1.006416	0.881629	1.662914
1.006006	0.885967	1.666980
1.005579	0.890314	1.670492
1.005136	0.894668	1.673455
1.004681	0.899031	1.675875
1.004216	0.903401	1.677755
1.003743	0.907778	1.679099
1.003264	0.912163	1.679910
1.002782	0.916553	1.680191
1.002300	0.920950	1.679945
1.001819	0.925353	1.679174
1.001342	0.929761	1.677879
1.000871	0.934174	1.676061
1.000410	0.938593	1.673722
0.999959	0.943016	1.670862
0.999522	0.947443	1.667480
0.999101	0.951874	1.663577
0.998698	0.956309	1.659152
0.998315	0.960748	1.654204
0.997956	0.965189	1.648732
0.997622	0.969633	1.642736
0.997316	0.974079	1.636213
0.997040	0.978528	1.629163
0.996797	0.982978	1.621583
0.996589	0.987430	1.613472
0.996418	0.991883	1.604829
0.996286	0.996336	1.595653
0.996197	1.000790	1.586218
0.996148	1.005245	1.577373
0.996137	1.009699	1.569177
0.996161	1.014152	1.561629
0.996218	1.018605	1.554728
0.996303	1.023057	1.548475
0.996416	1.027507	1.542867
0.996551	1.031956	1.537905
0.996707	1.036403	1.533587
0.996881	1.040847	1.529914
0.997070	1.045288	1.526884
0.997270	1.049727	1.524500
0.997480	1.054162	1.522760
0.997696	1.058594	1.521666
0.997915	1.063021	1.521219
0.998134	1.067445	1.521420
0.998351	1.071863	1.522272
0.998562	1.076277	1.523777
0.998765	1.080686	1.525938
0.998956	1.085089	1.528758
0.999134	1.089486	1.532240
0.999295	1.093877	1.536390
0.999435	1.098262	1.541210
0.999553	1.102640	1.546706
0.999645	1.107011	1.552881
0.999708	1.111374	1.559742
0.999740	1.115729	1.567292
0.999738	1.120077	1.575537
0.999698	1.124416	1.584481
0.999618	1.128746	1.594129
0.999495	1.133067	1.604483
0.999326	1.137379	1.615549
0.999109	1.141681	1.627328
0.998839	1.145974	1.639821
0.998515	1.150256	1.653031
0.998133	1.154527	1.666955
0.997691	1.158787	1.681593
0.997185	1.163037	1.696939
0.996614	1.167274	1.712989
0.995973	1.171500	1.729734
0.995260	1.175713	1.747165
0.994472	1.179915	1.765268
0.993607	1.184103	1.784029
0.992660	1.188278	1.803428
0.991631	1.192439	1.823445
0.990514	1.196587	1.844052
0.989310	1.200721	1.863938
0.988025	1.204841	1.882030
0.986666	1.208948	1.898353
0.985241	1.213042	1.912932
0.983757	1.217124	1.925792
0.982222	1.221194	1.936957
0.980643	1.225252	1.946448
0.979028	1.229299	1.954282
0.977384	1.233335	1.960475
0.975720	1.237361	1.965035
0.974041	1.241377	1.967967
0.972357	1.245384	1.969270
0.970674	1.249381	1.968938
0.969000	1.253370	1.966958
0.967343	1.257351	1.963313
0.965710	1.261324	1.957979
0.964109	1.265289	1.950925
0.962547	1.269248	1.942116
0.961031	1.273199	1.931511
0.959570	1.277145	1.919065
0.958171	1.281085	1.904727
0.956841	1.285020	1.888443
0.955588	1.288950	1.870160
0.954419	1.292875	1.849821
0.953342	1.296796	1.827373
0.952365	1.300714	1.802767
0.951495	1.304628	1.775960
0.950739	1.308540	1.747414
0.950097	1.312449	1.720097
0.949560	1.316356	1.694600
0.949122	1.320262	1.671006
0.948772	1.324166	1.649384
0.948504	1.328070	1.629787
0.948308	1.331973	1.612254
0.948177	1.335877	1.596812
0.948102	1.339781	1.583480
0.948075	1.343686	1.572270
0.948088	1.347592	1.563187
0.948132	1.351501	1.556233
0.948199	1.355411	1.551406
0.948281	1.359324	1.548704
0.948369	1.363240	1.548122
0.948456	1.367159	1.549655
0.948533	1.371082	1.553296
0.948591	1.375010	1.559040
0.948622	1.378942	1.566877
0.948619	1.382880	1.576797
0.948572	1.386822	1.588786
0.948474	1.390771	1.602826
0.948316	1.394726	1.618893
0.948091	1.398688	1.636583
0.947793	1.402656	1.654724
0.947422	1.406627	1.673242
0.946976	1.410601	1.692141
0.946452	1.414576	1.711428
0.945850	1.418549	1.731105
0.945167	1.422520	1.751177
0.944402	1.426486	1.771644
0.943553	1.430445	1.792508
0.942618	1.434397	1.813766
0.941595	1.438339	1.835417
0.940484	1.442270	1.857457
0.939281	1.446187	1.879879
0.937986	1.450090	1.902675
0.936596	1.453976	1.925836
0.935110	1.457843	1.949351
0.933527	1.461691	1.973206
0.931843	1.465517	1.997385
0.930059	1.469320	2.021871
0.928171	1.473097	2.046644
0.926178	1.476848	2.071682
0.924079	1.480570	2.096962
0.921872	1.484261	2.122459
0.919554	1.487921	2.148146
0.917125	1.491547	2.173994
0.914582	1.495137	2.199974
0.911924	1.498691	2.226054
0.909149	1.502205	2.252204
0.906256	1.505679	2.278390
0.903242	1.509111	2.304579
0.900106	1.512498	2.330739
0.896846	1.515840	2.356838
0.893460	1.519134	2.382841
0.889947	1.522379	2.408718
0.886305	1.525574	2.434437
0.882532	1.528715	2.459968
0.878626	1.531803	2.485284
0.874586	1.534834	2.510356
0.870410	1.537807	2.535159
0.866097	1.540721	2.559669
0.861644	1.543574	2.583864
0.857049	1.546364	2.607725
0.852312	1.549090	2.631233
0.847430	1.551749	2.654372
