x(i)	y(i)	theta(i)
1.018219	1.481225	2.409294
1.016305	1.482948	2.408146
1.014392	1.484674	2.406988
1.012480	1.486402	2.405823
1.010570	1.488134	2.404649
1.008661	1.489868	2.403467
1.006754	1.491605	2.402277
1.004848	1.493345	2.401078
1.002944	1.495088	2.399872
1.001041	1.496833	2.398657
0.999139	1.498582	2.397434
0.997239	1.500334	2.396204
0.995340	1.502089	2.394966
0.993443	1.503847	2.393719
0.991547	1.505608	2.392465
0.989652	1.507372	2.391204
0.987759	1.509139	2.389935
0.985867	1.510910	2.388658
0.983976	1.512684	2.387373
0.982087	1.514461	2.386081
0.980199	1.516242	2.384782
0.978313	1.518026	2.383475
0.976427	1.519813	2.382162
0.974543	1.521604	2.380840
0.972661	1.523398	2.379512
0.970780	1.525196	2.378177
0.968900	1.526998	2.376834
0.967021	1.528803	2.375485
0.965144	1.530612	2.374128
0.963267	1.532424	2.372765
0.961393	1.534240	2.371395
0.959519	1.536060	2.370019
0.957647	1.537884	2.368635
0.955776	1.539712	2.367245
0.953906	1.541543	2.365849
0.952038	1.543378	2.364446
0.950170	1.545218	2.363037
0.948304	1.547061	2.361621
0.946439	1.548908	2.360200
0.944576	1.550759	2.358772
0.942714	1.552615	2.357338
0.940852	1.554474	2.355898
0.938992	1.556338	2.354452
0.937134	1.558206	2.353000
0.935276	1.560078	2.351542
0.933420	1.561955	2.350078
0.931565	1.563836	2.348609
0.929711	1.565721	2.347134
0.927858	1.567610	2.345654
0.926006	1.569504	2.344168
0.924156	1.571402	2.342677
0.922306	1.573305	2.341181
0.920458	1.575213	2.339679
0.918611	1.577125	2.338172
0.916765	1.579041	2.336660
0.914920	1.580963	2.335143
0.913077	1.582889	2.333621
0.911234	1.584819	2.332094
0.909392	1.586755	2.330562
0.907552	1.588695	2.329026
0.905713	1.590640	2.327485
0.903875	1.592590	2.325939
0.902038	1.594545	2.324389
0.900201	1.596504	2.322835
0.898366	1.598469	2.321276
0.896533	1.600439	2.319713
0.894700	1.602414	2.318146
0.892868	1.604394	2.316574
0.891037	1.606379	2.314999
0.889207	1.608369	2.313419
0.887379	1.610364	2.311836
0.885551	1.612365	2.310249
0.883725	1.614371	2.308658
0.881899	1.616382	2.307064
0.880074	1.618398	2.305466
0.878251	1.620420	2.303864
0.876428	1.622448	2.302259
0.874606	1.624481	2.300651
0.872786	1.626519	2.299039
0.870966	1.628563	2.297424
0.869147	1.630612	2.295806
0.867330	1.632667	2.294185
0.865513	1.634728	2.292561
0.863697	1.636794	2.290934
0.861882	1.638866	2.289305
0.860068	1.640944	2.287672
0.858255	1.643028	2.286037
0.856443	1.645117	2.284399
0.854632	1.647213	2.282759
0.852822	1.649314	2.281117
0.851013	1.651421	2.279472
