t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.003088	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.007348	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.013837	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.023822	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.036981	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.043643	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.053691	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.063757	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.073739	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.083673	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.094398	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.104118	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.113933	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.123673	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.134642	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.143998	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.153773	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.163680	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.173668	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.183678	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.193954	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.203820	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.213615	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.223656	0.705197	0.166110	1.617435	0.250000	-0.783855	-0.016910
0.233780	0.704809	0.166723	1.614360	0.250000	-0.780534	-0.016889
0.243732	0.704809	0.166723	1.614360	0.250000	-0.780534	-0.016889
0.253642	0.704809	0.166723	1.614360	0.250000	-0.780534	-0.016889
0.264224	0.704809	0.166723	1.614360	0.250000	-0.780534	-0.016889
0.275073	0.704809	0.166723	1.614360	0.250000	-0.780534	-0.016889
0.283852	0.704809	0.166723	1.614360	0.250000	-0.780534	-0.016889
0.294514	0.704809	0.166723	1.614360	0.250000	-0.780534	-0.016889
0.303660	0.704809	0.166723	1.614360	0.250000	-0.780534	-0.016889
0.314225	0.704809	0.166723	1.614360	0.250000	-0.780534	-0.016889
0.323811	0.704809	0.166723	1.614360	0.250000	-0.780534	-0.016889
