t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.007781	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.009083	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.018714	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.029201	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.038947	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.048950	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.058572	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.069252	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.078952	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.088374	0.695264	0.153937	1.606093	0.250000	-0.742936	-0.019762
0.098382	0.695264	0.153937	1.606093	0.250000	-0.742936	-0.019762
0.108925	0.695264	0.153937	1.606093	0.250000	-0.742936	-0.019762
0.118414	0.695264	0.153937	1.606093	0.250000	-0.742936	-0.019762
0.128813	0.695264	0.153937	1.606093	0.250000	-0.742936	-0.019762
0.138603	0.695264	0.153937	1.606093	0.250000	-0.742936	-0.019762
0.148507	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.158999	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.168756	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.178472	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.188291	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.198992	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.208353	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.218590	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.228329	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.239080	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.253126	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.258717	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.268336	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.279058	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.288523	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.298390	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.308328	0.695788	0.152590	1.604920	0.250000	-0.734649	-0.019137
0.319059	0.696400	0.159443	1.588441	0.250000	-0.750046	-0.019613
0.328866	0.696400	0.159443	1.588441	0.250000	-0.750046	-0.019613
0.338570	0.696400	0.159443	1.588441	0.250000	-0.750046	-0.019613
0.348536	0.696400	0.159443	1.588441	0.250000	-0.750046	-0.019613
0.359079	0.696400	0.159443	1.588441	0.250000	-0.750046	-0.019613
0.368831	0.696400	0.159443	1.588441	0.250000	-0.750046	-0.019613
0.378597	0.696400	0.159443	1.588441	0.250000	-0.750046	-0.019613
0.388350	0.696087	0.172618	1.559487	0.250000	-0.777340	-0.021459
0.399086	0.696087	0.172618	1.559487	0.250000	-0.777340	-0.021459
0.408859	0.696087	0.172618	1.559487	0.250000	-0.777340	-0.021459
0.418510	0.696087	0.172618	1.559487	0.250000	-0.777340	-0.021459
0.428669	0.696087	0.172618	1.559487	0.250000	-0.777340	-0.021459
0.438375	0.696087	0.172618	1.559487	0.250000	-0.777340	-0.021459
0.449121	0.696087	0.172618	1.559487	0.250000	-0.777340	-0.021459
0.458336	0.696087	0.172618	1.559487	0.250000	-0.777340	-0.021459
0.468401	0.696087	0.172618	1.559487	0.250000	-0.777340	-0.021459
0.478320	0.696087	0.172618	1.559487	0.250000	-0.777340	-0.021459
0.488332	0.696696	0.191020	1.506842	0.250000	-0.801372	-0.023993
0.498392	0.696696	0.191020	1.506842	0.250000	-0.801372	-0.023993
0.508418	0.696696	0.191020	1.506842	0.250000	-0.801372	-0.023993
0.518492	0.696696	0.191020	1.506842	0.250000	-0.801372	-0.023993
0.528328	0.696696	0.191020	1.506842	0.250000	-0.801372	-0.023993
0.538711	0.696696	0.191020	1.506842	0.250000	-0.801372	-0.023993
0.548621	0.696696	0.191020	1.506842	0.250000	-0.801372	-0.023993
0.559183	0.696696	0.191020	1.506842	0.250000	-0.801372	-0.023993
0.568915	0.697301	0.207137	1.467865	0.250000	-0.854094	-0.029053
0.578680	0.697301	0.207137	1.467865	0.250000	-0.854094	-0.029053
0.588752	0.697301	0.207137	1.467865	0.250000	-0.854094	-0.029053
0.599177	0.697301	0.207137	1.467865	0.250000	-0.854094	-0.029053
0.608934	0.697301	0.207137	1.467865	0.250000	-0.854094	-0.029053
0.618481	0.699319	0.222096	1.429711	0.250000	-0.863436	-0.031491
0.628506	0.699319	0.222096	1.429711	0.250000	-0.863436	-0.031491
0.639215	0.699319	0.222096	1.429711	0.250000	-0.863436	-0.031491
0.649613	0.699319	0.222096	1.429711	0.250000	-0.863436	-0.031491
0.658709	0.699319	0.222096	1.429711	0.250000	-0.863436	-0.031491
0.668514	0.699319	0.222096	1.429711	0.250000	-0.863436	-0.031491
0.678277	0.699319	0.222096	1.429711	0.250000	-0.863436	-0.031491
0.688956	0.699319	0.222096	1.429711	0.250000	-0.863436	-0.031491
0.698425	0.699319	0.222096	1.429711	0.250000	-0.863436	-0.031491
0.708453	0.699319	0.222096	1.429711	0.250000	-0.863436	-0.031491
0.718724	0.701571	0.237415	1.395868	0.250000	-0.878867	-0.034722
0.728437	0.701571	0.237415	1.395868	0.250000	-0.878867	-0.034722
0.738354	0.701571	0.237415	1.395868	0.250000	-0.878867	-0.034722
0.748665	0.701571	0.237415	1.395868	0.250000	-0.878867	-0.034722
0.758301	0.701571	0.237415	1.395868	0.250000	-0.878867	-0.034722
0.768994	0.701571	0.237415	1.395868	0.250000	-0.878867	-0.034722
0.778682	0.701571	0.237415	1.395868	0.250000	-0.878867	-0.034722
0.788562	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.798297	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.808995	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.818808	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.828649	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.838303	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.848598	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.858367	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.868567	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.878279	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.889403	0.705280	0.253870	1.359770	0.250000	-0.875445	-0.036845
0.898803	0.710386	0.273654	1.316002	0.250000	-0.881773	-0.041061
0.908326	0.710386	0.273654	1.316002	0.250000	-0.881773	-0.041061
