t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.003340	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.004933	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.013999	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.024948	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.034007	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.045603	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.054426	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.063865	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.074532	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.084803	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.094038	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.103918	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.114683	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.123904	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.133890	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.143891	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.154436	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.164435	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.174754	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.183975	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.195217	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.203960	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.213882	0.239291	0.183020	-0.010903	0.250000	0.059500	0.002717
0.253161	0.240566	0.183609	0.009317	0.250000	0.059500	0.002717
0.254106	0.240566	0.183609	0.009317	0.250000	-0.001017	-0.000642
0.254478	0.240566	0.183609	0.009317	0.250000	-0.001017	-0.000642
0.254821	0.240566	0.183609	0.009317	0.250000	-0.001017	-0.000642
0.263923	0.240566	0.183609	0.009317	0.250000	-0.001017	-0.000642
0.273891	0.240566	0.183609	0.009317	0.250000	-0.001017	-0.000642
0.283870	0.240566	0.183609	0.009317	0.250000	-0.001017	-0.000642
0.294903	0.240566	0.183609	0.009317	0.250000	-0.001017	-0.000642
0.303890	0.240566	0.183609	0.009317	0.250000	-0.001017	-0.000642
0.313972	0.240566	0.183609	0.009317	0.250000	-0.001017	-0.000642
0.323879	0.245485	0.184567	0.000627	0.250000	0.031716	-0.000251
0.334183	0.245485	0.184567	0.000627	0.250000	0.031716	-0.000251
0.343948	0.245485	0.184567	0.000627	0.250000	0.031716	-0.000251
0.353781	0.245485	0.184567	0.000627	0.250000	0.031716	-0.000251
0.364224	0.245485	0.184567	0.000627	0.250000	0.031716	-0.000251
0.374938	0.245485	0.184567	0.000627	0.250000	0.031716	-0.000251
0.384724	0.245485	0.184567	0.000627	0.250000	0.031716	-0.000251
0.393833	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.404550	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.414803	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.424709	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.434574	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.444296	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.453974	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.464922	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.474026	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.484171	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.493880	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.505052	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.514376	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.524146	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.534039	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.544649	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.555442	0.258644	0.183457	0.002257	0.250000	0.087510	0.001331
0.564265	0.284594	0.180354	-0.017779	0.250000	0.286189	0.009986
0.574663	0.284594	0.180354	-0.017779	0.250000	0.286189	0.009986
0.583901	0.284594	0.180354	-0.017779	0.250000	0.286189	0.009986
0.593879	0.284594	0.180354	-0.017779	0.250000	0.286189	0.009986
0.604284	0.284594	0.180354	-0.017779	0.250000	0.286189	0.009986
0.614852	0.284594	0.180354	-0.017779	0.250000	0.286189	0.009986
0.624027	0.311292	0.180333	-0.004212	0.250000	0.377895	0.012770
0.633919	0.311292	0.180333	-0.004212	0.250000	0.377895	0.012770
0.644763	0.311292	0.180333	-0.004212	0.250000	0.377895	0.012770
0.653885	0.311292	0.180333	-0.004212	0.250000	0.377895	0.012770
0.663884	0.311292	0.180333	-0.004212	0.250000	0.377895	0.012770
0.674122	0.311292	0.180333	-0.004212	0.250000	0.377895	0.012770
0.683901	0.311292	0.180333	-0.004212	0.250000	0.377895	0.012770
