x(i)	y(i)	theta(i)
0.951585	0.831732	1.607740
0.951444	0.835222	1.614120
0.951286	0.838713	1.617571
0.951121	0.842205	1.618101
0.950958	0.845698	1.615714
0.950810	0.849193	1.610410
0.950685	0.852690	1.602645
0.950587	0.856187	1.594905
0.950515	0.859686	1.587570
0.950469	0.863186	1.580639
0.950446	0.866687	1.574113
0.950445	0.870189	1.567992
0.950465	0.873693	1.562276
0.950504	0.877197	1.556965
0.950562	0.880703	1.552059
0.950635	0.884210	1.547557
0.950724	0.887719	1.543459
0.950827	0.891228	1.539764
0.950942	0.894739	1.536472
0.951067	0.898250	1.533582
0.951203	0.901763	1.531093
0.951346	0.905277	1.529005
0.951496	0.908792	1.527318
0.951652	0.912308	1.526030
0.951811	0.915825	1.525142
0.951973	0.919343	1.524652
0.952135	0.922863	1.524560
0.952298	0.926383	1.524867
0.952459	0.929905	1.525571
0.952616	0.933427	1.526672
0.952769	0.936951	1.528171
0.952916	0.940475	1.530066
0.953056	0.944001	1.532359
0.953187	0.947527	1.535048
0.953308	0.951055	1.538133
0.953417	0.954583	1.541615
0.953513	0.958113	1.545493
0.953595	0.961643	1.549768
0.953661	0.965175	1.554438
0.953710	0.968707	1.559504
0.953741	0.972240	1.564965
0.953751	0.975774	1.570821
0.953740	0.979310	1.577071
0.953706	0.982846	1.583714
0.953648	0.986383	1.590750
0.953565	0.989920	1.598177
0.953454	0.993459	1.605994
0.953315	0.996999	1.614198
0.953146	1.000539	1.622789
0.952946	1.004081	1.631763
0.952713	1.007623	1.641117
0.952446	1.011166	1.650849
0.952144	1.014709	1.660954
0.951805	1.018254	1.671428
0.951428	1.021800	1.682268
0.951011	1.025346	1.693466
0.950553	1.028893	1.705018
0.950052	1.032441	1.716916
0.949508	1.035989	1.729154
0.948918	1.039538	1.741724
0.948282	1.043089	1.754545
0.947599	1.046639	1.766922
0.946872	1.050191	1.778689
0.946101	1.053743	1.789852
0.945291	1.057296	1.800416
0.944441	1.060850	1.810389
0.943555	1.064404	1.819775
0.942634	1.067959	1.828582
0.941681	1.071515	1.836817
0.940697	1.075071	1.844486
0.939684	1.078628	1.851596
0.938645	1.082186	1.858151
0.937582	1.085744	1.864160
0.936496	1.089303	1.869627
0.935390	1.092863	1.874557
0.934265	1.096423	1.878956
0.933124	1.099984	1.882828
0.931968	1.103545	1.886176
0.930800	1.107107	1.889005
0.929622	1.110670	1.891318
0.928436	1.114233	1.893117
0.927243	1.117797	1.894404
0.926046	1.121361	1.895182
0.924846	1.124926	1.895450
0.923646	1.128491	1.895209
0.922449	1.132057	1.894460
0.921255	1.135623	1.893201
0.920066	1.139190	1.891433
0.918886	1.142757	1.889152
0.917716	1.146325	1.886358
0.916557	1.149893	1.883047
0.915412	1.153462	1.879216
0.914284	1.157031	1.874862
0.913173	1.160601	1.869981
0.912082	1.164171	1.864569
0.911013	1.167741	1.858621
0.909969	1.171312	1.852131
0.908950	1.174883	1.845094
0.907959	1.178455	1.837505
0.906999	1.182027	1.829359
0.906071	1.185599	1.820648
0.905176	1.189172	1.811367
0.904318	1.192745	1.801509
0.903498	1.196319	1.791070
0.902718	1.199893	1.780044
0.901981	1.203467	1.768424
0.901288	1.207041	1.756222
0.900640	1.210616	1.743993
0.900036	1.214191	1.732017
0.899477	1.217767	1.720302
0.898959	1.221342	1.708854
0.898482	1.224918	1.697679
0.898046	1.228495	1.686781
0.897649	1.232071	1.676166
0.897289	1.235648	1.665838
0.896966	1.239225	1.655801
0.896679	1.242802	1.646059
0.896427	1.246379	1.636614
0.896207	1.249957	1.627470
0.896020	1.253535	1.618628
0.895864	1.257113	1.610091
0.895739	1.260691	1.601861
0.895642	1.264269	1.593939
0.895573	1.267848	1.586327
0.895530	1.271427	1.579026
0.895513	1.275005	1.572036
0.895521	1.278584	1.565358
0.895552	1.282164	1.558993
0.895605	1.285743	1.552941
0.895679	1.289322	1.547201
0.895774	1.292901	1.541776
0.895887	1.296481	1.536663
0.896018	1.300061	1.531864
0.896165	1.303640	1.527377
