t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.005615	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.006079	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.016449	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.026957	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.036681	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.046540	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.056235	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.066053	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.076805	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.086521	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.096263	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.107499	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.116912	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.126486	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.136288	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.146107	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.156761	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.166045	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.176264	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.186097	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.196784	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.206671	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.216422	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.226097	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.236744	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.246594	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.256379	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.266066	0.693766	0.150264	1.583016	0.250000	-0.555801	-0.015107
0.276797	0.693683	0.154196	1.580794	0.250000	-0.581843	-0.016058
0.286539	0.693683	0.154196	1.580794	0.250000	-0.581843	-0.016058
