t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.006211	0.699549	0.168186	1.623577	0.250000	-0.860399	-0.024164
0.008966	0.699549	0.168186	1.623577	0.250000	-0.860399	-0.024164
0.016985	0.699549	0.168186	1.623577	0.250000	-0.860399	-0.024164
0.026881	0.699549	0.168186	1.623577	0.250000	-0.860399	-0.024164
0.036775	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.046811	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.056804	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.067209	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.077009	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.086742	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.097473	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.106747	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.117007	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.126805	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.136880	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.146743	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.156893	0.699589	0.167839	1.618924	0.250000	-0.849116	-0.023567
0.166741	0.700056	0.167253	1.615368	0.250000	-0.835738	-0.022685
0.177643	0.700056	0.167253	1.615368	0.250000	-0.835738	-0.022685
0.186745	0.700056	0.167253	1.615368	0.250000	-0.835738	-0.022685
0.196998	0.700056	0.167253	1.615368	0.250000	-0.835738	-0.022685
0.206741	0.700056	0.167253	1.615368	0.250000	-0.835738	-0.022685
0.216731	0.700056	0.167253	1.615368	0.250000	-0.835738	-0.022685
0.227273	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.236987	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.246821	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.257592	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.267327	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.277042	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.287007	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.297601	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.307359	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.317103	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.326671	0.700070	0.167792	1.615144	0.250000	-0.834783	-0.022620
0.338217	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.347320	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.357086	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.367000	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.376821	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.387285	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.397126	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.408690	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.416832	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.426773	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.437665	0.700112	0.174493	1.602708	0.250000	-0.834296	-0.022684
0.446993	0.702449	0.190637	1.569305	0.250000	-0.883468	-0.025775
0.456710	0.702449	0.190637	1.569305	0.250000	-0.883468	-0.025775
0.467366	0.702449	0.190637	1.569305	0.250000	-0.883468	-0.025775
0.477397	0.702449	0.190637	1.569305	0.250000	-0.883468	-0.025775
0.486914	0.702449	0.190637	1.569305	0.250000	-0.883468	-0.025775
0.496770	0.702449	0.190637	1.569305	0.250000	-0.883468	-0.025775
0.506868	0.702449	0.190637	1.569305	0.250000	-0.883468	-0.025775
0.517164	0.703103	0.210384	1.512627	0.250000	-0.897085	-0.028888
0.526910	0.703103	0.210384	1.512627	0.250000	-0.897085	-0.028888
0.537640	0.703103	0.210384	1.512627	0.250000	-0.897085	-0.028888
0.547432	0.703103	0.210384	1.512627	0.250000	-0.897085	-0.028888
0.557182	0.703103	0.210384	1.512627	0.250000	-0.897085	-0.028888
0.566885	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.576679	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.586760	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.596763	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.606951	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.617329	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.626815	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.636960	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.646777	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.656879	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.666796	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.676894	0.704280	0.229656	1.457919	0.250000	-0.908919	-0.032721
0.686756	0.704630	0.246900	1.400126	0.250000	-0.916395	-0.037406
0.696774	0.704630	0.246900	1.400126	0.250000	-0.916395	-0.037406
0.706748	0.704630	0.246900	1.400126	0.250000	-0.916395	-0.037406
0.716918	0.704630	0.246900	1.400126	0.250000	-0.916395	-0.037406
0.726999	0.704630	0.246900	1.400126	0.250000	-0.916395	-0.037406
0.736702	0.704630	0.246900	1.400126	0.250000	-0.916395	-0.037406
0.747502	0.707962	0.263747	1.362126	0.250000	-0.930760	-0.041679
0.756790	0.707962	0.263747	1.362126	0.250000	-0.930760	-0.041679
0.766988	0.707962	0.263747	1.362126	0.250000	-0.930760	-0.041679
0.776861	0.707962	0.263747	1.362126	0.250000	-0.930760	-0.041679
0.786822	0.707962	0.263747	1.362126	0.250000	-0.930760	-0.041679
0.796804	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.807155	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.816897	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.826733	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.838307	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.847052	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.856899	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.868678	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.877486	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.887065	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.896821	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.907591	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.917343	0.711480	0.279668	1.322723	0.250000	-0.915913	-0.043886
0.927027	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
0.936844	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
0.947592	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
0.957341	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
0.967121	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
0.976939	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
0.987592	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
0.997346	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
1.006799	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
1.017387	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
1.027106	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
1.036773	0.715229	0.296716	1.285746	0.250000	-0.916168	-0.048088
1.047238	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.056932	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.066733	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.076742	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.086802	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.096849	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.106746	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.116763	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.126751	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.136909	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.146769	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.156759	0.720707	0.314495	1.225633	0.250000	-0.846302	-0.047896
1.167149	0.730772	0.337936	1.161900	0.250000	-0.749276	-0.046740
1.176860	0.730772	0.337936	1.161900	0.250000	-0.749276	-0.046740
1.186742	0.730772	0.337936	1.161900	0.250000	-0.749276	-0.046740
1.196740	0.730772	0.337936	1.161900	0.250000	-0.749276	-0.046740
1.206859	0.730772	0.337936	1.161900	0.250000	-0.749276	-0.046740
1.216786	0.730772	0.337936	1.161900	0.250000	-0.749276	-0.046740
1.226701	0.742978	0.357436	1.096256	0.250000	-0.588215	-0.040559
1.236927	0.742978	0.357436	1.096256	0.250000	-0.588215	-0.040559
1.246844	0.742978	0.357436	1.096256	0.250000	-0.588215	-0.040559
1.256861	0.742978	0.357436	1.096256	0.250000	-0.588215	-0.040559
1.267212	0.742978	0.357436	1.096256	0.250000	-0.588215	-0.040559
1.277451	0.753788	0.376247	1.041163	0.250000	-0.462042	-0.035243
1.287219	0.753788	0.376247	1.041163	0.250000	-0.462042	-0.035243
1.296988	0.753788	0.376247	1.041163	0.250000	-0.462042	-0.035243
1.306735	0.753788	0.376247	1.041163	0.250000	-0.462042	-0.035243
1.316811	0.753788	0.376247	1.041163	0.250000	-0.462042	-0.035243
1.326776	0.753788	0.376247	1.041163	0.250000	-0.462042	-0.035243
