x(i)	y(i)	theta(i)
1.004399	0.833585	1.646411
1.004127	0.837137	1.647810
1.003851	0.840696	1.648423
1.003573	0.844263	1.648255
1.003297	0.847838	1.647310
1.003026	0.851421	1.645593
1.002760	0.855012	1.643516
1.002502	0.858610	1.641463
1.002250	0.862217	1.639432
1.002005	0.865831	1.637425
1.001767	0.869453	1.635439
1.001536	0.873082	1.633477
1.001311	0.876719	1.631535
1.001093	0.880363	1.629616
1.000882	0.884013	1.627718
1.000677	0.887671	1.625840
1.000478	0.891335	1.623984
1.000286	0.895006	1.622148
1.000101	0.898684	1.620331
0.999921	0.902368	1.618535
0.999748	0.906058	1.616759
0.999582	0.909754	1.615001
0.999421	0.913457	1.613263
0.999267	0.917165	1.611544
0.999118	0.920879	1.609843
0.998976	0.924599	1.608160
0.998840	0.928324	1.606496
0.998710	0.932054	1.604849
0.998586	0.935790	1.603220
0.998467	0.939531	1.601608
0.998355	0.943277	1.600014
0.998248	0.947027	1.598436
0.998147	0.950783	1.596876
0.998052	0.954543	1.595331
0.997963	0.958307	1.593803
0.997879	0.962076	1.592292
0.997801	0.965850	1.590796
0.997728	0.969627	1.589316
0.997661	0.973408	1.587851
0.997599	0.977193	1.586402
0.997542	0.980982	1.584968
0.997491	0.984774	1.583549
0.997446	0.988570	1.582145
0.997405	0.992369	1.580755
0.997370	0.996172	1.579380
0.997340	0.999977	1.578019
0.997315	1.003786	1.576672
0.997295	1.007597	1.575340
0.997280	1.011411	1.574021
0.997270	1.015228	1.572716
0.997265	1.019047	1.571424
0.997266	1.022868	1.570146
0.997270	1.026692	1.568881
0.997280	1.030517	1.567628
0.997295	1.034345	1.566389
0.997314	1.038174	1.565163
0.997338	1.042005	1.563949
0.997366	1.045838	1.562748
0.997400	1.049672	1.561559
0.997437	1.053508	1.560383
0.997479	1.057344	1.559219
0.997526	1.061182	1.558066
0.997577	1.065020	1.556926
0.997633	1.068860	1.555797
0.997692	1.072700	1.554680
0.997756	1.076540	1.553574
0.997825	1.080382	1.552480
0.997897	1.084223	1.551398
0.997974	1.088064	1.550326
0.998054	1.091906	1.549265
0.998139	1.095747	1.548216
0.998228	1.099589	1.547177
0.998321	1.103429	1.546150
0.998417	1.107270	1.545133
0.998518	1.111110	1.544126
0.998622	1.114949	1.543130
0.998730	1.118787	1.542144
0.998842	1.122624	1.541169
0.998957	1.126460	1.540204
0.999077	1.130295	1.539249
0.999199	1.134129	1.538305
0.999326	1.137961	1.537370
0.999456	1.141791	1.536445
0.999589	1.145620	1.535530
0.999726	1.149447	1.534624
0.999866	1.153272	1.533729
1.000009	1.157095	1.532842
1.000156	1.160915	1.531966
1.000306	1.164733	1.531099
1.000459	1.168549	1.530241
1.000616	1.172362	1.529393
1.000775	1.176172	1.528553
1.000938	1.179980	1.527723
1.001103	1.183784	1.526902
1.001272	1.187585	1.526091
1.001443	1.191383	1.525288
1.001617	1.195178	1.524494
1.001795	1.198969	1.523709
1.001974	1.202756	1.523037
1.002156	1.206540	1.522645
1.002339	1.210320	1.522536
1.002521	1.214095	1.522709
1.002701	1.217867	1.523165
1.002880	1.221634	1.523907
1.003054	1.225397	1.524935
1.003224	1.229155	1.526250
1.003389	1.232909	1.527854
1.003546	1.236658	1.529748
1.003696	1.240402	1.531933
1.003837	1.244141	1.534410
1.003968	1.247875	1.537183
1.004088	1.251603	1.540251
1.004195	1.255326	1.543617
1.004290	1.259044	1.547283
1.004370	1.262756	1.551250
1.004434	1.266462	1.555521
1.004482	1.270162	1.560096
1.004513	1.273856	1.564978
1.004525	1.277544	1.570170
1.004517	1.281225	1.575672
1.004489	1.284900	1.581486
1.004438	1.288569	1.587615
1.004365	1.292231	1.594060
1.004268	1.295886	1.600822
1.004145	1.299534	1.607904
1.003997	1.303175	1.615306
1.003821	1.306808	1.623030
1.003617	1.310435	1.631078
1.003383	1.314054	1.639449
1.003119	1.317665	1.648145
1.002824	1.321269	1.657166
1.002496	1.324865	1.666513
1.002134	1.328453	1.676185
1.001737	1.332033	1.686182
1.001304	1.335604	1.696503
1.000835	1.339168	1.707147
1.000327	1.342722	1.718112
0.999781	1.346269	1.729396
0.999194	1.349806	1.740997
0.998566	1.353335	1.752911
0.997896	1.356854	1.765136
0.997182	1.360365	1.777666
0.996424	1.363866	1.790496
0.995620	1.367358	1.803622
0.994770	1.370841	1.817038
0.993872	1.374313	1.830736
0.992925	1.377777	1.844708
0.991928	1.381230	1.858948
0.990880	1.384673	1.873446
0.989780	1.388106	1.888192
0.988628	1.391529	1.903177
0.987421	1.394941	1.918389
0.986158	1.398343	1.933816
0.984840	1.401735	1.949448
0.983464	1.405115	1.965269
0.982029	1.408485	1.981268
0.980535	1.411844	1.997430
0.978980	1.415191	2.013741
0.977364	1.418528	2.030185
0.975685	1.421853	2.046748
0.973942	1.425166	2.063413
0.972134	1.428468	2.080165
0.970260	1.431758	2.096988
0.968319	1.435036	2.113865
0.966309	1.438302	2.130779
0.964231	1.441556	2.147716
0.962082	1.444797	2.164658
0.959862	1.448026	2.181590
0.957569	1.451243	2.198495
0.955202	1.454447	2.215358
0.952761	1.457638	2.232164
0.950245	1.460816	2.248898
0.947651	1.463982	2.265546
0.944980	1.467134	2.282094
0.942229	1.470272	2.298530
0.939399	1.473398	2.314840
0.936488	1.476510	2.331013
0.933494	1.479608	2.347037
0.930417	1.482692	2.362903
0.927256	1.485762	2.378600
0.924009	1.488819	2.394119
0.920676	1.491861	2.409452
0.917255	1.494889	2.424592
0.913746	1.497902	2.439532
0.910147	1.500901	2.454265
0.906457	1.503885	2.468786
0.902675	1.506854	2.483091
0.898800	1.509808	2.497176
