x(i)	y(i)	theta(i)
0.467898	0.683011	2.348199
0.466261	0.684672	2.349446
0.464621	0.686333	2.350643
0.462976	0.687994	2.351792
0.461327	0.689656	2.352891
0.459675	0.691317	2.353942
0.458019	0.692979	2.354944
0.456360	0.694641	2.355899
0.454697	0.696303	2.356805
0.453031	0.697965	2.357663
0.451362	0.699628	2.358459
0.449690	0.701292	2.359173
0.448015	0.702955	2.359805
0.446338	0.704620	2.360355
0.444658	0.706285	2.360824
0.442976	0.707951	2.361211
0.441292	0.709617	2.361518
0.439606	0.711284	2.361744
0.437919	0.712953	2.361889
0.436231	0.714622	2.361955
0.434542	0.716291	2.361940
0.432852	0.717962	2.361845
0.431161	0.719634	2.361670
0.429470	0.721307	2.361415
0.427779	0.722982	2.361081
0.426088	0.724657	2.360667
0.424397	0.726334	2.360174
0.422707	0.728011	2.359600
0.421017	0.729691	2.358947
0.419328	0.731371	2.358214
0.417640	0.733054	2.357401
0.415954	0.734737	2.356509
0.414269	0.736423	2.355536
0.412587	0.738109	2.354483
0.410906	0.739798	2.353350
0.409227	0.741488	2.352136
0.407551	0.743180	2.350841
0.405877	0.744874	2.349465
0.404207	0.746570	2.348008
0.402539	0.748268	2.346469
0.400875	0.749967	2.344849
0.399214	0.751669	2.343146
0.397557	0.753373	2.341360
0.395904	0.755079	2.339492
0.394255	0.756787	2.337540
0.392611	0.758497	2.335505
0.390971	0.760210	2.333386
0.389336	0.761925	2.331182
0.387706	0.763643	2.328893
0.386081	0.765363	2.326518
0.384462	0.767085	2.324057
0.382849	0.768810	2.321510
0.381241	0.770538	2.318875
0.379640	0.772268	2.316153
0.378044	0.774001	2.313342
0.376456	0.775737	2.310443
0.374874	0.777476	2.307454
0.373300	0.779217	2.304375
0.371732	0.780962	2.301205
0.370172	0.782709	2.297943
0.368620	0.784460	2.294589
0.367075	0.786214	2.291142
0.365539	0.787970	2.287602
0.364011	0.789730	2.283967
0.362491	0.791494	2.280237
0.360980	0.793260	2.276411
0.359478	0.795030	2.272488
0.357986	0.796803	2.268468
0.356502	0.798580	2.264349
0.355029	0.800361	2.260131
0.353565	0.802144	2.255813
0.352111	0.803932	2.251394
0.350667	0.805723	2.246874
0.349234	0.807518	2.242251
0.347812	0.809317	2.237524
0.346400	0.811119	2.232693
0.345000	0.812926	2.227757
0.343611	0.814736	2.222715
0.342234	0.816550	2.217566
0.340868	0.818369	2.212309
0.339514	0.820191	2.206944
0.338173	0.822018	2.201468
0.336844	0.823848	2.195883
0.335528	0.825684	2.190186
0.334224	0.827523	2.184377
0.332934	0.829367	2.178455
0.331657	0.831215	2.172419
0.330393	0.833067	2.166268
0.329144	0.834925	2.160002
0.327908	0.836786	2.153620
0.326686	0.838653	2.147121
0.325479	0.840524	2.140504
0.324286	0.842399	2.133769
0.323108	0.844280	2.126915
0.321946	0.846165	2.119941
0.320798	0.848055	2.112847
0.319666	0.849951	2.105632
0.318550	0.851851	2.098295
0.317449	0.853756	2.090837
0.316365	0.855666	2.083257
0.315297	0.857582	2.075554
0.314246	0.859502	2.067728
0.313211	0.861428	2.059779
0.312193	0.863360	2.051707
0.311193	0.865296	2.043511
0.310210	0.867238	2.035192
0.309245	0.869186	2.026750
0.308297	0.871139	2.018184
0.307368	0.873097	2.009495
0.306457	0.875062	2.000684
0.305564	0.877031	1.991750
0.304690	0.879007	1.982694
0.303835	0.880988	1.973517
0.303000	0.882976	1.964219
0.302183	0.884969	1.954802
0.301387	0.886968	1.945266
0.300610	0.888973	1.935612
0.299853	0.890984	1.925841
0.299116	0.893001	1.915954
0.298400	0.895024	1.905954
0.297705	0.897054	1.895841
0.297030	0.899090	1.885617
0.296377	0.901132	1.875285
0.295745	0.903180	1.864845
0.295134	0.905235	1.854299
0.294546	0.907297	1.843651
0.293979	0.909364	1.832902
0.293435	0.911439	1.822055
0.292912	0.913520	1.811112
0.292413	0.915608	1.800077
0.291936	0.917702	1.788951
0.291483	0.919803	1.777738
0.291053	0.921912	1.766442
0.290646	0.924027	1.755064
0.290263	0.926149	1.743610
0.289904	0.928277	1.732081
0.289569	0.930413	1.720482
0.289259	0.932557	1.708817
0.288973	0.934707	1.697089
0.288712	0.936864	1.685302
0.288476	0.939029	1.673461
0.288265	0.941201	1.661569
0.288080	0.943380	1.649631
0.287920	0.945567	1.637650
0.287787	0.947761	1.625632
0.287679	0.949963	1.613580
0.287598	0.952172	1.601500
0.287543	0.954389	1.589395
0.287515	0.956614	1.577270
0.287515	0.958846	1.565130
0.287541	0.961087	1.552979
0.287595	0.963335	1.540822
0.287676	0.965591	1.528663
0.287785	0.967854	1.516507
0.287923	0.970126	1.504359
0.288088	0.972406	1.492223
0.288282	0.974694	1.480103
0.288505	0.976990	1.468004
0.288757	0.979295	1.455930
0.289038	0.981607	1.443887
0.289348	0.983928	1.431876
0.289688	0.986257	1.419904
0.290058	0.988595	1.407974
0.290458	0.990941	1.396090
0.290888	0.993296	1.384255
0.291348	0.995659	1.372475
0.291839	0.998031	1.360751
0.292361	1.000412	1.349089
0.292915	1.002801	1.337490
0.293499	1.005199	1.325959
0.294115	1.007606	1.314499
0.294763	1.010022	1.303113
0.295443	1.012447	1.291803
0.296155	1.014881	1.280572
0.296899	1.017323	1.269424
0.297677	1.019775	1.258360
0.298486	1.022236	1.247382
0.299329	1.024707	1.236494
0.300206	1.027186	1.225697
0.301116	1.029675	1.214993
0.302059	1.032173	1.204383
0.303037	1.034681	1.193870
0.304048	1.037198	1.183455
0.305094	1.039725	1.173140
0.306175	1.042261	1.162925
0.307290	1.044807	1.152812
0.308441	1.047362	1.142802
0.309627	1.049928	1.132895
