x(i)	y(i)	theta(i)
1.043871	0.903602	1.623794
1.043685	0.907428	1.614755
1.043535	0.911248	1.605558
1.043420	0.915064	1.596199
1.043341	0.918874	1.586674
1.043299	0.922677	1.576979
1.043294	0.926473	1.567112
1.043327	0.930262	1.557068
1.043398	0.934042	1.546844
1.043508	0.937814	1.536436
1.043657	0.941577	1.525840
1.043846	0.945330	1.515054
1.044076	0.949072	1.504073
1.044346	0.952803	1.492894
1.044658	0.956522	1.481513
1.045011	0.960230	1.469928
1.045407	0.963924	1.458135
1.045846	0.967605	1.446131
1.046328	0.971273	1.433912
1.046854	0.974925	1.421477
1.047425	0.978563	1.408822
1.048041	0.982185	1.395944
1.048702	0.985790	1.382842
1.049409	0.989379	1.369513
1.050163	0.992950	1.355956
1.050964	0.996503	1.342168
1.051812	1.000037	1.328148
1.052709	1.003553	1.313896
1.053654	1.007048	1.299411
1.054649	1.010523	1.284692
1.055693	1.013977	1.269739
1.056787	1.017410	1.254554
1.057933	1.020821	1.239136
1.059129	1.024208	1.223487
1.060377	1.027573	1.207610
1.061677	1.030914	1.191506
1.063031	1.034230	1.175179
1.064437	1.037521	1.158632
1.065898	1.040786	1.141868
1.067412	1.044026	1.124893
1.068982	1.047238	1.107713
1.070607	1.050424	1.090332
1.072288	1.053581	1.072757
1.074025	1.056710	1.054995
1.075820	1.059809	1.037055
1.077672	1.062879	1.018944
1.079581	1.065919	1.000672
1.081550	1.068928	0.982248
1.083577	1.071905	0.963682
1.085664	1.074850	0.944984
1.087811	1.077763	0.926167
1.090019	1.080643	0.907242
1.092288	1.083488	0.888220
1.094618	1.086300	0.869115
1.097011	1.089076	0.849939
1.099466	1.091817	0.830706
1.101985	1.094522	0.811460
1.104566	1.097191	0.792997
1.107206	1.099825	0.775643
1.109903	1.102427	0.759377
1.112652	1.104997	0.744176
1.115451	1.107537	0.730017
1.118296	1.110049	0.716878
1.121183	1.112535	0.704735
1.124110	1.114995	0.693566
1.127073	1.117433	0.683352
1.130069	1.119848	0.674072
1.133094	1.122244	0.665709
1.136145	1.124621	0.658246
1.139218	1.126981	0.651670
1.142311	1.129326	0.645967
1.145420	1.131658	0.641126
1.148541	1.133977	0.637140
1.151671	1.136286	0.634002
1.154807	1.138586	0.631706
1.157946	1.140879	0.630252
1.161084	1.143166	0.629640
1.164217	1.145449	0.629870
1.167343	1.147730	0.630949
1.170458	1.150010	0.632883
1.173559	1.152291	0.635682
1.176642	1.154574	0.639357
1.179704	1.156861	0.643923
1.182742	1.159154	0.649396
1.185752	1.161455	0.655796
1.188732	1.163764	0.663145
1.191676	1.166084	0.671466
1.194583	1.168415	0.680786
1.197449	1.170761	0.691134
1.200270	1.173122	0.702541
1.203044	1.175499	0.715041
1.205767	1.177895	0.728669
1.208434	1.180312	0.743461
1.211045	1.182750	0.759455
1.213593	1.185211	0.776691
1.216078	1.187698	0.795206
1.218494	1.190211	0.815041
1.220839	1.192752	0.836230
1.223110	1.195323	0.858810
1.225302	1.197926	0.882810
1.227413	1.200561	0.908256
1.229440	1.203231	0.935167
1.231378	1.205937	0.963554
1.233226	1.208681	0.993415
1.234978	1.211465	1.024740
1.236632	1.214289	1.057468
1.238187	1.217156	1.090229
1.239644	1.220064	1.122250
1.241006	1.223012	1.153449
1.242277	1.226000	1.183750
1.243459	1.229027	1.213090
1.244554	1.232091	1.241418
1.245567	1.235192	1.268689
1.246500	1.238329	1.294873
1.247354	1.241501	1.319946
1.248135	1.244707	1.343893
1.248844	1.247946	1.366707
1.249483	1.251217	1.388386
1.250057	1.254520	1.408936
1.250568	1.257854	1.428366
1.251019	1.261217	1.446689
1.251412	1.264609	1.463922
1.251750	1.268028	1.480083
1.252037	1.271475	1.495193
1.252275	1.274947	1.509273
1.252468	1.278445	1.522347
1.252617	1.281967	1.534436
1.252726	1.285512	1.545564
1.252797	1.289079	1.555753
1.252834	1.292668	1.565024
1.252840	1.296278	1.573399
1.252816	1.299907	1.580896
1.252767	1.303556	1.587535
1.252695	1.307222	1.593334
1.252602	1.310905	1.598308
1.252493	1.314604	1.602473
1.252368	1.318319	1.605843
1.252233	1.322047	1.608429
1.252088	1.325789	1.610243
1.251938	1.329544	1.611294
1.251784	1.333310	1.611590
1.251631	1.337087	1.611139
1.251480	1.340874	1.609947
1.251335	1.344670	1.608016
1.251198	1.348473	1.605352
1.251072	1.352284	1.601955
1.250961	1.356101	1.597827
1.250867	1.359924	1.592968
1.250792	1.363750	1.587377
1.250741	1.367580	1.581052
1.250715	1.371413	1.573991
1.250717	1.375248	1.566190
1.250751	1.379083	1.557646
1.250819	1.382918	1.548354
1.250924	1.386753	1.538310
1.251069	1.390585	1.527509
1.251257	1.394415	1.515947
1.251490	1.398240	1.503619
1.251772	1.402062	1.490522
1.252106	1.405877	1.476651
1.252493	1.409687	1.462005
1.252938	1.413489	1.446581
1.253443	1.417283	1.430381
1.254010	1.421068	1.413406
1.254644	1.424842	1.395659
1.255345	1.428606	1.377147
1.256119	1.432358	1.357878
1.256966	1.436098	1.337863
1.257891	1.439823	1.317116
1.258895	1.443535	1.295657
1.259983	1.447231	1.273506
1.261156	1.450910	1.250688
1.262418	1.454573	1.227233
1.263771	1.458217	1.203174
1.265218	1.461842	1.178549
1.266763	1.465448	1.153399
1.268408	1.469032	1.127769
1.270156	1.472595	1.101709
1.272009	1.476135	1.075270
1.273971	1.479652	1.048508
1.276045	1.483145	1.021481
1.278233	1.486612	0.994247
1.280538	1.490053	0.966867
1.282963	1.493466	0.939404
1.285511	1.496852	0.911918
1.288185	1.500209	0.884470
1.290988	1.503536	0.857119
1.293922	1.506833	0.829923
