t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.003058	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.006071	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.014207	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.023757	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.033495	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.043628	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.053625	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.063776	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.073519	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.083627	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.094447	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.103791	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.113622	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.124299	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.134057	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.144010	0.697719	0.156441	1.604725	0.250000	0.081543	-0.004168
0.153564	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.164337	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.174037	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.183829	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.193609	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.204326	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.213840	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.223841	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.233637	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.243585	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.254093	0.697491	0.151849	1.601440	0.250000	0.080004	-0.004571
0.263845	0.694411	0.158083	1.603019	0.250000	0.049440	-0.006723
0.273613	0.694411	0.158083	1.603019	0.250000	0.049440	-0.006723
0.283624	0.694411	0.158083	1.603019	0.250000	0.049440	-0.006723
0.293652	0.694411	0.158083	1.603019	0.250000	0.049440	-0.006723
0.303727	0.694411	0.158083	1.603019	0.250000	0.049440	-0.006723
0.313638	0.694411	0.158083	1.603019	0.250000	0.049440	-0.006723
0.323833	0.693330	0.166990	1.603377	0.250000	0.040174	-0.006682
0.333676	0.693330	0.166990	1.603377	0.250000	0.040174	-0.006682
0.344309	0.693330	0.166990	1.603377	0.250000	0.040174	-0.006682
0.353646	0.693330	0.166990	1.603377	0.250000	0.040174	-0.006682
0.364422	0.693330	0.166990	1.603377	0.250000	0.040174	-0.006682
0.374114	0.693330	0.166990	1.603377	0.250000	0.040174	-0.006682
0.384015	0.693330	0.166990	1.603377	0.250000	0.040174	-0.006682
0.395268	0.692132	0.179349	1.602830	0.250000	0.019257	-0.005924
0.404418	0.692132	0.179349	1.602830	0.250000	0.019257	-0.005924
0.414532	0.692132	0.179349	1.602830	0.250000	0.019257	-0.005924
0.423957	0.692132	0.179349	1.602830	0.250000	0.019257	-0.005924
0.433689	0.692132	0.179349	1.602830	0.250000	0.019257	-0.005924
0.444449	0.692132	0.179349	1.602830	0.250000	0.019257	-0.005924
