t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.000540	0.694635	0.151838	1.602343	0.250000	-0.625244	-0.017955
0.003088	0.694138	0.151849	1.604201	0.250000	-0.625244	-0.017955
0.011116	0.694138	0.151849	1.604201	0.250000	-0.621079	-0.017430
0.021859	0.694138	0.151849	1.604201	0.250000	-0.621079	-0.017430
0.031523	0.694138	0.151849	1.604201	0.250000	-0.621079	-0.017430
0.041306	0.694138	0.151849	1.604201	0.250000	-0.621079	-0.017430
0.051030	0.694138	0.151849	1.604201	0.250000	-0.621079	-0.017430
0.064485	0.694635	0.151838	1.602343	0.250000	-0.625244	-0.017955
0.071577	0.694635	0.151838	1.602343	0.250000	-0.625244	-0.017955
0.081341	0.694635	0.151838	1.602343	0.250000	-0.625244	-0.017955
0.091030	0.694635	0.151838	1.602343	0.250000	-0.625244	-0.017955
0.101835	0.694635	0.151838	1.602343	0.250000	-0.625244	-0.017955
0.111532	0.694635	0.151838	1.602343	0.250000	-0.625244	-0.017955
0.121272	0.695017	0.151986	1.602332	0.250000	-0.620780	-0.017567
0.131028	0.695017	0.151986	1.602332	0.250000	-0.620780	-0.017567
0.141835	0.695017	0.151986	1.602332	0.250000	-0.620780	-0.017567
0.151445	0.695017	0.151986	1.602332	0.250000	-0.620780	-0.017567
0.161370	0.695017	0.151986	1.602332	0.250000	-0.620780	-0.017567
0.171126	0.695017	0.151986	1.602332	0.250000	-0.620780	-0.017567
0.181851	0.695017	0.151986	1.602332	0.250000	-0.620780	-0.017567
0.191574	0.695017	0.151986	1.602332	0.250000	-0.620780	-0.017567
0.201556	0.695017	0.151986	1.602332	0.250000	-0.620780	-0.017567
0.211147	0.695017	0.151986	1.602332	0.250000	-0.620780	-0.017567
0.221840	0.695124	0.154706	1.593495	0.250000	-0.596673	-0.016242
0.231611	0.695124	0.154706	1.593495	0.250000	-0.596673	-0.016242
0.241374	0.695124	0.154706	1.593495	0.250000	-0.596673	-0.016242
0.251145	0.695124	0.154706	1.593495	0.250000	-0.596673	-0.016242
0.261843	0.695124	0.154706	1.593495	0.250000	-0.596673	-0.016242
0.271025	0.695124	0.154706	1.593495	0.250000	-0.596673	-0.016242
0.281416	0.695124	0.154706	1.593495	0.250000	-0.596673	-0.016242
0.291078	0.695124	0.154706	1.593495	0.250000	-0.596673	-0.016242
0.301935	0.695124	0.154706	1.593495	0.250000	-0.596673	-0.016242
0.311663	0.695124	0.154706	1.593495	0.250000	-0.596673	-0.016242
0.321411	0.695019	0.163937	1.566408	0.250000	-0.626292	-0.016719
0.331225	0.695019	0.163937	1.566408	0.250000	-0.626292	-0.016719
0.341511	0.695019	0.163937	1.566408	0.250000	-0.626292	-0.016719
0.351681	0.695019	0.163937	1.566408	0.250000	-0.626292	-0.016719
0.361015	0.695019	0.163937	1.566408	0.250000	-0.626292	-0.016719
0.371207	0.695019	0.163937	1.566408	0.250000	-0.626292	-0.016719
0.381119	0.695019	0.163937	1.566408	0.250000	-0.626292	-0.016719
0.391002	0.695160	0.175885	1.537441	0.250000	-0.688056	-0.018825
