t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.010531	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.011560	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.021821	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.031258	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.041220	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.051075	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.061123	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.071113	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.081185	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.091956	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.101772	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.111465	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.121317	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.132025	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.141177	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.151101	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.161200	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.171104	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.181054	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.191136	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.201246	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.212074	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.221187	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.231511	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.241154	0.701833	0.166250	1.609106	0.250000	-0.802115	-0.019230
0.251069	0.701789	0.167683	1.609200	0.250000	-0.802216	-0.019231
0.261109	0.701789	0.167683	1.609200	0.250000	-0.802216	-0.019231
0.271073	0.701789	0.167683	1.609200	0.250000	-0.802216	-0.019231
0.281195	0.701789	0.167683	1.609200	0.250000	-0.802216	-0.019231
0.291056	0.701789	0.167683	1.609200	0.250000	-0.802216	-0.019231
0.301067	0.701789	0.167683	1.609200	0.250000	-0.802216	-0.019231
0.311948	0.701789	0.167683	1.609200	0.250000	-0.802216	-0.019231
0.321413	0.701789	0.167683	1.609200	0.250000	-0.802216	-0.019231
0.331337	0.701789	0.167683	1.609200	0.250000	-0.802216	-0.019231
0.341872	0.701789	0.167683	1.609200	0.250000	-0.802216	-0.019231
0.351037	0.701882	0.175744	1.594391	0.250000	-0.829413	-0.021035
