t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.001257	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.001755	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.011847	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.021747	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.031729	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.041721	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.051936	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.061835	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.071755	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.082127	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.091866	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.103329	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.111768	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.122107	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.131865	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.141632	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.151757	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.161682	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.172100	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.182662	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.192516	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.203204	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.211810	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.221790	0.695133	0.151826	1.600485	0.250000	-0.711428	-0.014714
0.232385	0.694572	0.154697	1.593484	0.250000	-0.736799	-0.016071
0.242228	0.694572	0.154697	1.593484	0.250000	-0.736799	-0.016071
0.251921	0.694572	0.154697	1.593484	0.250000	-0.736799	-0.016071
0.261690	0.694572	0.154697	1.593484	0.250000	-0.736799	-0.016071
0.272439	0.694572	0.154697	1.593484	0.250000	-0.736799	-0.016071
0.282171	0.694572	0.154697	1.593484	0.250000	-0.736799	-0.016071
0.291890	0.694280	0.161354	1.570451	0.250000	-0.755186	-0.016971
0.301649	0.694280	0.161354	1.570451	0.250000	-0.755186	-0.016971
0.311731	0.694280	0.161354	1.570451	0.250000	-0.755186	-0.016971
0.322173	0.694280	0.161354	1.570451	0.250000	-0.755186	-0.016971
0.331849	0.694280	0.161354	1.570451	0.250000	-0.755186	-0.016971
0.341771	0.694280	0.161354	1.570451	0.250000	-0.755186	-0.016971
0.351755	0.694234	0.170841	1.544817	0.250000	-0.765286	-0.017625
0.361746	0.694234	0.170841	1.544817	0.250000	-0.765286	-0.017625
0.371971	0.694234	0.170841	1.544817	0.250000	-0.765286	-0.017625
0.381722	0.694234	0.170841	1.544817	0.250000	-0.765286	-0.017625
0.391733	0.694234	0.170841	1.544817	0.250000	-0.765286	-0.017625
0.401743	0.694234	0.170841	1.544817	0.250000	-0.765286	-0.017625
