t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.001042	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.011639	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.020095	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.021732	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.032417	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.041878	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.051956	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.061573	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.071694	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.081623	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.091940	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.101702	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.111437	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.121627	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.131463	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.141844	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.151561	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.162189	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.172926	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.181673	0.641400	0.286345	0.106569	0.250000	1.114149	0.043278
0.191510	0.642417	0.286475	0.097411	0.250000	1.132091	0.044211
0.202178	0.642417	0.286475	0.097411	0.250000	1.132091	0.044211
0.211996	0.642417	0.286475	0.097411	0.250000	1.132091	0.044211
0.221756	0.642417	0.286475	0.097411	0.250000	1.132091	0.044211
0.231491	0.642417	0.286475	0.097411	0.250000	1.132091	0.044211
0.241482	0.642417	0.286475	0.097411	0.250000	1.132091	0.044211
0.251983	0.642417	0.286475	0.097411	0.250000	1.132091	0.044211
0.261786	0.645703	0.288480	0.104731	0.250000	1.136725	0.043688
0.271697	0.645703	0.288480	0.104731	0.250000	1.136725	0.043688
0.282279	0.645703	0.288480	0.104731	0.250000	1.136725	0.043688
0.292004	0.645703	0.288480	0.104731	0.250000	1.136725	0.043688
0.302838	0.652383	0.288589	0.120209	0.250000	1.183149	0.046500
0.312078	0.652383	0.288589	0.120209	0.250000	1.183149	0.046500
0.321458	0.652383	0.288589	0.120209	0.250000	1.183149	0.046500
0.331460	0.652383	0.288589	0.120209	0.250000	1.183149	0.046500
0.341784	0.661857	0.290587	0.155609	0.250000	1.181370	0.045944
0.351899	0.661857	0.290587	0.155609	0.250000	1.181370	0.045944
0.362257	0.661857	0.290587	0.155609	0.250000	1.181370	0.045944
0.372075	0.661857	0.290587	0.155609	0.250000	1.181370	0.045944
0.381798	0.673021	0.290101	0.183487	0.250000	1.224915	0.049206
0.391643	0.673021	0.290101	0.183487	0.250000	1.224915	0.049206
0.402035	0.682011	0.292489	0.201356	0.250000	1.303076	0.052262
0.412084	0.682011	0.292489	0.201356	0.250000	1.303076	0.052262
0.421803	0.682011	0.292489	0.201356	0.250000	1.303076	0.052262
0.432282	0.691686	0.294450	0.212838	0.250000	1.323727	0.053104
0.441541	0.691686	0.294450	0.212838	0.250000	1.323727	0.053104
0.451472	0.691686	0.294450	0.212838	0.250000	1.323727	0.053104
0.462026	0.691686	0.294450	0.212838	0.250000	1.323727	0.053104
0.471581	0.696121	0.298014	0.222247	0.250000	1.369217	0.053364
0.481468	0.696121	0.298014	0.222247	0.250000	1.369217	0.053364
0.492203	0.696121	0.298014	0.222247	0.250000	1.369217	0.053364
0.501478	0.702593	0.300366	0.247104	0.250000	1.407367	0.054121
0.511618	0.702593	0.300366	0.247104	0.250000	1.407367	0.054121
0.521533	0.702593	0.300366	0.247104	0.250000	1.407367	0.054121
0.531464	0.702593	0.300366	0.247104	0.250000	1.407367	0.054121
0.541897	0.702593	0.300366	0.247104	0.250000	1.407367	0.054121
0.551636	0.707361	0.301163	0.268222	0.250000	1.420534	0.054657
0.562382	0.707361	0.301163	0.268222	0.250000	1.420534	0.054657
0.572476	0.707361	0.301163	0.268222	0.250000	1.420534	0.054657
0.581912	0.714655	0.302091	0.290241	0.250000	1.439252	0.055855
0.592607	0.714655	0.302091	0.290241	0.250000	1.439252	0.055855
0.602911	0.719873	0.304397	0.306350	0.250000	1.454183	0.055772
0.611502	0.719873	0.304397	0.306350	0.250000	1.454183	0.055772
0.621482	0.719873	0.304397	0.306350	0.250000	1.454183	0.055772
0.631513	0.725086	0.307251	0.327783	0.250000	1.458575	0.054950
0.642473	0.725086	0.307251	0.327783	0.250000	1.458575	0.054950
0.651451	0.725086	0.307251	0.327783	0.250000	1.458575	0.054950
0.662013	0.725086	0.307251	0.327783	0.250000	1.458575	0.054950
0.671683	0.725086	0.307251	0.327783	0.250000	1.458575	0.054950
0.681507	0.725086	0.307251	0.327783	0.250000	1.458575	0.054950
0.692192	0.725086	0.307251	0.327783	0.250000	1.458575	0.054950
0.701937	0.725086	0.307251	0.327783	0.250000	1.458575	0.054950
0.711495	0.725086	0.307251	0.327783	0.250000	1.458575	0.054950
0.724407	0.733855	0.310225	0.346062	0.250000	1.528403	0.057381
0.731396	0.733855	0.310225	0.346062	0.250000	1.528403	0.057381
0.741929	0.733855	0.310225	0.346062	0.250000	1.528403	0.057381
0.751738	0.733855	0.310225	0.346062	0.250000	1.528403	0.057381
0.761760	0.733855	0.310225	0.346062	0.250000	1.528403	0.057381
0.771528	0.733855	0.310225	0.346062	0.250000	1.528403	0.057381
0.782022	0.733855	0.310225	0.346062	0.250000	1.528403	0.057381
0.791747	0.733855	0.310225	0.346062	0.250000	1.528403	0.057381
0.802212	0.733855	0.310225	0.346062	0.250000	1.528403	0.057381
0.812306	0.733855	0.310225	0.346062	0.250000	1.528403	0.057381
0.822039	0.748118	0.314776	0.381447	0.250000	1.583303	0.059742
