t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.010507	0.311325	0.222382	0.070126	0.250000	0.434754	0.025735
0.015031	0.311325	0.222382	0.070126	0.250000	0.434754	0.025735
0.021151	0.311325	0.222382	0.070126	0.250000	0.434754	0.025735
0.031042	0.311325	0.222382	0.070126	0.250000	0.434754	0.025735
0.041076	0.311325	0.222382	0.070126	0.250000	0.434754	0.025735
0.051064	0.311325	0.222382	0.070126	0.250000	0.434754	0.025735
0.061024	0.311325	0.222382	0.070126	0.250000	0.434754	0.025735
0.071001	0.311325	0.222382	0.070126	0.250000	0.434754	0.025735
0.081111	0.311325	0.222382	0.070126	0.250000	0.434754	0.025735
0.091177	0.311376	0.223984	0.091008	0.250000	0.365386	0.021371
0.101495	0.311376	0.223984	0.091008	0.250000	0.365386	0.021371
0.111065	0.311376	0.223984	0.091008	0.250000	0.365386	0.021371
0.121650	0.311376	0.223984	0.091008	0.250000	0.365386	0.021371
0.131336	0.311426	0.225585	0.111891	0.250000	0.307178	0.017361
0.141070	0.311426	0.225585	0.111891	0.250000	0.307178	0.017361
0.151146	0.311426	0.225585	0.111891	0.250000	0.307178	0.017361
0.161675	0.311426	0.225585	0.111891	0.250000	0.307178	0.017361
0.171429	0.311426	0.225585	0.111891	0.250000	0.307178	0.017361
0.181204	0.311426	0.225585	0.111891	0.250000	0.307178	0.017361
0.191875	0.311426	0.225585	0.111891	0.250000	0.307178	0.017361
0.201628	0.311426	0.225585	0.111891	0.250000	0.307178	0.017361
0.211108	0.311426	0.225585	0.111891	0.250000	0.307178	0.017361
0.221054	0.314081	0.226412	0.130739	0.250000	0.252979	0.014308
0.231174	0.314081	0.226412	0.130739	0.250000	0.252979	0.014308
0.241736	0.314081	0.226412	0.130739	0.250000	0.252979	0.014308
0.251520	0.319383	0.227858	0.130713	0.250000	0.268690	0.014231
0.261225	0.319383	0.227858	0.130713	0.250000	0.268690	0.014231
0.270984	0.319383	0.227858	0.130713	0.250000	0.268690	0.014231
0.283734	0.319383	0.227858	0.130713	0.250000	0.268690	0.014231
0.291500	0.319383	0.227858	0.130713	0.250000	0.268690	0.014231
0.301849	0.319383	0.227858	0.130713	0.250000	0.268690	0.014231
0.311109	0.319383	0.227858	0.130713	0.250000	0.268690	0.014231
0.321771	0.319383	0.227858	0.130713	0.250000	0.268690	0.014231
0.332533	0.319383	0.227858	0.130713	0.250000	0.268690	0.014231
0.342042	0.319383	0.227858	0.130713	0.250000	0.268690	0.014231
0.352057	0.331307	0.230070	0.150938	0.250000	0.247950	0.012075
0.361818	0.331307	0.230070	0.150938	0.250000	0.247950	0.012075
0.371552	0.331307	0.230070	0.150938	0.250000	0.247950	0.012075
0.381084	0.342359	0.232082	0.175631	0.250000	0.219429	0.009676
0.391206	0.342359	0.232082	0.175631	0.250000	0.219429	0.009676
0.402675	0.342359	0.232082	0.175631	0.250000	0.219429	0.009676
0.411412	0.342359	0.232082	0.175631	0.250000	0.219429	0.009676
0.421302	0.342359	0.232082	0.175631	0.250000	0.219429	0.009676
0.431101	0.342359	0.232082	0.175631	0.250000	0.219429	0.009676
0.441794	0.342359	0.232082	0.175631	0.250000	0.219429	0.009676
0.451535	0.342359	0.232082	0.175631	0.250000	0.219429	0.009676
0.461318	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.471198	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.481864	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.491054	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.501273	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.511097	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.521782	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.531039	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.541128	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.551126	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.561056	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.571621	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.581346	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.591148	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.601037	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.611134	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.621360	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.631121	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.641836	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.651615	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.661368	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.671660	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.681556	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.691637	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.704269	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.711159	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.721140	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.731658	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.741042	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.751122	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.761972	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.771111	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.781191	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.791071	0.356324	0.233552	0.209691	0.250000	0.195046	0.007779
0.801000	0.388060	0.241676	0.248110	0.250000	0.201304	0.005649
0.811780	0.388060	0.241676	0.248110	0.250000	0.201304	0.005649
0.821148	0.388060	0.241676	0.248110	0.250000	0.201304	0.005649
0.831903	0.388060	0.241676	0.248110	0.250000	0.201304	0.005649
0.841097	0.388060	0.241676	0.248110	0.250000	0.201304	0.005649
0.851054	0.388060	0.241676	0.248110	0.250000	0.201304	0.005649
0.861041	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.871145	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.882014	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.891750	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.902788	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.911319	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.921082	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.931748	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.941506	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.951253	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.962860	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.971098	0.423184	0.252584	0.292351	0.250000	0.222280	0.004408
0.983524	0.462819	0.266612	0.332889	0.250000	0.276266	0.005720
0.991509	0.462819	0.266612	0.332889	0.250000	0.276266	0.005720
1.001172	0.462819	0.266612	0.332889	0.250000	0.276266	0.005720
1.011149	0.462819	0.266612	0.332889	0.250000	0.276266	0.005720
1.021098	0.462819	0.266612	0.332889	0.250000	0.276266	0.005720
1.032681	0.462819	0.266612	0.332889	0.250000	0.276266	0.005720
1.041081	0.462819	0.266612	0.332889	0.250000	0.276266	0.005720
1.051050	0.462819	0.266612	0.332889	0.250000	0.276266	0.005720
1.061041	0.483157	0.273675	0.356220	0.250000	0.307675	0.007310
1.071130	0.483157	0.273675	0.356220	0.250000	0.307675	0.007310
1.081104	0.483157	0.273675	0.356220	0.250000	0.307675	0.007310
1.091192	0.483157	0.273675	0.356220	0.250000	0.307675	0.007310
1.101581	0.483157	0.273675	0.356220	0.250000	0.307675	0.007310
1.111126	0.503631	0.282263	0.378165	0.250000	0.333038	0.008492
1.121056	0.503631	0.282263	0.378165	0.250000	0.333038	0.008492
1.131834	0.503631	0.282263	0.378165	0.250000	0.333038	0.008492
1.141632	0.503631	0.282263	0.378165	0.250000	0.333038	0.008492
1.151392	0.516397	0.286856	0.391937	0.250000	0.364113	0.010526
1.161248	0.516397	0.286856	0.391937	0.250000	0.364113	0.010526
1.171917	0.516397	0.286856	0.391937	0.250000	0.364113	0.010526
1.181596	0.516397	0.286856	0.391937	0.250000	0.364113	0.010526
1.191131	0.516397	0.286856	0.391937	0.250000	0.364113	0.010526
1.201094	0.516397	0.286856	0.391937	0.250000	0.364113	0.010526
1.211125	0.529415	0.292443	0.410442	0.250000	0.375421	0.011391
1.221678	0.529415	0.292443	0.410442	0.250000	0.375421	0.011391
1.231409	0.529415	0.292443	0.410442	0.250000	0.375421	0.011391
1.241056	0.529415	0.292443	0.410442	0.250000	0.375421	0.011391
1.251018	0.529415	0.292443	0.410442	0.250000	0.375421	0.011391
1.261024	0.539976	0.295567	0.428912	0.250000	0.388692	0.012907
1.271042	0.539976	0.295567	0.428912	0.250000	0.388692	0.012907
1.281049	0.539976	0.295567	0.428912	0.250000	0.388692	0.012907
1.290955	0.539976	0.295567	0.428912	0.250000	0.388692	0.012907
1.301623	0.539976	0.295567	0.428912	0.250000	0.388692	0.012907
1.311103	0.539976	0.295567	0.428912	0.250000	0.388692	0.012907
1.321062	0.552572	0.301506	0.451532	0.250000	0.387034	0.013202
1.330966	0.552572	0.301506	0.451532	0.250000	0.387034	0.013202
1.341036	0.552572	0.301506	0.451532	0.250000	0.387034	0.013202
1.351502	0.552572	0.301506	0.451532	0.250000	0.387034	0.013202
1.361051	0.552572	0.301506	0.451532	0.250000	0.387034	0.013202
1.371039	0.552572	0.301506	0.451532	0.250000	0.387034	0.013202
1.381716	0.552572	0.301506	0.451532	0.250000	0.387034	0.013202
1.391433	0.564741	0.307880	0.470769	0.250000	0.375368	0.012795
1.401247	0.564741	0.307880	0.470769	0.250000	0.375368	0.012795
1.411864	0.564741	0.307880	0.470769	0.250000	0.375368	0.012795
1.421723	0.564741	0.307880	0.470769	0.250000	0.375368	0.012795
1.431075	0.564741	0.307880	0.470769	0.250000	0.375368	0.012795
1.441248	0.564741	0.307880	0.470769	0.250000	0.375368	0.012795
1.450992	0.564741	0.307880	0.470769	0.250000	0.375368	0.012795
1.462276	0.578501	0.315732	0.495740	0.250000	0.370839	0.012912
1.471496	0.578501	0.315732	0.495740	0.250000	0.370839	0.012912
1.481304	0.578501	0.315732	0.495740	0.250000	0.370839	0.012912
1.491035	0.578501	0.315732	0.495740	0.250000	0.370839	0.012912
1.501792	0.578501	0.315732	0.495740	0.250000	0.370839	0.012912
1.511138	0.578501	0.315732	0.495740	0.250000	0.370839	0.012912
1.521179	0.578501	0.315732	0.495740	0.250000	0.370839	0.012912
1.531028	0.591398	0.323433	0.524563	0.250000	0.341449	0.011676
1.541803	0.591398	0.323433	0.524563	0.250000	0.341449	0.011676
1.551543	0.591398	0.323433	0.524563	0.250000	0.341449	0.011676
1.561089	0.591398	0.323433	0.524563	0.250000	0.341449	0.011676
1.570999	0.591398	0.323433	0.524563	0.250000	0.341449	0.011676
1.580993	0.591398	0.323433	0.524563	0.250000	0.341449	0.011676
1.591545	0.591398	0.323433	0.524563	0.250000	0.341449	0.011676
1.601035	0.591398	0.323433	0.524563	0.250000	0.341449	0.011676
1.611068	0.603667	0.330998	0.552003	0.250000	0.314606	0.010641
1.621115	0.603667	0.330998	0.552003	0.250000	0.314606	0.010641
1.631099	0.615590	0.338829	0.577416	0.250000	0.289058	0.009642
1.641377	0.615590	0.338829	0.577416	0.250000	0.289058	0.009642
1.651123	0.615590	0.338829	0.577416	0.250000	0.289058	0.009642
1.661064	0.615590	0.338829	0.577416	0.250000	0.289058	0.009642
1.671047	0.615590	0.338829	0.577416	0.250000	0.289058	0.009642
1.681401	0.615590	0.338829	0.577416	0.250000	0.289058	0.009642
1.691104	0.615590	0.338829	0.577416	0.250000	0.289058	0.009642
1.701860	0.615590	0.338829	0.577416	0.250000	0.289058	0.009642
1.711666	0.615590	0.338829	0.577416	0.250000	0.289058	0.009642
1.721437	0.626789	0.344947	0.595715	0.250000	0.284883	0.010156
1.731244	0.626789	0.344947	0.595715	0.250000	0.284883	0.010156
1.741816	0.626789	0.344947	0.595715	0.250000	0.284883	0.010156
1.751073	0.626789	0.344947	0.595715	0.250000	0.284883	0.010156
1.761204	0.636513	0.353185	0.615974	0.250000	0.246150	0.007972
1.771134	0.636513	0.353185	0.615974	0.250000	0.246150	0.007972
1.781041	0.636513	0.353185	0.615974	0.250000	0.246150	0.007972
1.791154	0.643614	0.360365	0.634121	0.250000	0.205451	0.005507
1.801064	0.643614	0.360365	0.634121	0.250000	0.205451	0.005507
1.811178	0.643614	0.360365	0.634121	0.250000	0.205451	0.005507
1.821010	0.643614	0.360365	0.634121	0.250000	0.205451	0.005507
1.831048	0.650922	0.367435	0.653953	0.250000	0.162509	0.003054
1.841160	0.650922	0.367435	0.653953	0.250000	0.162509	0.003054
1.851180	0.650922	0.367435	0.653953	0.250000	0.162509	0.003054
1.861952	0.650922	0.367435	0.653953	0.250000	0.162509	0.003054
1.871505	0.650922	0.367435	0.653953	0.250000	0.162509	0.003054
1.881452	0.650922	0.367435	0.653953	0.250000	0.162509	0.003054
1.891132	0.650922	0.367435	0.653953	0.250000	0.162509	0.003054
1.901014	0.659476	0.373725	0.677582	0.250000	0.125761	0.001488
1.911691	0.659476	0.373725	0.677582	0.250000	0.125761	0.001488
1.921443	0.659476	0.373725	0.677582	0.250000	0.125761	0.001488
1.931246	0.659476	0.373725	0.677582	0.250000	0.125761	0.001488
1.943936	0.670411	0.382212	0.698111	0.250000	0.095150	0.000224
1.951747	0.670411	0.382212	0.698111	0.250000	0.095150	0.000224
1.961488	0.670411	0.382212	0.698111	0.250000	0.095150	0.000224
1.971119	0.670411	0.382212	0.698111	0.250000	0.095150	0.000224
1.981068	0.670411	0.382212	0.698111	0.250000	0.095150	0.000224
1.991830	0.670411	0.382212	0.698111	0.250000	0.095150	0.000224
2.001172	0.670411	0.382212	0.698111	0.250000	0.095150	0.000224
2.011080	0.670411	0.382212	0.698111	0.250000	0.095150	0.000224
2.021024	0.681818	0.392920	0.718908	0.250000	0.058694	-0.001682
2.031774	0.681818	0.392920	0.718908	0.250000	0.058694	-0.001682
2.041039	0.681818	0.392920	0.718908	0.250000	0.058694	-0.001682
2.051105	0.681818	0.392920	0.718908	0.250000	0.058694	-0.001682
2.061052	0.692735	0.401469	0.747697	0.250000	0.006668	-0.003921
2.071061	0.692735	0.401469	0.747697	0.250000	0.006668	-0.003921
2.081558	0.692735	0.401469	0.747697	0.250000	0.006668	-0.003921
2.091362	0.692735	0.401469	0.747697	0.250000	0.006668	-0.003921
2.101061	0.692735	0.401469	0.747697	0.250000	0.006668	-0.003921
2.110987	0.692735	0.401469	0.747697	0.250000	0.006668	-0.003921
2.121651	0.692735	0.401469	0.747697	0.250000	0.006668	-0.003921
2.131318	0.703225	0.411099	0.763267	0.250000	-0.019424	-0.005129
2.142081	0.703225	0.411099	0.763267	0.250000	-0.019424	-0.005129
2.151058	0.703225	0.411099	0.763267	0.250000	-0.019424	-0.005129
2.161119	0.703225	0.411099	0.763267	0.250000	-0.019424	-0.005129
2.171156	0.710605	0.419054	0.779042	0.250000	-0.060631	-0.007456
2.181114	0.710605	0.419054	0.779042	0.250000	-0.060631	-0.007456
2.191013	0.710605	0.419054	0.779042	0.250000	-0.060631	-0.007456
2.201040	0.710605	0.419054	0.779042	0.250000	-0.060631	-0.007456
2.211339	0.710605	0.419054	0.779042	0.250000	-0.060631	-0.007456
2.221449	0.710605	0.419054	0.779042	0.250000	-0.060631	-0.007456
2.231827	0.710605	0.419054	0.779042	0.250000	-0.060631	-0.007456
2.241633	0.721769	0.431449	0.785427	0.250000	-0.081246	-0.008844
2.251141	0.721769	0.431449	0.785427	0.250000	-0.081246	-0.008844
2.261088	0.721769	0.431449	0.785427	0.250000	-0.081246	-0.008844
2.271834	0.730516	0.441049	0.799021	0.250000	-0.119301	-0.011003
2.281642	0.730516	0.441049	0.799021	0.250000	-0.119301	-0.011003
2.291409	0.730516	0.441049	0.799021	0.250000	-0.119301	-0.011003
2.301127	0.730516	0.441049	0.799021	0.250000	-0.119301	-0.011003
2.311884	0.741616	0.450496	0.811409	0.250000	-0.132691	-0.011141
2.322115	0.741616	0.450496	0.811409	0.250000	-0.132691	-0.011141
2.331432	0.741616	0.450496	0.811409	0.250000	-0.132691	-0.011141
2.341162	0.741616	0.450496	0.811409	0.250000	-0.132691	-0.011141
2.351902	0.741616	0.450496	0.811409	0.250000	-0.132691	-0.011141
2.361628	0.741616	0.450496	0.811409	0.250000	-0.132691	-0.011141
2.371396	0.746401	0.456287	0.807264	0.250000	-0.127922	-0.011085
2.381161	0.746401	0.456287	0.807264	0.250000	-0.127922	-0.011085
2.391931	0.746401	0.456287	0.807264	0.250000	-0.127922	-0.011085
2.401657	0.746401	0.456287	0.807264	0.250000	-0.127922	-0.011085
2.411230	0.746401	0.456287	0.807264	0.250000	-0.127922	-0.011085
2.421106	0.746401	0.456287	0.807264	0.250000	-0.127922	-0.011085
2.431933	0.754187	0.463773	0.809492	0.250000	-0.128414	-0.010897
2.441679	0.754187	0.463773	0.809492	0.250000	-0.128414	-0.010897
2.451040	0.754187	0.463773	0.809492	0.250000	-0.128414	-0.010897
2.461108	0.754187	0.463773	0.809492	0.250000	-0.128414	-0.010897
2.471037	0.754187	0.463773	0.809492	0.250000	-0.128414	-0.010897
2.481059	0.754187	0.463773	0.809492	0.250000	-0.128414	-0.010897
2.491497	0.754187	0.463773	0.809492	0.250000	-0.128414	-0.010897
2.501103	0.754187	0.463773	0.809492	0.250000	-0.128414	-0.010897
2.511048	0.762437	0.473018	0.807760	0.250000	-0.129478	-0.011050
2.521664	0.762437	0.473018	0.807760	0.250000	-0.129478	-0.011050
