x(i)	y(i)	theta(i)
0.752816	0.870544	1.667522
0.752384	0.874908	1.671421
0.751936	0.879275	1.674723
0.751474	0.883644	1.677432
0.751001	0.888015	1.679550
0.750520	0.892388	1.681078
0.750033	0.896762	1.682018
0.749544	0.901137	1.682372
0.749054	0.905513	1.682140
0.748566	0.909889	1.681322
0.748083	0.914265	1.679918
0.747608	0.918640	1.677926
0.747143	0.923015	1.675345
0.746691	0.927389	1.672174
0.746254	0.931761	1.668409
0.745836	0.936131	1.664048
0.745438	0.940500	1.659089
0.745063	0.944865	1.653526
0.744715	0.949228	1.647357
0.744395	0.953588	1.640577
0.744107	0.957944	1.633183
0.743852	0.962296	1.625169
0.743634	0.966644	1.616532
0.743455	0.970987	1.607268
0.743318	0.975326	1.597371
0.743225	0.979659	1.586838
0.743180	0.983986	1.575667
0.743184	0.988308	1.563853
0.743241	0.992623	1.551395
0.743352	0.996931	1.538291
0.743522	1.001232	1.524541
0.743751	1.005526	1.510144
0.744044	1.009812	1.495105
0.744402	1.014090	1.479424
0.744828	1.018360	1.463109
0.745325	1.022620	1.446166
0.745895	1.026872	1.428603
0.746541	1.031114	1.410433
0.747267	1.035346	1.391667
0.748073	1.039568	1.372324
0.748964	1.043780	1.352491
0.749939	1.047980	1.332869
0.750998	1.052170	1.313634
0.752139	1.056347	1.294789
0.753361	1.060513	1.276336
0.754661	1.064666	1.258274
0.756040	1.068807	1.240602
0.757495	1.072935	1.223319
0.759025	1.077049	1.206423
0.760628	1.081150	1.189909
0.762303	1.085237	1.173773
0.764048	1.089309	1.158011
0.765863	1.093366	1.142618
0.767745	1.097409	1.127588
0.769693	1.101436	1.112914
0.771706	1.105447	1.098590
0.773782	1.109442	1.084610
0.775919	1.113420	1.070967
0.778117	1.117382	1.057653
0.780374	1.121326	1.044662
0.782688	1.125253	1.031986
0.785058	1.129162	1.019617
0.787482	1.133053	1.007549
0.789960	1.136925	0.995773
0.792488	1.140778	0.984283
0.795067	1.144612	0.973071
0.797695	1.148427	0.962130
0.800370	1.152221	0.951453
0.803090	1.155995	0.941033
0.805855	1.159748	0.930862
0.808662	1.163480	0.920935
0.811511	1.167191	0.911243
0.814399	1.170880	0.901782
0.817326	1.174547	0.892544
0.820290	1.178191	0.883523
0.823290	1.181813	0.874713
0.826323	1.185411	0.866108
0.829389	1.188986	0.857702
0.832486	1.192538	0.849489
0.835613	1.196065	0.841465
0.838768	1.199567	0.833623
0.841950	1.203045	0.825959
0.845157	1.206497	0.818467
0.848388	1.209924	0.811187
0.851642	1.213326	0.804160
0.854917	1.216703	0.797386
0.858214	1.220057	0.790864
0.861529	1.223389	0.784595
0.864864	1.226697	0.778578
0.868216	1.229985	0.772813
0.871584	1.233251	0.767301
0.874968	1.236497	0.762039
0.878366	1.239724	0.757030
0.881777	1.242931	0.752271
0.885200	1.246120	0.747764
0.888635	1.249292	0.743507
0.892079	1.252447	0.739501
0.895533	1.255585	0.735746
0.898995	1.258708	0.732242
0.902463	1.261815	0.728988
0.905937	1.264909	0.725985
0.909416	1.267988	0.723234
0.912899	1.271055	0.720734
0.916385	1.274110	0.718486
0.919872	1.277153	0.716490
0.923360	1.280184	0.714748
0.926847	1.283206	0.713259
0.930332	1.286218	0.712025
0.933815	1.289221	0.711047
0.937294	1.292215	0.710326
0.940769	1.295202	0.709862
0.944238	1.298182	0.709659
0.947699	1.301155	0.709716
0.951153	1.304123	0.710035
0.954598	1.307086	0.710619
0.958033	1.310045	0.711470
0.961457	1.312999	0.712589
0.964868	1.315951	0.713978
0.968267	1.318901	0.715641
0.971651	1.321848	0.717579
0.975020	1.324795	0.719796
