t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.003360	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.008467	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.014197	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.024763	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.034445	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.043945	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.053943	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.064726	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.074418	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.083939	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.093952	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.103882	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.113867	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.124236	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.134001	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.143826	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.154471	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.164268	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.173946	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.184777	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.193926	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.204405	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.213940	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.223898	0.694297	0.155904	1.606996	0.250000	-0.008931	-0.006902
0.233912	0.696840	0.156163	1.602815	0.250000	0.032497	-0.003785
0.244646	0.696840	0.156163	1.602815	0.250000	0.032497	-0.003785
0.254050	0.696840	0.156163	1.602815	0.250000	0.032497	-0.003785
0.263891	0.696840	0.156163	1.602815	0.250000	0.032497	-0.003785
0.273883	0.696840	0.156163	1.602815	0.250000	0.032497	-0.003785
0.283976	0.696840	0.156163	1.602815	0.250000	0.032497	-0.003785
0.294024	0.696840	0.156163	1.602815	0.250000	0.032497	-0.003785
0.303908	0.696840	0.156163	1.602815	0.250000	0.032497	-0.003785
0.313883	0.696880	0.162252	1.603256	0.250000	0.035018	-0.003056
0.323967	0.696880	0.162252	1.603256	0.250000	0.035018	-0.003056
0.334072	0.696880	0.162252	1.603256	0.250000	0.035018	-0.003056
0.343880	0.696880	0.162252	1.603256	0.250000	0.035018	-0.003056
0.353875	0.696880	0.162252	1.603256	0.250000	0.035018	-0.003056
0.363867	0.696591	0.172343	1.597539	0.250000	0.045526	-0.001518
0.373904	0.696591	0.172343	1.597539	0.250000	0.045526	-0.001518
0.383942	0.696591	0.172343	1.597539	0.250000	0.045526	-0.001518
0.394587	0.696591	0.172343	1.597539	0.250000	0.045526	-0.001518
0.404393	0.696591	0.172343	1.597539	0.250000	0.045526	-0.001518
0.413895	0.696591	0.172343	1.597539	0.250000	0.045526	-0.001518
0.423937	0.696591	0.172343	1.597539	0.250000	0.045526	-0.001518
0.434577	0.696088	0.185965	1.593106	0.250000	0.036156	-0.000324
0.444336	0.696088	0.185965	1.593106	0.250000	0.036156	-0.000324
0.453953	0.696088	0.185965	1.593106	0.250000	0.036156	-0.000324
0.463945	0.696088	0.185965	1.593106	0.250000	0.036156	-0.000324
0.473891	0.696088	0.185965	1.593106	0.250000	0.036156	-0.000324
0.483880	0.696088	0.185965	1.593106	0.250000	0.036156	-0.000324
0.494101	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.504850	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.514596	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.524454	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.534132	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.544144	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.554622	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.564407	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.574060	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.583919	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.593899	0.694996	0.200378	1.596677	0.250000	-0.019444	-0.001294
0.603853	0.694196	0.218435	1.598026	0.250000	-0.103576	-0.002425
0.613948	0.694196	0.218435	1.598026	0.250000	-0.103576	-0.002425
0.623936	0.694196	0.218435	1.598026	0.250000	-0.103576	-0.002425
0.634654	0.694196	0.218435	1.598026	0.250000	-0.103576	-0.002425
0.644112	0.694196	0.218435	1.598026	0.250000	-0.103576	-0.002425
0.653944	0.694196	0.218435	1.598026	0.250000	-0.103576	-0.002425
0.664104	0.694196	0.218435	1.598026	0.250000	-0.103576	-0.002425
0.674668	0.694196	0.218435	1.598026	0.250000	-0.103576	-0.002425
0.684474	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.693946	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.703962	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.714656	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.724472	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.733954	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.743986	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.755184	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.765856	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.774496	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.784009	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.793905	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.803892	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.813939	0.693379	0.237758	1.594808	0.250000	-0.224694	-0.004670
0.823972	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.833870	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.843911	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.853931	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.864118	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.874736	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.884475	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.894259	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.903925	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.913893	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.923906	0.692344	0.264313	1.578817	0.250000	-0.385695	-0.008776
0.933932	0.687855	0.297457	1.572331	0.250000	-0.664202	-0.021851
0.944057	0.687855	0.297457	1.572331	0.250000	-0.664202	-0.021851
0.954792	0.687855	0.297457	1.572331	0.250000	-0.664202	-0.021851
0.964019	0.687855	0.297457	1.572331	0.250000	-0.664202	-0.021851
0.974288	0.687855	0.297457	1.572331	0.250000	-0.664202	-0.021851
0.984042	0.687855	0.297457	1.572331	0.250000	-0.664202	-0.021851
0.993800	0.687855	0.297457	1.572331	0.250000	-0.664202	-0.021851
1.004255	0.686833	0.325657	1.559216	0.250000	-0.842804	-0.031055
1.013923	0.686833	0.325657	1.559216	0.250000	-0.842804	-0.031055
1.024017	0.686833	0.325657	1.559216	0.250000	-0.842804	-0.031055
1.033905	0.686833	0.325657	1.559216	0.250000	-0.842804	-0.031055
1.044012	0.686833	0.325657	1.559216	0.250000	-0.842804	-0.031055
1.054372	0.686833	0.325657	1.559216	0.250000	-0.842804	-0.031055
1.064129	0.686833	0.325657	1.559216	0.250000	-0.842804	-0.031055
1.073866	0.687872	0.348347	1.534093	0.250000	-0.948117	-0.037120
1.083838	0.687872	0.348347	1.534093	0.250000	-0.948117	-0.037120
1.093885	0.687872	0.348347	1.534093	0.250000	-0.948117	-0.037120
1.104021	0.687872	0.348347	1.534093	0.250000	-0.948117	-0.037120
1.113985	0.687872	0.348347	1.534093	0.250000	-0.948117	-0.037120
1.123869	0.687872	0.348347	1.534093	0.250000	-0.948117	-0.037120
1.133940	0.692266	0.361487	1.502110	0.250000	-0.949919	-0.036511
1.144555	0.692266	0.361487	1.502110	0.250000	-0.949919	-0.036511
1.153919	0.692266	0.361487	1.502110	0.250000	-0.949919	-0.036511
1.164930	0.692266	0.361487	1.502110	0.250000	-0.949919	-0.036511
1.174424	0.692266	0.361487	1.502110	0.250000	-0.949919	-0.036511
1.183990	0.692266	0.361487	1.502110	0.250000	-0.949919	-0.036511
1.193901	0.692266	0.361487	1.502110	0.250000	-0.949919	-0.036511
