t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.007058	0.695429	0.151383	1.586946	0.250000	-0.577472	-0.015150
0.007513	0.695429	0.151383	1.586946	0.250000	-0.577472	-0.015150
0.017504	0.695429	0.151383	1.586946	0.250000	-0.577472	-0.015150
0.027560	0.695429	0.151383	1.586946	0.250000	-0.577472	-0.015150
0.037514	0.695429	0.151383	1.586946	0.250000	-0.577472	-0.015150
0.047554	0.695429	0.151383	1.586946	0.250000	-0.577472	-0.015150
0.057592	0.695429	0.151383	1.586946	0.250000	-0.577472	-0.015150
0.067564	0.695026	0.152647	1.586466	0.250000	-0.580710	-0.015471
0.077529	0.695026	0.152647	1.586466	0.250000	-0.580710	-0.015471
0.087737	0.695026	0.152647	1.586466	0.250000	-0.580710	-0.015471
0.097646	0.695026	0.152647	1.586466	0.250000	-0.580710	-0.015471
0.107524	0.695026	0.152647	1.586466	0.250000	-0.580710	-0.015471
0.118463	0.695165	0.156384	1.589221	0.250000	-0.617167	-0.016901
0.127619	0.695165	0.156384	1.589221	0.250000	-0.617167	-0.016901
0.137750	0.695165	0.156384	1.589221	0.250000	-0.617167	-0.016901
0.147704	0.695165	0.156384	1.589221	0.250000	-0.617167	-0.016901
0.157547	0.695165	0.156384	1.589221	0.250000	-0.617167	-0.016901
0.167552	0.695165	0.156384	1.589221	0.250000	-0.617167	-0.016901
0.177607	0.694847	0.154511	1.591252	0.250000	-0.611518	-0.016236
0.187550	0.694847	0.154511	1.591252	0.250000	-0.611518	-0.016236
0.197517	0.694847	0.154511	1.591252	0.250000	-0.611518	-0.016236
0.207873	0.694847	0.154511	1.591252	0.250000	-0.611518	-0.016236
0.217751	0.694847	0.154511	1.591252	0.250000	-0.611518	-0.016236
0.228426	0.694847	0.154511	1.591252	0.250000	-0.611518	-0.016236
0.238174	0.694847	0.154511	1.591252	0.250000	-0.611518	-0.016236
0.247543	0.694847	0.154511	1.591252	0.250000	-0.611518	-0.016236
0.257552	0.694847	0.154511	1.591252	0.250000	-0.611518	-0.016236
0.267549	0.694847	0.154511	1.591252	0.250000	-0.611518	-0.016236
0.277493	0.696177	0.161715	1.581530	0.250000	-0.650672	-0.017523
0.287527	0.696177	0.161715	1.581530	0.250000	-0.650672	-0.017523
0.297662	0.696177	0.161715	1.581530	0.250000	-0.650672	-0.017523
0.307404	0.696177	0.161715	1.581530	0.250000	-0.650672	-0.017523
0.317557	0.696177	0.161715	1.581530	0.250000	-0.650672	-0.017523
0.327695	0.696177	0.161715	1.581530	0.250000	-0.650672	-0.017523
0.337658	0.696177	0.161715	1.581530	0.250000	-0.650672	-0.017523
0.347622	0.696177	0.161715	1.581530	0.250000	-0.650672	-0.017523
0.357546	0.696177	0.161715	1.581530	0.250000	-0.650672	-0.017523
0.367546	0.696177	0.161715	1.581530	0.250000	-0.650672	-0.017523
0.377550	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.387529	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.398187	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.407983	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.417692	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.427554	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.439112	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.447942	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.457712	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.467504	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.478391	0.697060	0.170454	1.550803	0.250000	-0.630712	-0.015548
0.488049	0.697739	0.194276	1.499555	0.250000	-0.748118	-0.020449
0.497751	0.697739	0.194276	1.499555	0.250000	-0.748118	-0.020449
0.507556	0.697739	0.194276	1.499555	0.250000	-0.748118	-0.020449
0.518948	0.697739	0.194276	1.499555	0.250000	-0.748118	-0.020449
0.527549	0.697739	0.194276	1.499555	0.250000	-0.748118	-0.020449
0.537643	0.697739	0.194276	1.499555	0.250000	-0.748118	-0.020449
0.547553	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.557554	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.567583	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.577591	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.587561	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.597568	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.607548	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.617573	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.627597	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.638311	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.647521	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.657602	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.667533	0.698464	0.211222	1.449875	0.250000	-0.778460	-0.022228
0.677496	0.701583	0.232149	1.395199	0.250000	-0.858787	-0.027090
0.687577	0.701583	0.232149	1.395199	0.250000	-0.858787	-0.027090
0.697635	0.701583	0.232149	1.395199	0.250000	-0.858787	-0.027090
0.707560	0.701583	0.232149	1.395199	0.250000	-0.858787	-0.027090
0.718806	0.701583	0.232149	1.395199	0.250000	-0.858787	-0.027090
0.727586	0.701583	0.232149	1.395199	0.250000	-0.858787	-0.027090
0.737559	0.701583	0.232149	1.395199	0.250000	-0.858787	-0.027090
0.747602	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.758426	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.768169	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.777608	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.787601	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.797552	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.807578	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.817605	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.827653	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.837598	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.847579	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.857636	0.704893	0.245328	1.350190	0.250000	-0.844633	-0.027079
0.867570	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.877671	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.887566	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.897598	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.907629	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.918463	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.927576	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.937518	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.947827	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.957505	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.968193	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.977539	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.987542	0.710043	0.265720	1.287648	0.250000	-0.848755	-0.029874
0.998499	0.716654	0.285096	1.229193	0.250000	-0.838328	-0.032480
1.008273	0.716654	0.285096	1.229193	0.250000	-0.838328	-0.032480
1.018005	0.716654	0.285096	1.229193	0.250000	-0.838328	-0.032480
1.027768	0.716654	0.285096	1.229193	0.250000	-0.838328	-0.032480
1.037713	0.716654	0.285096	1.229193	0.250000	-0.838328	-0.032480
1.048213	0.723808	0.303723	1.161744	0.250000	-0.789610	-0.033664
1.058029	0.723808	0.303723	1.161744	0.250000	-0.789610	-0.033664
1.067810	0.723808	0.303723	1.161744	0.250000	-0.789610	-0.033664
1.077557	0.723808	0.303723	1.161744	0.250000	-0.789610	-0.033664
1.087530	0.723808	0.303723	1.161744	0.250000	-0.789610	-0.033664
1.097588	0.723808	0.303723	1.161744	0.250000	-0.789610	-0.033664
1.107595	0.723808	0.303723	1.161744	0.250000	-0.789610	-0.033664
1.119243	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.128312	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.138070	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.148766	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.157583	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.168320	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.178059	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.187866	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.197561	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.207551	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.218204	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.227868	0.730889	0.320680	1.113755	0.250000	-0.763049	-0.036457
1.237684	0.738403	0.335780	1.077291	0.250000	-0.722527	-0.037609
1.247557	0.738403	0.335780	1.077291	0.250000	-0.722527	-0.037609
1.258105	0.738403	0.335780	1.077291	0.250000	-0.722527	-0.037609
1.267876	0.738403	0.335780	1.077291	0.250000	-0.722527	-0.037609
1.277929	0.746513	0.351605	1.043440	0.250000	-0.674082	-0.039491
1.287554	0.746513	0.351605	1.043440	0.250000	-0.674082	-0.039491
1.298109	0.746513	0.351605	1.043440	0.250000	-0.674082	-0.039491
1.307826	0.746513	0.351605	1.043440	0.250000	-0.674082	-0.039491
1.317621	0.746513	0.351605	1.043440	0.250000	-0.674082	-0.039491
1.327590	0.746513	0.351605	1.043440	0.250000	-0.674082	-0.039491
1.337442	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.347844	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.357618	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.368454	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.378165	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.387908	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.397641	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.408404	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.418173	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.427901	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.437785	0.755330	0.365265	1.004968	0.250000	-0.573916	-0.037211
1.447652	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.458179	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.467937	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.477623	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.488660	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.498946	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.507653	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.517854	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.528587	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.537916	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.548029	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.557864	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.567863	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.578128	0.764974	0.379852	0.956744	0.250000	-0.398057	-0.032970
1.587590	0.776448	0.398313	0.900603	0.250000	-0.107825	-0.025046
1.597672	0.776448	0.398313	0.900603	0.250000	-0.107825	-0.025046
1.607925	0.776448	0.398313	0.900603	0.250000	-0.107825	-0.025046
1.617582	0.776448	0.398313	0.900603	0.250000	-0.107825	-0.025046
1.628435	0.776448	0.398313	0.900603	0.250000	-0.107825	-0.025046
1.637614	0.776448	0.398313	0.900603	0.250000	-0.107825	-0.025046
1.647869	0.776448	0.398313	0.900603	0.250000	-0.107825	-0.025046
1.658344	0.776448	0.398313	0.900603	0.250000	-0.107825	-0.025046
1.668309	0.790708	0.414716	0.831893	0.250000	0.330015	-0.008970
1.677897	0.790708	0.414716	0.831893	0.250000	0.330015	-0.008970
1.689883	0.790708	0.414716	0.831893	0.250000	0.330015	-0.008970
1.698362	0.790708	0.414716	0.831893	0.250000	0.330015	-0.008970
1.708112	0.790708	0.414716	0.831893	0.250000	0.330015	-0.008970
1.717572	0.804021	0.429631	0.755223	0.250000	0.729853	0.007215
1.727641	0.804021	0.429631	0.755223	0.250000	0.729853	0.007215
1.738375	0.804021	0.429631	0.755223	0.250000	0.729853	0.007215
1.748173	0.804021	0.429631	0.755223	0.250000	0.729853	0.007215
1.757603	0.804021	0.429631	0.755223	0.250000	0.729853	0.007215
1.767670	0.804021	0.429631	0.755223	0.250000	0.729853	0.007215
1.778359	0.804021	0.429631	0.755223	0.250000	0.729853	0.007215
1.788151	0.815816	0.436411	0.691786	0.250000	0.969870	0.020015
1.797898	0.815816	0.436411	0.691786	0.250000	0.969870	0.020015
1.807624	0.815816	0.436411	0.691786	0.250000	0.969870	0.020015
1.818411	0.815816	0.436411	0.691786	0.250000	0.969870	0.020015
1.828167	0.815816	0.436411	0.691786	0.250000	0.969870	0.020015
1.837933	0.815816	0.436411	0.691786	0.250000	0.969870	0.020015
1.847646	0.826755	0.446409	0.651090	0.250000	1.100510	0.025843
1.857562	0.826755	0.446409	0.651090	0.250000	1.100510	0.025843
1.868190	0.826755	0.446409	0.651090	0.250000	1.100510	0.025843
