t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.011199	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.011710	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.021818	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.032163	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.042027	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.051767	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.069026	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.071911	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.081826	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.095482	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.103128	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.112349	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.121980	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.131696	0.696010	0.153695	1.597209	0.250000	-0.712821	-0.017903
0.142346	0.696832	0.153887	1.602700	0.250000	-0.716779	-0.017769
0.152275	0.696832	0.153887	1.602700	0.250000	-0.716779	-0.017769
0.161954	0.696832	0.153887	1.602700	0.250000	-0.716779	-0.017769
0.173420	0.696832	0.153887	1.602700	0.250000	-0.716779	-0.017769
0.181915	0.696832	0.153887	1.602700	0.250000	-0.716779	-0.017769
0.192204	0.696549	0.154212	1.607109	0.250000	-0.730671	-0.018597
0.202027	0.696549	0.154212	1.607109	0.250000	-0.730671	-0.018597
0.213745	0.696549	0.154212	1.607109	0.250000	-0.730671	-0.018597
0.222548	0.696549	0.154212	1.607109	0.250000	-0.730671	-0.018597
0.232268	0.696549	0.154212	1.607109	0.250000	-0.730671	-0.018597
0.242049	0.696549	0.154212	1.607109	0.250000	-0.730671	-0.018597
0.251793	0.695745	0.157526	1.595871	0.250000	-0.743891	-0.019555
0.262479	0.695745	0.157526	1.595871	0.250000	-0.743891	-0.019555
0.272252	0.695745	0.157526	1.595871	0.250000	-0.743891	-0.019555
0.281786	0.695745	0.157526	1.595871	0.250000	-0.743891	-0.019555
0.291839	0.695745	0.157526	1.595871	0.250000	-0.743891	-0.019555
0.301695	0.695745	0.157526	1.595871	0.250000	-0.743891	-0.019555
0.312284	0.695439	0.163889	1.584178	0.250000	-0.781607	-0.021689
0.321887	0.695439	0.163889	1.584178	0.250000	-0.781607	-0.021689
0.331785	0.695439	0.163889	1.584178	0.250000	-0.781607	-0.021689
0.341762	0.695439	0.163889	1.584178	0.250000	-0.781607	-0.021689
0.352341	0.695439	0.163889	1.584178	0.250000	-0.781607	-0.021689
0.362559	0.695866	0.174598	1.546127	0.250000	-0.778693	-0.021816
0.371835	0.695866	0.174598	1.546127	0.250000	-0.778693	-0.021816
