x(i)	y(i)	theta(i)
0.561625	0.509788	0.984912
0.562447	0.511012	0.974483
0.563284	0.512232	0.964218
0.564135	0.513445	0.954115
0.565001	0.514653	0.944171
0.565880	0.515856	0.934383
0.566774	0.517053	0.924750
0.567681	0.518244	0.915268
0.568601	0.519430	0.905934
0.569535	0.520609	0.896746
0.570481	0.521783	0.887701
0.571441	0.522951	0.878797
0.572412	0.524113	0.870030
0.573396	0.525270	0.861397
0.574392	0.526420	0.852897
0.575400	0.527564	0.844527
0.576420	0.528702	0.836283
0.577450	0.529834	0.828163
0.578492	0.530960	0.820164
0.579545	0.532079	0.812285
0.580608	0.533193	0.804521
0.581681	0.534300	0.796872
0.582765	0.535400	0.789333
0.583859	0.536495	0.781903
0.584963	0.537582	0.774579
0.586075	0.538664	0.767358
0.587198	0.539738	0.760239
0.588329	0.540807	0.753219
0.589469	0.541868	0.746295
0.590618	0.542923	0.739465
0.591775	0.543971	0.732727
0.592940	0.545012	0.726079
0.594113	0.546047	0.719518
0.595293	0.547075	0.713043
0.596481	0.548095	0.706650
0.597676	0.549109	0.700338
0.598878	0.550116	0.694105
0.600087	0.551116	0.687949
0.601303	0.552109	0.681867
0.602524	0.553094	0.675858
0.603752	0.554073	0.669920
0.604985	0.555044	0.664050
0.606225	0.556008	0.658247
0.607469	0.556964	0.652509
0.608718	0.557914	0.646834
0.609973	0.558855	0.641220
0.611232	0.559790	0.635665
0.612496	0.560717	0.630168
0.613763	0.561636	0.624726
0.615035	0.562548	0.619338
0.616310	0.563452	0.614003
0.617589	0.564348	0.608717
0.618872	0.565237	0.603481
0.620157	0.566118	0.598291
0.621445	0.566991	0.593147
0.622736	0.567857	0.588046
0.624029	0.568714	0.582987
0.625324	0.569564	0.577968
0.626621	0.570405	0.572988
0.627920	0.571238	0.568045
0.629220	0.572064	0.563137
0.630522	0.572881	0.558263
0.631824	0.573690	0.553420
0.633127	0.574491	0.548609
0.634431	0.575283	0.543826
0.635735	0.576068	0.539070
0.637039	0.576844	0.534340
0.638343	0.577611	0.529633
0.639647	0.578370	0.524949
0.640950	0.579121	0.520285
0.642252	0.579863	0.515641
0.643553	0.580596	0.511013
0.644852	0.581321	0.506401
0.646150	0.582037	0.501803
0.647447	0.582744	0.497217
0.648741	0.583443	0.492641
0.650033	0.584133	0.488074
0.651323	0.584814	0.483513
0.652610	0.585486	0.478958
0.653894	0.586149	0.474405
0.655175	0.586803	0.469854
0.656452	0.587448	0.465301
0.657726	0.588084	0.460746
0.658997	0.588711	0.456186
0.660263	0.589328	0.451619
0.661524	0.589937	0.447043
0.662782	0.590536	0.442456
0.664034	0.591126	0.437855
0.665281	0.591707	0.433238
0.666524	0.592278	0.428603
0.667761	0.592839	0.423947
0.668992	0.593391	0.419268
0.670217	0.593934	0.414562
0.671436	0.594467	0.409828
0.672649	0.594991	0.405062
0.673855	0.595504	0.400261
0.675054	0.596008	0.395423
0.676246	0.596503	0.390543
0.677431	0.596987	0.385619
0.678609	0.597462	0.380646
0.679779	0.597926	0.375622
0.680940	0.598381	0.370543
0.682094	0.598826	0.365403
0.683239	0.599261	0.360199
0.684376	0.599685	0.354927
0.685503	0.600100	0.349581
0.686622	0.600504	0.344156
0.687731	0.600898	0.338648
0.688830	0.601282	0.333051
0.689920	0.601655	0.327357
0.691000	0.602019	0.321562
0.692069	0.602371	0.315659
0.693128	0.602714	0.309639
0.694176	0.603045	0.303497
0.695213	0.603367	0.297223
0.696239	0.603677	0.290808
0.697254	0.603977	0.284244
0.698257	0.604267	0.277521
0.699248	0.604546	0.270628
0.700227	0.604813	0.263553
0.701194	0.605071	0.256291
0.702148	0.605317	0.248870
0.703088	0.605552	0.241283
0.704016	0.605776	0.233510
0.704929	0.605990	0.225532
0.705828	0.606192	0.217327
0.706711	0.606384	0.208872
0.707580	0.606564	0.200138
0.708432	0.606733	0.191097
0.709269	0.606890	0.181717
0.710088	0.607037	0.171959
0.710890	0.607172	0.161784
0.711675	0.607296	0.151145
0.712441	0.607408	0.139990
0.713189	0.607509	0.128261
0.713918	0.607599	0.115890
0.714627	0.607677	0.102801
0.715316	0.607743	0.088907
0.715985	0.607798	0.074106
0.716633	0.607841	0.058281
0.717260	0.607872	0.041298
0.717865	0.607892	0.022999
0.718447	0.607899	0.003196
0.719007	0.607895	-0.018328
0.719544	0.607879	-0.041831
0.720057	0.607851	-0.067623
0.720546	0.607811	-0.096071
0.721011	0.607759	-0.127614
0.721451	0.607695	-0.162781
0.721865	0.607619	-0.202207
0.722253	0.607531	-0.246652
0.722615	0.607430	-0.297019
0.722950	0.607317	-0.354368
0.723258	0.607192	-0.419914
0.723539	0.607055	-0.494981
0.723791	0.606905	-0.580904
0.724014	0.606742	-0.678820
0.724209	0.606567	-0.789317
0.724374	0.606380	-0.911968
0.724508	0.606180	-1.044856
0.724613	0.605967	-1.184378
0.724686	0.605742	-1.325608
0.724729	0.605504	-1.463247
0.724739	0.605253	-1.592752
0.724717	0.604990	-1.711107
0.724663	0.604713	-1.816965
0.724575	0.604424	-1.910315
0.724454	0.604122	-1.991987
0.724298	0.603806	-2.063220
0.724108	0.603478	-2.125362
0.723883	0.603136	-2.179707
0.723623	0.602782	-2.227416
0.723326	0.602414	-2.269493
0.722994	0.602033	-2.306789
0.722624	0.601639	-2.340018
0.722217	0.601232	-2.369774
0.721773	0.600811	-2.396551
0.721290	0.600376	-2.420763
0.720769	0.599929	-2.442755
0.720208	0.599468	-2.462814
0.719608	0.598993	-2.481185
0.718968	0.598504	-2.498074
0.718288	0.598002	-2.513655
0.717566	0.597487	-2.528078
0.716804	0.596958	-2.541470
0.715999	0.596414	-2.553942
0.715152	0.595857	-2.565588
0.714263	0.595287	-2.576493
