x(i)	y(i)	theta(i)
0.845061	1.005809	1.792857
0.844128	1.009854	1.802064
0.843159	1.013886	1.811591
0.842152	1.017901	1.821450
0.841107	1.021898	1.831656
0.840023	1.025875	1.842223
0.838899	1.029829	1.853167
0.837735	1.033757	1.864504
0.836530	1.037659	1.876250
0.835284	1.041531	1.888423
0.833994	1.045371	1.901041
0.832662	1.049178	1.914124
0.831285	1.052949	1.927691
0.829863	1.056682	1.941763
0.828396	1.060374	1.956362
0.826883	1.064023	1.971508
0.825323	1.067628	1.987226
0.823714	1.071186	2.003539
0.822058	1.074695	2.020469
0.820352	1.078152	2.038042
0.818596	1.081555	2.056282
0.816789	1.084903	2.075213
0.814931	1.088193	2.094860
0.813020	1.091422	2.115247
0.811057	1.094590	2.136397
0.809040	1.097692	2.158332
0.806968	1.100728	2.181073
0.804841	1.103695	2.204641
0.802659	1.106590	2.229051
0.800419	1.109412	2.254317
0.798122	1.112158	2.280451
0.795767	1.114827	2.307459
0.793353	1.117416	2.335342
0.790880	1.119922	2.364099
0.788345	1.122344	2.393719
0.785750	1.124679	2.424186
0.783093	1.126926	2.455477
0.780373	1.129081	2.487561
0.777590	1.131143	2.520400
0.774743	1.133110	2.553945
0.771831	1.134979	2.588141
0.768853	1.136748	2.622924
0.765809	1.138415	2.658222
0.762697	1.139978	2.693956
0.759518	1.141435	2.730040
0.756271	1.142783	2.766383
0.752954	1.144020	2.802891
0.749567	1.145144	2.838779
0.746112	1.146159	2.872324
0.742593	1.147071	2.903478
0.739013	1.147885	2.932295
0.735374	1.148606	2.958841
0.731681	1.149242	2.983190
0.727936	1.149797	3.005424
0.724142	1.150277	3.025624
0.720304	1.150688	3.043871
0.716424	1.151035	3.060245
0.712505	1.151326	3.074818
0.708551	1.151564	3.087662
0.704564	1.151756	3.098838
0.700549	1.151908	3.108405
0.696508	1.152026	3.116411
0.692445	1.152114	3.122902
0.688363	1.152180	3.127914
0.684265	1.152228	3.131475
0.680154	1.152265	3.133611
0.676034	1.152296	3.134335
0.671908	1.152327	3.133659
0.667779	1.152363	3.131586
0.663650	1.152411	3.128111
0.659525	1.152476	3.123225
0.655407	1.152564	3.116912
0.651299	1.152681	3.109150
0.647205	1.152833	3.099911
0.643127	1.153024	3.089160
0.639069	1.153262	3.076859
0.635034	1.153551	3.062964
0.631025	1.153897	3.047425
0.627046	1.154307	3.030191
0.623100	1.154786	3.011207
0.619190	1.155339	2.990415
0.615320	1.155973	2.967758
0.611492	1.156693	2.943182
0.607709	1.157506	2.916637
0.603976	1.158415	2.888077
0.600296	1.159428	2.857912
0.596668	1.160545	2.827912
0.593091	1.161764	2.798327
0.589566	1.163083	2.769221
0.586090	1.164498	2.740655
0.582662	1.166008	2.712683
0.579281	1.167611	2.685354
0.575947	1.169303	2.658709
0.572657	1.171083	2.632787
0.569411	1.172947	2.607618
0.566208	1.174895	2.583228
0.563046	1.176923	2.559635
0.559924	1.179028	2.536856
0.556842	1.181209	2.514901
0.553797	1.183464	2.493774
0.550789	1.185789	2.473479
0.547817	1.188182	2.454014
0.544879	1.190641	2.435375
0.541975	1.193164	2.417556
0.539103	1.195747	2.400548
0.536262	1.198390	2.384340
0.533451	1.201089	2.368921
0.530669	1.203841	2.354278
0.527914	1.206646	2.340398
0.525186	1.209499	2.327267
0.522483	1.212399	2.314870
0.519804	1.215344	2.303193
0.517149	1.218330	2.292222
0.514515	1.221356	2.281944
0.511902	1.224419	2.272343
0.509308	1.227517	2.263408
0.506733	1.230647	2.255126
0.504175	1.233808	2.247485
0.501633	1.236996	2.240473
0.499106	1.240209	2.234082
0.496593	1.243444	2.228301
0.494093	1.246700	2.223121
0.491604	1.249975	2.218535
0.489125	1.253264	2.214537
0.486656	1.256567	2.211120
0.484195	1.259881	2.208279
0.481740	1.263203	2.206011
0.479292	1.266531	2.204313
0.476848	1.269863	2.203182
0.474407	1.273196	2.202619
0.471969	1.276528	2.202623
0.469531	1.279856	2.203195
0.467094	1.283178	2.204339
0.464656	1.286492	2.206056
0.462215	1.289795	2.208351
0.459771	1.293085	2.211231
0.457323	1.296359	2.214701
0.454868	1.299615	2.218768
0.452407	1.302852	2.223442
0.449937	1.306065	2.228704
0.447459	1.309254	2.234470
0.444970	1.312416	2.240742
0.442469	1.315551	2.247526
0.439956	1.318657	2.254830
0.437429	1.321732	2.262662
0.434887	1.324774	2.271030
0.432329	1.327783	2.279941
0.429754	1.330756	2.289405
0.427160	1.333692	2.299429
0.424547	1.336589	2.310020
0.421913	1.339447	2.321187
0.419257	1.342262	2.332937
0.416578	1.345035	2.345277
0.413875	1.347762	2.358212
0.411146	1.350443	2.371750
0.408391	1.353077	2.385894
0.405609	1.355660	2.400649
0.402798	1.358193	2.416016
0.399957	1.360673	2.431998
0.397084	1.363099	2.448594
0.394180	1.365469	2.465802
0.391242	1.367782	2.483618
0.388270	1.370036	2.502036
0.385261	1.372230	2.521048
0.382217	1.374362	2.540643
0.379134	1.376430	2.560808
0.376012	1.378433	2.581527
0.372849	1.380370	2.602780
0.369646	1.382238	2.624546
0.366399	1.384037	2.646799
0.363109	1.385764	2.669513
0.359775	1.387419	2.692655
0.356394	1.388999	2.716192
0.352966	1.390503	2.740089
0.349489	1.391929	2.764304
0.345963	1.393277	2.788799
0.342387	1.394544	2.813528
0.338758	1.395729	2.838448
0.335077	1.396830	2.863513
0.331342	1.397845	2.888675
0.327551	1.398774	2.913888
0.323704	1.399615	2.939103
0.319799	1.400365	2.964275
0.315836	1.401024	2.989359
0.311813	1.401590	3.014308
0.307729	1.402061	3.039081
0.303583	1.402436	3.063638
0.299373	1.402713	3.087939
