t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.005408	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.005877	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.016037	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.025925	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.035942	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.046174	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.056033	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.066963	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.076510	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.086071	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.095968	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.105973	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.116014	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.126016	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.136169	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.146064	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.155892	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.165939	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.175974	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.186749	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.196477	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.205995	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.215976	0.692806	0.169616	1.609683	0.250000	-0.030221	-0.007273
0.225971	0.693359	0.171029	1.615079	0.250000	-0.040203	-0.007218
0.236691	0.693359	0.171029	1.615079	0.250000	-0.040203	-0.007218
0.245934	0.693359	0.171029	1.615079	0.250000	-0.040203	-0.007218
0.256030	0.693359	0.171029	1.615079	0.250000	-0.040203	-0.007218
0.265925	0.693359	0.171029	1.615079	0.250000	-0.040203	-0.007218
0.276523	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.286283	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.296057	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.306066	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.315972	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.326015	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.337896	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.346001	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.356089	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.366043	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.376111	0.693890	0.175899	1.620527	0.250000	-0.049778	-0.007066
0.385937	0.693992	0.187564	1.619928	0.250000	-0.059180	-0.006044
0.395934	0.693992	0.187564	1.619928	0.250000	-0.059180	-0.006044
0.406324	0.693992	0.187564	1.619928	0.250000	-0.059180	-0.006044
0.416102	0.693992	0.187564	1.619928	0.250000	-0.059180	-0.006044
0.425910	0.693992	0.187564	1.619928	0.250000	-0.059180	-0.006044
0.436614	0.693992	0.187564	1.619928	0.250000	-0.059180	-0.006044
0.446347	0.693992	0.187564	1.619928	0.250000	-0.059180	-0.006044
0.456100	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.465892	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.476599	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.486371	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.496186	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.506874	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.518893	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.526358	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.536141	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.545983	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.556633	0.693100	0.203379	1.616151	0.250000	-0.105373	-0.005831
0.566353	0.692239	0.222323	1.612877	0.250000	-0.184074	-0.006562
0.576180	0.692239	0.222323	1.612877	0.250000	-0.184074	-0.006562
0.585920	0.692239	0.222323	1.612877	0.250000	-0.184074	-0.006562
0.596667	0.692239	0.222323	1.612877	0.250000	-0.184074	-0.006562
0.606349	0.692239	0.222323	1.612877	0.250000	-0.184074	-0.006562
0.615945	0.692239	0.222323	1.612877	0.250000	-0.184074	-0.006562
0.625995	0.690714	0.240861	1.610996	0.250000	-0.320930	-0.010031
0.639589	0.690714	0.240861	1.610996	0.250000	-0.320930	-0.010031
