x(i)	y(i)	theta(i)
0.446613	0.609647	1.622969
0.446440	0.612839	1.627153
0.446252	0.616025	1.631772
0.446050	0.619207	1.636826
0.445832	0.622382	1.642318
0.445595	0.625552	1.648248
0.445340	0.628717	1.654617
0.445063	0.631876	1.661426
0.444765	0.635030	1.668675
0.444444	0.638178	1.676365
0.444098	0.641320	1.684494
0.443727	0.644457	1.693063
0.443328	0.647588	1.702069
0.442900	0.650713	1.711511
0.442443	0.653833	1.721386
0.441954	0.656946	1.731693
0.441433	0.660054	1.742426
0.440877	0.663157	1.753582
0.440286	0.666253	1.765155
0.439659	0.669343	1.777139
0.438993	0.672428	1.789529
0.438289	0.675506	1.802315
0.437543	0.678579	1.815489
0.436755	0.681645	1.829043
0.435924	0.684705	1.842964
0.435048	0.687760	1.857241
0.434126	0.690808	1.871863
0.433157	0.693850	1.886814
0.432138	0.696886	1.902080
0.431070	0.699916	1.917647
0.429950	0.702940	1.933496
0.428777	0.705957	1.949610
0.427550	0.708968	1.965972
0.426267	0.711973	1.982561
0.424927	0.714971	1.999358
0.423530	0.717963	2.016341
0.422072	0.720949	2.033490
0.420554	0.723928	2.050783
0.418973	0.726901	2.068198
0.417329	0.729868	2.085713
0.415619	0.732827	2.103304
0.413844	0.735781	2.120950
0.412000	0.738727	2.138629
0.410088	0.741668	2.156317
0.408105	0.744601	2.173963
0.406052	0.747528	2.190893
0.403931	0.750449	2.206872
0.401744	0.753363	2.221937
0.399495	0.756271	2.236123
0.397185	0.759174	2.249465
0.394818	0.762071	2.261997
0.392397	0.764962	2.273749
0.389924	0.767849	2.284751
0.387401	0.770730	2.295031
0.384832	0.773606	2.304615
0.382218	0.776478	2.313529
0.379563	0.779345	2.321795
0.376870	0.782208	2.329434
0.374141	0.785067	2.336466
0.371378	0.787922	2.342908
0.368585	0.790774	2.348777
0.365764	0.793622	2.354089
0.362917	0.796466	2.358856
0.360048	0.799308	2.363090
0.357159	0.802147	2.366801
0.354252	0.804983	2.370000
0.351332	0.807816	2.372693
0.348399	0.810647	2.374887
0.345457	0.813476	2.376588
0.342508	0.816304	2.377798
0.339555	0.819129	2.378520
0.336601	0.821953	2.378756
0.333649	0.824776	2.378505
0.330701	0.827597	2.377767
0.327759	0.830417	2.376538
0.324827	0.833237	2.374815
0.321907	0.836056	2.372592
0.319002	0.838875	2.369862
0.316114	0.841694	2.366618
0.313247	0.844513	2.362850
0.310402	0.847331	2.358548
0.307583	0.850151	2.353698
0.304792	0.852971	2.348288
0.302032	0.855792	2.342301
0.299305	0.858613	2.335720
0.296615	0.861436	2.328526
0.293963	0.864261	2.320700
0.291353	0.867087	2.312218
0.288787	0.869914	2.303056
0.286268	0.872744	2.293187
0.283798	0.875576	2.282585
0.281381	0.878410	2.271217
0.279018	0.881247	2.259053
0.276713	0.884087	2.246058
0.274469	0.886929	2.232195
0.272287	0.889775	2.217427
0.270171	0.892624	2.201713
0.268123	0.895476	2.185012
0.266146	0.898333	2.167281
0.264242	0.901193	2.148476
0.262415	0.904057	2.128552
0.260667	0.906926	2.107463
0.259000	0.909799	2.085166
0.257418	0.912677	2.061617
0.255922	0.915560	2.036781
0.254515	0.918447	2.011392
0.253196	0.921341	1.986038
0.251961	0.924239	1.960777
0.250810	0.927144	1.935671
0.249739	0.930055	1.910777
0.248748	0.932971	1.886153
0.247833	0.935895	1.861857
0.246994	0.938824	1.837942
0.246227	0.941761	1.814460
0.245531	0.944705	1.791458
0.244904	0.947657	1.768981
0.244344	0.950616	1.747069
0.243848	0.953582	1.725761
0.243415	0.956557	1.705088
0.243042	0.959540	1.685080
0.242728	0.962532	1.665761
0.242471	0.965532	1.647153
0.242268	0.968542	1.629273
0.242117	0.971560	1.612135
0.242017	0.974588	1.595750
0.241965	0.977626	1.580125
0.241960	0.980673	1.565266
0.241998	0.983730	1.551174
0.242079	0.986798	1.537850
0.242200	0.989877	1.525294
0.242359	0.992966	1.513500
0.242555	0.996066	1.502465
0.242784	0.999177	1.492182
0.243045	1.002300	1.482645
0.243336	1.005435	1.473846
0.243655	1.008581	1.465776
0.244000	1.011740	1.458427
0.244369	1.014911	1.451789
0.244759	1.018094	1.445853
0.245169	1.021291	1.440609
0.245597	1.024500	1.436048
0.246041	1.027723	1.432161
0.246498	1.030959	1.428937
0.246966	1.034209	1.426367
0.247444	1.037473	1.424442
0.247930	1.040751	1.423154
0.248421	1.044044	1.422493
0.248915	1.047351	1.422452
0.249411	1.050673	1.423021
0.249906	1.054010	1.424193
