x(i)	y(i)	theta(i)
0.851369	0.979402	1.730362
0.850684	0.983531	1.739865
0.849963	0.987634	1.749719
0.849204	0.991712	1.759932
0.848407	0.995763	1.770513
0.847570	0.999786	1.781470
0.846692	1.003780	1.792813
0.845773	1.007745	1.804550
0.844811	1.011678	1.816690
0.843806	1.015580	1.829242
0.842756	1.019450	1.842215
0.841661	1.023285	1.855616
0.840520	1.027086	1.869456
0.839332	1.030851	1.883741
0.838095	1.034580	1.898480
0.836809	1.038272	1.913680
0.835472	1.041924	1.929347
0.834085	1.045538	1.945489
0.832646	1.049111	1.962110
0.831153	1.052643	1.979215
0.829607	1.056132	1.996808
0.828005	1.059578	2.014890
0.826348	1.062980	2.033464
0.824634	1.066337	2.052528
0.822862	1.069648	2.072081
0.821031	1.072911	2.092120
0.819140	1.076127	2.112639
0.817189	1.079293	2.133631
0.815176	1.082410	2.155086
0.813100	1.085475	2.176993
0.810961	1.088489	2.199337
0.808757	1.091450	2.222104
0.806487	1.094357	2.245273
0.804151	1.097209	2.268825
0.801748	1.100005	2.292735
0.799276	1.102745	2.316978
0.796735	1.105427	2.341526
0.794124	1.108050	2.366348
0.791441	1.110614	2.391413
0.788686	1.113117	2.416686
0.785858	1.115559	2.442132
0.782955	1.117938	2.467714
0.779978	1.120254	2.493395
0.776924	1.122505	2.519135
0.773794	1.124691	2.544895
0.770585	1.126811	2.570638
0.767297	1.128863	2.596323
0.763930	1.130848	2.621914
0.760482	1.132763	2.647372
0.756951	1.134607	2.672663
0.753338	1.136381	2.697751
0.749642	1.138083	2.722233
0.745865	1.139714	2.745622
0.742010	1.141274	2.767967
0.738082	1.142766	2.789323
0.734083	1.144189	2.809743
0.730016	1.145546	2.829277
0.725886	1.146836	2.847974
0.721695	1.148062	2.865881
0.717447	1.149225	2.883044
0.713145	1.150324	2.899503
0.708793	1.151362	2.915302
0.704393	1.152340	2.930477
0.699950	1.153258	2.945065
0.695467	1.154118	2.959101
0.690946	1.154920	2.972618
0.686392	1.155666	2.985646
0.681808	1.156357	2.998215
0.677197	1.156994	3.010352
0.672562	1.157578	3.022084
0.667907	1.158110	3.033435
0.663236	1.158591	3.044428
0.658551	1.159023	3.055086
0.653856	1.159405	3.065430
0.649154	1.159740	3.075481
0.644449	1.160029	3.085257
0.639744	1.160271	3.094777
0.635043	1.160470	3.104059
0.630348	1.160625	3.113120
0.625663	1.160737	3.121976
0.620992	1.160809	3.130643
0.616338	1.160840	3.139136
0.611705	1.160832	-3.135713
0.607095	1.160786	-3.127521
0.602512	1.160703	-3.119457
0.597959	1.160584	-3.111508
0.593440	1.160430	-3.103596
0.588955	1.160241	-3.095523
0.584505	1.160018	-3.087274
0.580088	1.159759	-3.078849
0.575705	1.159465	-3.070248
0.571355	1.159135	-3.061469
0.567038	1.158769	-3.052514
0.562753	1.158367	-3.043382
0.558500	1.157928	-3.034075
0.554279	1.157452	-3.024592
0.550089	1.156939	-3.014936
0.545929	1.156389	-3.005107
0.541801	1.155801	-2.995106
0.537702	1.155175	-2.984937
0.533633	1.154510	-2.974601
0.529593	1.153808	-2.964100
0.525582	1.153066	-2.953438
0.521600	1.152286	-2.942618
0.517646	1.151466	-2.931643
0.513720	1.150607	-2.920518
0.509821	1.149707	-2.909245
0.505950	1.148768	-2.897831
0.502105	1.147788	-2.886280
0.498287	1.146768	-2.874597
0.494494	1.145706	-2.862787
0.490727	1.144604	-2.850857
0.486985	1.143459	-2.838813
0.483268	1.142274	-2.826662
0.479576	1.141046	-2.814409
0.475908	1.139775	-2.802063
0.472263	1.138463	-2.789631
0.468642	1.137107	-2.777120
0.465043	1.135708	-2.764538
0.461468	1.134266	-2.751894
0.457914	1.132780	-2.739195
0.454383	1.131250	-2.726450
0.450872	1.129676	-2.713668
0.447383	1.128058	-2.700857
0.443915	1.126395	-2.688025
0.440467	1.124686	-2.675183
0.437039	1.122933	-2.662338
0.433630	1.121134	-2.649499
0.430241	1.119289	-2.636676
0.426871	1.117397	-2.623876
0.423519	1.115460	-2.611109
0.420185	1.113476	-2.598383
0.416869	1.111445	-2.585706
0.413570	1.109366	-2.573086
0.410288	1.107241	-2.560532
0.407023	1.105067	-2.548052
0.403774	1.102845	-2.535652
0.400541	1.100576	-2.523340
0.397323	1.098257	-2.511218
0.394120	1.095891	-2.499460
0.390932	1.093478	-2.488066
0.387759	1.091020	-2.477033
0.384599	1.088517	-2.466354
0.381453	1.085971	-2.456025
0.378321	1.083382	-2.446042
0.375201	1.080752	-2.436399
0.372093	1.078082	-2.427091
0.368998	1.075373	-2.418114
0.365914	1.072625	-2.409460
0.362842	1.069841	-2.401126
0.359781	1.067020	-2.393106
0.356730	1.064164	-2.385396
0.353690	1.061275	-2.377989
0.350659	1.058353	-2.370881
0.347638	1.055399	-2.364066
0.344626	1.052414	-2.357541
0.341623	1.049400	-2.351301
0.338628	1.046358	-2.345340
0.335641	1.043288	-2.339655
0.332662	1.040191	-2.334241
0.329689	1.037069	-2.329094
0.326724	1.033923	-2.324210
0.323765	1.030754	-2.319585
0.320813	1.027563	-2.315215
0.317866	1.024350	-2.311098
0.314924	1.021118	-2.307229
0.311987	1.017867	-2.303606
0.309055	1.014598	-2.300225
0.306127	1.011312	-2.297084
0.303203	1.008010	-2.294181
0.300283	1.004694	-2.291511
0.297365	1.001364	-2.289075
0.294451	0.998022	-2.286868
0.291538	0.994668	-2.284890
0.288628	0.991304	-2.283138
0.285719	0.987930	-2.281610
0.282812	0.984549	-2.280307
0.279905	0.981160	-2.279225
0.276999	0.977765	-2.278365
0.274093	0.974365	-2.277724
0.271187	0.970961	-2.277303
0.268280	0.967554	-2.277101
0.265372	0.964145	-2.277117
0.262462	0.960736	-2.277352
0.259551	0.957327	-2.277804
0.256638	0.953919	-2.278475
0.253722	0.950513	-2.279363
0.250803	0.947112	-2.280471
