t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.002321	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.002692	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.012904	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.022829	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.032736	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.043477	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.053189	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.062980	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.072782	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.082780	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.092829	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.102772	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.112820	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.122905	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.132806	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.142846	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.152809	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.162876	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.172786	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.182980	0.693733	0.151280	1.583504	0.250000	-0.588448	-0.016395
0.192753	0.693755	0.151775	1.583285	0.250000	-0.587569	-0.016338
0.202800	0.693755	0.151775	1.583285	0.250000	-0.587569	-0.016338
0.212799	0.693755	0.151775	1.583285	0.250000	-0.587569	-0.016338
0.222804	0.693755	0.151775	1.583285	0.250000	-0.587569	-0.016338
0.232821	0.693755	0.151775	1.583285	0.250000	-0.587569	-0.016338
0.243547	0.693755	0.151775	1.583285	0.250000	-0.587569	-0.016338
0.253331	0.693755	0.151775	1.583285	0.250000	-0.587569	-0.016338
0.263075	0.693755	0.151775	1.583285	0.250000	-0.587569	-0.016338
0.272822	0.693755	0.151775	1.583285	0.250000	-0.587569	-0.016338
0.282693	0.693755	0.151775	1.583285	0.250000	-0.587569	-0.016338
0.292779	0.694701	0.157822	1.573579	0.250000	-0.615398	-0.016624
0.302841	0.694701	0.157822	1.573579	0.250000	-0.615398	-0.016624
0.312825	0.694701	0.157822	1.573579	0.250000	-0.615398	-0.016624
0.323041	0.694701	0.157822	1.573579	0.250000	-0.615398	-0.016624
0.333369	0.694701	0.157822	1.573579	0.250000	-0.615398	-0.016624
0.343068	0.694701	0.157822	1.573579	0.250000	-0.615398	-0.016624
0.352868	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.363075	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.372828	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.383097	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.392823	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.403617	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.413412	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.423154	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.434443	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.442788	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.453385	0.695640	0.168565	1.550201	0.250000	-0.645184	-0.016852
0.463157	0.696498	0.185809	1.505082	0.250000	-0.700159	-0.018493
0.472875	0.696498	0.185809	1.505082	0.250000	-0.700159	-0.018493
0.482690	0.696498	0.185809	1.505082	0.250000	-0.700159	-0.018493
0.492965	0.696498	0.185809	1.505082	0.250000	-0.700159	-0.018493
0.503156	0.696498	0.185809	1.505082	0.250000	-0.700159	-0.018493
0.512866	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.522916	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.533466	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.543294	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.552838	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.562746	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.572803	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.582761	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.592787	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.602774	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.612743	0.697103	0.202263	1.465179	0.250000	-0.749410	-0.020913
0.622956	0.699427	0.222050	1.416987	0.250000	-0.811425	-0.024313
0.633008	0.699427	0.222050	1.416987	0.250000	-0.811425	-0.024313
0.642713	0.699427	0.222050	1.416987	0.250000	-0.811425	-0.024313
0.653463	0.699427	0.222050	1.416987	0.250000	-0.811425	-0.024313
0.663970	0.699427	0.222050	1.416987	0.250000	-0.811425	-0.024313
0.672893	0.699427	0.222050	1.416987	0.250000	-0.811425	-0.024313
0.683721	0.701808	0.236391	1.381906	0.250000	-0.866994	-0.028047
0.693406	0.701808	0.236391	1.381906	0.250000	-0.866994	-0.028047
0.702827	0.701808	0.236391	1.381906	0.250000	-0.866994	-0.028047
0.712782	0.701808	0.236391	1.381906	0.250000	-0.866994	-0.028047
0.722759	0.705572	0.254817	1.346600	0.250000	-0.912804	-0.032244
0.732824	0.705572	0.254817	1.346600	0.250000	-0.912804	-0.032244
0.742825	0.705572	0.254817	1.346600	0.250000	-0.912804	-0.032244
0.752954	0.705572	0.254817	1.346600	0.250000	-0.912804	-0.032244
