t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.011291	0.338709	0.225809	0.069994	0.250000	0.509183	0.018982
0.011770	0.338709	0.225809	0.069994	0.250000	0.509183	0.018982
0.021981	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.031745	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.041919	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.052202	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.061986	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.071740	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.082586	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.092241	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.102045	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.111772	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.122547	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.132267	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.142175	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.151770	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.162858	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.172292	0.336142	0.229132	0.079743	0.250000	0.443938	0.014173
0.182036	0.338259	0.225287	0.069909	0.250000	0.514970	0.019482
0.191876	0.338259	0.225287	0.069909	0.250000	0.514970	0.019482
0.202549	0.338259	0.225287	0.069909	0.250000	0.514970	0.019482
0.212314	0.340388	0.224827	0.065079	0.250000	0.533854	0.020721
0.222077	0.340388	0.224827	0.065079	0.250000	0.533854	0.020721
0.231851	0.340388	0.224827	0.065079	0.250000	0.533854	0.020721
0.241737	0.340388	0.224827	0.065079	0.250000	0.533854	0.020721
0.252319	0.340388	0.224827	0.065079	0.250000	0.533854	0.020721
0.262120	0.340388	0.224827	0.065079	0.250000	0.533854	0.020721
0.271885	0.346079	0.225261	0.072107	0.250000	0.548425	0.020968
0.282688	0.346079	0.225261	0.072107	0.250000	0.548425	0.020968
0.291761	0.346079	0.225261	0.072107	0.250000	0.548425	0.020968
0.302028	0.346079	0.225261	0.072107	0.250000	0.548425	0.020968
0.313037	0.346079	0.225261	0.072107	0.250000	0.548425	0.020968
0.321922	0.346079	0.225261	0.072107	0.250000	0.548425	0.020968
0.332344	0.346079	0.225261	0.072107	0.250000	0.548425	0.020968
0.342088	0.346079	0.225261	0.072107	0.250000	0.548425	0.020968
0.351856	0.346079	0.225261	0.072107	0.250000	0.548425	0.020968
0.362712	0.346079	0.225261	0.072107	0.250000	0.548425	0.020968
0.372410	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.382881	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.391891	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.401743	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.412507	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.421973	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.431900	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.441855	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.451762	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.461704	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.471802	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.481799	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.491873	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.502410	0.357483	0.228886	0.099319	0.250000	0.547531	0.018656
0.511977	0.378022	0.232438	0.156610	0.250000	0.548605	0.017221
0.521714	0.378022	0.232438	0.156610	0.250000	0.548605	0.017221
0.532597	0.378022	0.232438	0.156610	0.250000	0.548605	0.017221
0.542197	0.378022	0.232438	0.156610	0.250000	0.548605	0.017221
0.553988	0.378022	0.232438	0.156610	0.250000	0.548605	0.017221
0.561719	0.378022	0.232438	0.156610	0.250000	0.548605	0.017221
0.574893	0.378022	0.232438	0.156610	0.250000	0.548605	0.017221
0.581960	0.378022	0.232438	0.156610	0.250000	0.548605	0.017221
0.591992	0.400027	0.236536	0.218627	0.250000	0.563444	0.017862
0.601783	0.400027	0.236536	0.218627	0.250000	0.563444	0.017862
0.611719	0.400027	0.236536	0.218627	0.250000	0.563444	0.017862
0.622001	0.400027	0.236536	0.218627	0.250000	0.563444	0.017862
0.631892	0.400027	0.236536	0.218627	0.250000	0.563444	0.017862
0.641800	0.400027	0.236536	0.218627	0.250000	0.563444	0.017862
0.652734	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.662618	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.672082	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.681778	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.692580	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.702520	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.712569	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.722216	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.732712	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.742756	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.751814	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.761978	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.772017	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.781974	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.791827	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.801992	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.811800	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.821880	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.832341	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.842098	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.851812	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.861789	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.872265	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.882053	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.891925	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.901820	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
0.911814	0.420656	0.239181	0.274336	0.250000	0.553042	0.018782
