x(i)	y(i)	theta(i)
0.395271	0.978608	1.635003
0.394982	0.983204	1.632108
0.394707	0.987794	1.628786
0.394450	0.992377	1.625033
0.394211	0.996953	1.620845
0.393992	1.001521	1.616216
0.393797	1.006080	1.611139
0.393625	1.010628	1.605609
0.393481	1.015164	1.599618
0.393365	1.019688	1.593159
0.393279	1.024199	1.586223
0.393227	1.028695	1.578801
0.393208	1.033176	1.570885
0.393226	1.037641	1.562465
0.393283	1.042088	1.553529
0.393380	1.046517	1.544069
0.393520	1.050926	1.534073
0.393704	1.055315	1.523530
0.393935	1.059683	1.512429
0.394214	1.064028	1.500757
0.394544	1.068350	1.488504
0.394926	1.072648	1.475657
0.395362	1.076920	1.462206
0.395855	1.081165	1.448140
0.396406	1.085384	1.433446
0.397018	1.089574	1.418117
0.397692	1.093734	1.402141
0.398430	1.097864	1.385512
0.399235	1.101963	1.368221
0.400108	1.106030	1.350356
0.401050	1.110063	1.332189
0.402062	1.114062	1.313735
0.403143	1.118025	1.294991
0.404295	1.121952	1.275953
0.405518	1.125842	1.256622
0.406811	1.129693	1.236996
0.408175	1.133505	1.217074
0.409611	1.137276	1.196858
0.411119	1.141006	1.176349
0.412699	1.144694	1.155550
0.414352	1.148339	1.134464
0.416078	1.151939	1.113095
0.417877	1.155494	1.091450
0.419749	1.159002	1.069534
0.421696	1.162463	1.047356
0.423717	1.165876	1.024925
0.425812	1.169239	1.002250
0.427983	1.172552	0.979344
0.430229	1.175814	0.956219
0.432550	1.179023	0.932888
0.434948	1.182179	0.909366
0.437422	1.185281	0.885670
0.439972	1.188327	0.861816
0.442600	1.191317	0.837823
0.445305	1.194250	0.813709
0.448087	1.197124	0.789494
0.450948	1.199939	0.765199
0.453887	1.202694	0.741105
0.456901	1.205387	0.717509
0.459987	1.208019	0.694380
0.463143	1.210586	0.671688
0.466365	1.213090	0.649402
0.469651	1.215528	0.627492
0.472997	1.217899	0.605927
0.476399	1.220204	0.584676
0.479856	1.222440	0.563708
0.483364	1.224607	0.542994
0.486920	1.226703	0.522503
0.490521	1.228728	0.502205
0.494163	1.230681	0.482070
0.497845	1.232561	0.462067
0.501562	1.234366	0.442166
0.505312	1.236096	0.422338
0.509091	1.237750	0.402553
0.512897	1.239326	0.382778
0.516726	1.240824	0.362985
0.520576	1.242243	0.343141
0.524444	1.243581	0.323216
0.528325	1.244838	0.303177
0.532218	1.246013	0.282992
0.536119	1.247105	0.262627
0.540025	1.248112	0.242049
0.543934	1.249034	0.221223
0.547841	1.249870	0.200113
0.551744	1.250618	0.178741
0.555642	1.251281	0.158709
0.559532	1.251868	0.140806
0.563416	1.252387	0.125088
0.567293	1.252847	0.111601
0.571163	1.253258	0.100383
0.575026	1.253629	0.091465
0.578881	1.253969	0.084873
0.582729	1.254287	0.080628
0.586570	1.254593	0.078748
0.590403	1.254896	0.079251
0.594228	1.255204	0.082149
0.598045	1.255528	0.087456
0.601853	1.255876	0.095178
0.605654	1.256258	0.105323
0.609446	1.256682	0.117890
0.613229	1.257158	0.132872
0.617004	1.257695	0.150254
0.620770	1.258303	0.170007
0.624527	1.258990	0.192089
0.628275	1.259765	0.216442
0.632013	1.260639	0.242985
0.635742	1.261619	0.271617
0.639462	1.262716	0.302122
0.643171	1.263935	0.332280
0.646871	1.265272	0.361189
0.650561	1.266725	0.388860
0.654241	1.268290	0.415308
0.657910	1.269965	0.440555
0.661569	1.271744	0.464630
0.665218	1.273626	0.487563
0.668856	1.275607	0.509388
0.672483	1.277683	0.530141
0.676098	1.279851	0.549860
0.679703	1.282107	0.568581
0.683297	1.284449	0.586342
0.686879	1.286873	0.603180
0.690449	1.289375	0.619131
0.694008	1.291952	0.634231
0.697555	1.294601	0.648512
0.701090	1.297318	0.662007
0.704612	1.300100	0.674748
0.708123	1.302943	0.686764
0.711621	1.305845	0.698081
0.715106	1.308801	0.708727
0.718579	1.311809	0.718726
0.722039	1.314865	0.728099
0.725486	1.317966	0.736869
0.728920	1.321107	0.745055
0.732340	1.324287	0.752674
0.735747	1.327501	0.759742
0.739141	1.330746	0.766275
0.742520	1.334019	0.772286
0.745886	1.337316	0.777785
0.749238	1.340634	0.782784
0.752576	1.343970	0.787291
0.755900	1.347320	0.791400
0.759209	1.350682	0.795331
0.762503	1.354056	0.799096
0.765783	1.357439	0.802696
0.769048	1.360830	0.806135
0.772298	1.364229	0.809413
0.775533	1.367634	0.812532
0.778753	1.371044	0.815494
0.781957	1.374456	0.818299
0.785145	1.377871	0.820948
0.788318	1.381287	0.823443
0.791475	1.384702	0.825784
0.794616	1.388115	0.827971
0.797741	1.391525	0.830004
0.800850	1.394930	0.831884
0.803942	1.398330	0.833610
0.807018	1.401723	0.835182
0.810077	1.405108	0.836599
0.813119	1.408483	0.837861
0.816144	1.411847	0.838965
0.819152	1.415199	0.839912
0.822143	1.418538	0.840699
0.825116	1.421862	0.841325
0.828072	1.425170	0.841787
0.831010	1.428461	0.842083
0.833930	1.431733	0.842211
0.836832	1.434985	0.842167
0.839716	1.438216	0.841948
0.842582	1.441424	0.841551
0.845429	1.444609	0.840972
0.848258	1.447769	0.840206
0.851068	1.450902	0.839248
0.853860	1.454008	0.838093
0.856632	1.457085	0.836736
0.859385	1.460132	0.835170
0.862119	1.463147	0.833389
0.864833	1.466130	0.831385
0.867528	1.469078	0.829150
0.870204	1.471991	0.826676
0.872859	1.474868	0.823953
0.875494	1.477706	0.820971
0.878110	1.480506	0.817720
0.880705	1.483264	0.814187
0.883279	1.485981	0.810360
0.885833	1.488655	0.806225
0.888367	1.491285	0.801767
0.890879	1.493869	0.796969
0.893371	1.496406	0.791813
0.895841	1.498894	0.786281
