x(i)	y(i)	theta(i)
0.950959	0.843272	1.476746
0.951272	0.846634	1.479410
0.951577	0.850008	1.481591
0.951877	0.853394	1.483335
0.952172	0.856790	1.485090
0.952461	0.860198	1.486979
0.952745	0.863617	1.489002
0.953022	0.867045	1.491158
0.953293	0.870483	1.493448
0.953556	0.873931	1.495871
0.953811	0.877387	1.498428
0.954057	0.880852	1.501118
0.954295	0.884325	1.503942
0.954523	0.887805	1.506899
0.954741	0.891292	1.509991
0.954948	0.894786	1.513218
0.955143	0.898286	1.516580
0.955328	0.901791	1.520078
0.955499	0.905303	1.523713
0.955659	0.908819	1.527485
0.955804	0.912339	1.531396
0.955936	0.915863	1.535446
0.956054	0.919391	1.539636
0.956156	0.922923	1.543968
0.956243	0.926456	1.548443
0.956314	0.929993	1.553062
0.956368	0.933530	1.557826
0.956405	0.937070	1.562737
0.956425	0.940610	1.567796
0.956427	0.944151	1.573005
0.956409	0.947692	1.578366
0.956373	0.951232	1.583879
0.956316	0.954772	1.589548
0.956240	0.958311	1.595373
0.956142	0.961847	1.601356
0.956023	0.965382	1.607500
0.955883	0.968914	1.613806
0.955719	0.972443	1.620277
0.955533	0.975969	1.626913
0.955323	0.979491	1.633718
0.955089	0.983009	1.640694
0.954831	0.986522	1.647842
0.954547	0.990030	1.655164
0.954238	0.993532	1.662664
0.953902	0.997028	1.670339
0.953540	1.000518	1.678186
0.953150	1.004002	1.686205
0.952733	1.007479	1.694396
0.952287	1.010949	1.702759
0.951812	1.014413	1.711293
0.951308	1.017870	1.719999
0.950774	1.021319	1.728875
0.950209	1.024762	1.737922
0.949614	1.028197	1.747139
0.948986	1.031624	1.756524
0.948327	1.035044	1.766077
0.947635	1.038456	1.775797
0.946909	1.041860	1.785682
0.946150	1.045256	1.795730
0.945357	1.048644	1.805940
0.944529	1.052023	1.816310
0.943665	1.055394	1.826837
0.942766	1.058756	1.837520
0.941830	1.062110	1.848356
0.940858	1.065454	1.859342
0.939847	1.068789	1.870475
0.938799	1.072115	1.881753
0.937712	1.075432	1.893170
0.936586	1.078739	1.904724
0.935421	1.082036	1.916412
0.934215	1.085324	1.928228
0.932969	1.088602	1.940169
0.931681	1.091869	1.952230
0.930352	1.095126	1.964407
0.928980	1.098373	1.976694
0.927565	1.101609	1.989086
0.926107	1.104835	2.001578
0.924605	1.108050	2.014165
0.923059	1.111253	2.026840
0.921468	1.114446	2.039599
0.919831	1.117627	2.052434
0.918148	1.120797	2.065340
0.916418	1.123956	2.078310
0.914641	1.127102	2.091339
0.912817	1.130237	2.104419
0.910944	1.133360	2.117544
0.909023	1.136471	2.130707
0.907052	1.139569	2.143902
0.905031	1.142655	2.157121
0.902960	1.145728	2.170359
0.900839	1.148789	2.183420
0.898668	1.151837	2.195885
0.896449	1.154873	2.207751
0.894185	1.157898	2.219031
0.891877	1.160911	2.229738
0.889527	1.163913	2.239885
0.887138	1.166904	2.249483
0.884711	1.169886	2.258546
0.882248	1.172857	2.267085
0.879751	1.175819	2.275110
0.877223	1.178772	2.282633
0.874665	1.181716	2.289663
0.872078	1.184652	2.296210
0.869466	1.187580	2.302283
0.866830	1.190500	2.307889
0.864171	1.193413	2.313037
0.861493	1.196320	2.317734
0.858796	1.199220	2.321985
0.856084	1.202113	2.325796
0.853357	1.205001	2.329173
0.850617	1.207884	2.332120
0.847868	1.210762	2.334639
0.845110	1.213635	2.336735
0.842346	1.216504	2.338410
0.839577	1.219369	2.339664
0.836806	1.222230	2.340500
0.834035	1.225089	2.340917
0.831265	1.227945	2.340915
0.828498	1.230798	2.340493
0.825737	1.233649	2.339649
0.822983	1.236499	2.338381
0.820239	1.239348	2.336685
0.817506	1.242196	2.334557
0.814786	1.245043	2.331993
0.812081	1.247891	2.328987
0.809393	1.250738	2.325533
0.806725	1.253586	2.321624
0.804077	1.256436	2.317252
0.801453	1.259286	2.312409
0.798854	1.262139	2.307086
0.796282	1.264993	2.301272
0.793738	1.267850	2.294956
0.791226	1.270711	2.288128
0.788746	1.273574	2.280774
0.786301	1.276441	2.272881
0.783893	1.279312	2.264436
0.781524	1.282187	2.255423
0.779195	1.285068	2.245826
0.776910	1.287953	2.235631
0.774668	1.290844	2.224819
0.772474	1.293741	2.213373
0.770327	1.296644	2.201275
0.768232	1.299554	2.188507
0.766189	1.302471	2.175050
0.764200	1.305395	2.160885
0.762267	1.308327	2.145993
0.760393	1.311267	2.130355
0.758580	1.314216	2.113953
0.756828	1.317173	2.096769
0.755141	1.320140	2.078787
0.753520	1.323117	2.059990
0.751967	1.326103	2.040366
0.750485	1.329100	2.019901
0.749074	1.332108	1.998587
0.747738	1.335127	1.976418
0.746477	1.338157	1.953391
0.745294	1.341200	1.929506
0.744192	1.344254	1.904770
0.743171	1.347322	1.879193
0.742234	1.350402	1.852793
0.741383	1.353496	1.825591
0.740620	1.356603	1.797616
0.739946	1.359725	1.768905
0.739364	1.362861	1.739499
0.738876	1.366012	1.709449
0.738483	1.369179	1.678811
0.738188	1.372361	1.647647
0.737992	1.375559	1.616028
0.737898	1.378774	1.584027
0.737908	1.382005	1.551724
0.738023	1.385253	1.519203
0.738245	1.388519	1.486547
0.738576	1.391803	1.453845
0.739019	1.395105	1.421182
0.739575	1.398426	1.388645
0.740247	1.401766	1.356317
0.741035	1.405125	1.324278
0.741943	1.408504	1.292602
0.742972	1.411904	1.261360
0.744124	1.415323	1.230616
0.745401	1.418764	1.200426
0.746805	1.422226	1.170842
0.748337	1.425710	1.141905
0.750001	1.429215	1.113653
0.751798	1.432743	1.086115
0.753729	1.436294	1.059314
0.755798	1.439868	1.033267
0.758005	1.443466	1.007983
