x(i)	y(i)	theta(i)
0.956179	0.830674	1.594517
0.956093	0.834027	1.598483
0.955994	0.837384	1.601969
0.955884	0.840746	1.604975
0.955764	0.844112	1.607504
0.955637	0.847483	1.609558
0.955503	0.850858	1.611213
0.955364	0.854238	1.612870
0.955219	0.857622	1.614590
0.955067	0.861010	1.616373
0.954909	0.864402	1.618218
0.954745	0.867799	1.620125
0.954574	0.871200	1.622094
0.954395	0.874605	1.624125
0.954210	0.878014	1.626218
0.954017	0.881427	1.628371
0.953816	0.884845	1.630586
0.953607	0.888266	1.632862
0.953390	0.891692	1.635198
0.953165	0.895121	1.637595
0.952931	0.898554	1.640052
0.952688	0.901991	1.642569
0.952437	0.905432	1.645146
0.952175	0.908877	1.647782
0.951905	0.912325	1.650478
0.951624	0.915777	1.653233
0.951334	0.919233	1.656047
0.951033	0.922693	1.658919
0.950722	0.926156	1.661850
0.950401	0.929622	1.664839
0.950068	0.933093	1.667886
0.949724	0.936566	1.670991
0.949369	0.940043	1.674153
0.949002	0.943524	1.677372
0.948624	0.947008	1.680649
0.948233	0.950495	1.683982
0.947831	0.953986	1.687371
0.947415	0.957480	1.690817
0.946987	0.960977	1.694318
0.946547	0.964478	1.697875
0.946092	0.967981	1.701488
0.945625	0.971488	1.705155
0.945144	0.974998	1.708877
0.944649	0.978510	1.712654
0.944140	0.982026	1.716484
0.943617	0.985545	1.720368
0.943079	0.989067	1.724306
0.942526	0.992592	1.728297
0.941959	0.996119	1.732340
0.941376	0.999650	1.736436
0.940778	1.003183	1.740584
0.940164	1.006719	1.744783
0.939534	1.010257	1.749033
0.938889	1.013799	1.753335
0.938226	1.017343	1.757686
0.937548	1.020889	1.762088
0.936852	1.024439	1.766539
0.936140	1.027990	1.771040
0.935410	1.031545	1.775589
0.934663	1.035101	1.780186
0.933898	1.038660	1.784803
0.933115	1.042222	1.789175
0.932317	1.045786	1.793239
0.931503	1.049352	1.796997
0.930675	1.052921	1.800451
0.929834	1.056491	1.803603
0.928982	1.060064	1.806456
0.928118	1.063640	1.809010
0.927245	1.067217	1.811267
0.926364	1.070796	1.813230
0.925475	1.074378	1.814899
0.924580	1.077961	1.816276
0.923679	1.081546	1.817361
0.922775	1.085134	1.818157
0.921867	1.088723	1.818663
0.920958	1.092314	1.818880
0.920048	1.095907	1.818810
0.919138	1.099502	1.818451
0.918230	1.103099	1.817806
0.917324	1.106697	1.816873
0.916422	1.110297	1.815652
0.915525	1.113899	1.814144
0.914634	1.117502	1.812349
0.913750	1.121107	1.810265
0.912873	1.124713	1.807892
0.912007	1.128321	1.805230
0.911150	1.131931	1.802278
0.910305	1.135541	1.799035
0.909473	1.139154	1.795499
0.908654	1.142767	1.791671
0.907850	1.146382	1.787547
0.907062	1.149998	1.783129
0.906291	1.153616	1.778413
0.905538	1.157234	1.773398
0.904804	1.160854	1.768084
0.904091	1.164475	1.762468
0.903399	1.168097	1.756549
0.902730	1.171720	1.750326
0.902084	1.175345	1.743797
0.901464	1.178970	1.736960
0.900869	1.182596	1.729815
0.900301	1.186223	1.722359
0.899761	1.189851	1.714592
0.899250	1.193479	1.706512
0.898770	1.197109	1.698118
0.898321	1.200739	1.689409
0.897905	1.204370	1.680395
0.897522	1.208002	1.671428
0.897171	1.211635	1.662684
0.896852	1.215268	1.654166
0.896564	1.218901	1.645875
0.896305	1.222535	1.637814
0.896076	1.226170	1.629983
0.895874	1.229805	1.622384
0.895700	1.233441	1.615018
0.895552	1.237077	1.607887
0.895430	1.240713	1.600991
0.895332	1.244350	1.594330
0.895258	1.247987	1.587906
0.895207	1.251624	1.581718
0.895179	1.255262	1.575768
0.895171	1.258899	1.570055
0.895184	1.262537	1.564579
0.895216	1.266175	1.559342
0.895267	1.269813	1.554342
0.895335	1.273451	1.549580
0.895421	1.277089	1.545055
0.895522	1.280727	1.540769
0.895639	1.284365	1.536719
0.895770	1.288002	1.532907
0.895915	1.291640	1.529332
0.896072	1.295277	1.525994
0.896240	1.298915	1.522893
0.896420	1.302552	1.520029
0.896610	1.306188	1.517400
0.896809	1.309824	1.515008
0.897016	1.313460	1.512852
0.897230	1.317096	1.510932
0.897451	1.320731	1.509248
0.897678	1.324366	1.507800
0.897909	1.328000	1.506587
0.898145	1.331633	1.505609
0.898383	1.335266	1.504867
0.898624	1.338898	1.504361
0.898866	1.342530	1.504091
0.899109	1.346161	1.504056
0.899351	1.349791	1.504257
0.899592	1.353420	1.504694
0.899832	1.357049	1.505368
0.900068	1.360677	1.506278
0.900300	1.364303	1.507425
0.900528	1.367929	1.508809
0.900750	1.371554	1.510431
0.900965	1.375178	1.512290
0.901174	1.378801	1.514388
0.901374	1.382423	1.516724
0.901566	1.386044	1.519299
0.901747	1.389663	1.522114
0.901918	1.393282	1.525169
0.902077	1.396899	1.528465
0.902224	1.400515	1.532002
0.902358	1.404129	1.535780
0.902477	1.407742	1.539800
0.902581	1.411354	1.544063
0.902670	1.414965	1.548568
0.902742	1.418574	1.553317
0.902796	1.422181	1.558309
0.902831	1.425788	1.563546
