t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.011161	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.015551	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.021728	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.032418	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.042203	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.052003	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.061808	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.071733	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.082321	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.091931	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.101748	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.112486	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.122243	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.132130	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.142046	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.152499	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.162250	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.172013	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.181802	0.692752	0.170634	1.612406	0.250000	-0.040530	-0.007470
0.191602	0.692824	0.171001	1.617605	0.250000	-0.053277	-0.008105
0.202253	0.692824	0.171001	1.617605	0.250000	-0.053277	-0.008105
0.212080	0.692824	0.171001	1.617605	0.250000	-0.053277	-0.008105
0.221818	0.692824	0.171001	1.617605	0.250000	-0.053277	-0.008105
0.231729	0.692824	0.171001	1.617605	0.250000	-0.053277	-0.008105
0.242323	0.692824	0.171001	1.617605	0.250000	-0.053277	-0.008105
0.252101	0.692824	0.171001	1.617605	0.250000	-0.053277	-0.008105
0.261806	0.692824	0.171001	1.617605	0.250000	-0.053277	-0.008105
0.275517	0.692824	0.171001	1.617605	0.250000	-0.053277	-0.008105
0.282306	0.692824	0.171001	1.617605	0.250000	-0.053277	-0.008105
0.292021	0.692740	0.177018	1.617985	0.250000	-0.056125	-0.007813
0.301839	0.692740	0.177018	1.617985	0.250000	-0.056125	-0.007813
0.312562	0.692740	0.177018	1.617985	0.250000	-0.056125	-0.007813
0.321749	0.692740	0.177018	1.617985	0.250000	-0.056125	-0.007813
0.332223	0.692740	0.177018	1.617985	0.250000	-0.056125	-0.007813
0.341775	0.692740	0.177018	1.617985	0.250000	-0.056125	-0.007813
0.351757	0.692740	0.177018	1.617985	0.250000	-0.056125	-0.007813
0.361686	0.692874	0.187228	1.616459	0.250000	-0.063570	-0.006702
0.372097	0.692874	0.187228	1.616459	0.250000	-0.063570	-0.006702
0.381897	0.692874	0.187228	1.616459	0.250000	-0.063570	-0.006702
0.392559	0.692874	0.187228	1.616459	0.250000	-0.063570	-0.006702
0.402345	0.692874	0.187228	1.616459	0.250000	-0.063570	-0.006702
0.412109	0.692874	0.187228	1.616459	0.250000	-0.063570	-0.006702
0.421816	0.692489	0.202587	1.611956	0.250000	-0.088796	-0.005810
0.432178	0.692489	0.202587	1.611956	0.250000	-0.088796	-0.005810
0.442263	0.692489	0.202587	1.611956	0.250000	-0.088796	-0.005810
0.452266	0.692489	0.202587	1.611956	0.250000	-0.088796	-0.005810
0.461765	0.692489	0.202587	1.611956	0.250000	-0.088796	-0.005810
0.471731	0.692489	0.202587	1.611956	0.250000	-0.088796	-0.005810
0.481699	0.691632	0.216915	1.616500	0.250000	-0.183592	-0.007573
0.492128	0.691632	0.216915	1.616500	0.250000	-0.183592	-0.007573
0.501965	0.691632	0.216915	1.616500	0.250000	-0.183592	-0.007573
0.511683	0.691632	0.216915	1.616500	0.250000	-0.183592	-0.007573
0.521853	0.691632	0.216915	1.616500	0.250000	-0.183592	-0.007573
0.532092	0.691632	0.216915	1.616500	0.250000	-0.183592	-0.007573
0.541886	0.690577	0.230705	1.610293	0.250000	-0.256649	-0.008782
0.551718	0.690577	0.230705	1.610293	0.250000	-0.256649	-0.008782
0.561746	0.690577	0.230705	1.610293	0.250000	-0.256649	-0.008782
0.572182	0.690577	0.230705	1.610293	0.250000	-0.256649	-0.008782
0.581769	0.690577	0.230705	1.610293	0.250000	-0.256649	-0.008782
0.591809	0.690577	0.230705	1.610293	0.250000	-0.256649	-0.008782
0.601720	0.690577	0.230705	1.610293	0.250000	-0.256649	-0.008782
0.614193	0.689957	0.243451	1.610610	0.250000	-0.327648	-0.010632
0.621938	0.689957	0.243451	1.610610	0.250000	-0.327648	-0.010632
0.631755	0.689957	0.243451	1.610610	0.250000	-0.327648	-0.010632
0.641918	0.689957	0.243451	1.610610	0.250000	-0.327648	-0.010632
0.652218	0.689363	0.257175	1.602195	0.250000	-0.405701	-0.012503
0.661958	0.689363	0.257175	1.602195	0.250000	-0.405701	-0.012503
0.671737	0.689363	0.257175	1.602195	0.250000	-0.405701	-0.012503
0.682474	0.689363	0.257175	1.602195	0.250000	-0.405701	-0.012503
0.692242	0.689363	0.257175	1.602195	0.250000	-0.405701	-0.012503
0.701755	0.689363	0.257175	1.602195	0.250000	-0.405701	-0.012503
0.711707	0.689363	0.257175	1.602195	0.250000	-0.405701	-0.012503
0.721766	0.688579	0.274352	1.591206	0.250000	-0.512788	-0.015915
0.731724	0.688579	0.274352	1.591206	0.250000	-0.512788	-0.015915
0.741769	0.688579	0.274352	1.591206	0.250000	-0.512788	-0.015915
0.751764	0.688579	0.274352	1.591206	0.250000	-0.512788	-0.015915
0.763259	0.688579	0.274352	1.591206	0.250000	-0.512788	-0.015915
0.771741	0.688579	0.274352	1.591206	0.250000	-0.512788	-0.015915
0.782008	0.688579	0.274352	1.591206	0.250000	-0.512788	-0.015915
0.791766	0.688579	0.274352	1.591206	0.250000	-0.512788	-0.015915
0.802500	0.688579	0.274352	1.591206	0.250000	-0.512788	-0.015915
0.812428	0.688579	0.274352	1.591206	0.250000	-0.512788	-0.015915
0.822122	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
0.831815	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
0.842415	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
0.852297	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
0.862030	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
0.871808	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
0.882593	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
0.892454	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
0.902093	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
0.911866	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
0.922672	0.687784	0.295645	1.570469	0.250000	-0.632579	-0.020455
