t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.1000	0.0000	0.0000	0.0000	0.1003	-0.2812	-0.0300
0.2000	0.0100	0.0000	-0.0207	0.1355	-0.2758	-0.0300
0.3000	0.0236	-0.0003	-0.0461	0.1669	-0.2514	-0.0294
0.4000	0.0402	-0.0011	-0.0736	0.1893	-0.2220	-0.0288
0.5000	0.0591	-0.0024	-0.1002	0.2059	-0.1904	-0.0281
0.6000	0.0796	-0.0045	-0.1244	0.2182	-0.1591	-0.0273
0.7000	0.1013	-0.0072	-0.1452	0.2272	-0.1299	-0.0264
0.8000	0.1237	-0.0105	-0.1624	0.2339	-0.1035	-0.0255
0.9000	0.1468	-0.0143	-0.1761	0.2388	-0.0801	-0.0245
1.0000	0.1703	-0.0185	-0.1865	0.2425	-0.0595	-0.0235
1.1000	0.1942	-0.0230	-0.1939	0.2452	-0.0418	-0.0226
1.2000	0.2182	-0.0277	-0.1986	0.2471	-0.0266	-0.0216
1.3000	0.2425	-0.0326	-0.2010	0.2486	-0.0131	-0.0207
1.4000	0.2668	-0.0375	-0.2013	0.2497	-0.0015	-0.0198
1.5000	0.2913	-0.0425	-0.1996	0.2505	0.0092	-0.0188
1.6000	0.3158	-0.0475	-0.1962	0.2510	0.0187	-0.0180
1.7000	0.3405	-0.0524	-0.1912	0.2515	0.0272	-0.0171
1.8000	0.3651	-0.0572	-0.1848	0.2518	0.0349	-0.0163
1.9000	0.3899	-0.0618	-0.1769	0.2520	0.0427	-0.0155
2.0000	0.4147	-0.0662	-0.1677	0.2522	0.0502	-0.0147
2.1000	0.4396	-0.0704	-0.1570	0.2523	0.0581	-0.0138
2.2000	0.4645	-0.0744	-0.1449	0.2524	0.0658	-0.0131
2.3000	0.4895	-0.0780	-0.1313	0.2525	0.0734	-0.0123
2.4000	0.5145	-0.0813	-0.1161	0.2525	0.0821	-0.0115
2.5000	0.5396	-0.0842	-0.0994	0.2525	0.0909	-0.0108
2.6000	0.5647	-0.0867	-0.0807	0.2525	0.1010	-0.0100
2.7000	0.5899	-0.0888	-0.0600	0.2526	0.1114	-0.0093
2.8000	0.6151	-0.0903	-0.0372	0.2526	0.1235	-0.0085
