t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
12.1000	1.8442	1.5417	-0.1277	0.2519	-0.1538	-0.0174
12.2000	1.8692	1.5385	-0.1554	0.2519	-0.1495	-0.0176
12.3000	1.8941	1.5346	-0.1822	0.2519	-0.1449	-0.0176
12.4000	1.9188	1.5300	-0.2086	0.2519	-0.1424	-0.0178
12.5000	1.9435	1.5248	-0.2348	0.2519	-0.1416	-0.0180
12.6000	1.9680	1.5190	-0.2607	0.2519	-0.1399	-0.0181
12.7000	1.9923	1.5125	-0.2863	0.2519	-0.1386	-0.0182
12.8000	2.0165	1.5054	-0.3120	0.2519	-0.1387	-0.0183
12.9000	2.0404	1.4976	-0.3377	0.2519	-0.1388	-0.0185
13.0000	2.0642	1.4893	-0.3634	0.2518	-0.1389	-0.0186
13.1000	2.0877	1.4803	-0.3891	0.2518	-0.1388	-0.0187
13.2000	2.1110	1.4708	-0.4149	0.2518	-0.1397	-0.0189
13.3000	2.1341	1.4606	-0.4407	0.2518	-0.1392	-0.0190
13.4000	2.1569	1.4499	-0.4665	0.2518	-0.1396	-0.0192
13.5000	2.1794	1.4386	-0.4922	0.2518	-0.1387	-0.0192
13.6000	2.2015	1.4267	-0.5178	0.2518	-0.1386	-0.0194
13.7000	2.2234	1.4142	-0.5434	0.2518	-0.1383	-0.0195
13.8000	2.2450	1.4012	-0.5688	0.2518	-0.1376	-0.0196
13.9000	2.2662	1.3876	-0.5941	0.2518	-0.1366	-0.0198
14.0000	2.2871	1.3735	-0.6191	0.2518	-0.1354	-0.0199
14.1000	2.3076	1.3589	-0.6437	0.2518	-0.1330	-0.0199
14.2000	2.3277	1.3438	-0.6680	0.2518	-0.1315	-0.0200
14.3000	2.3475	1.3282	-0.6920	0.2518	-0.1298	-0.0201
14.4000	2.3669	1.3121	-0.7157	0.2518	-0.1279	-0.0202
14.5000	2.3859	1.2956	-0.7389	0.2518	-0.1258	-0.0203
14.6000	2.4045	1.2787	-0.7616	0.2518	-0.1227	-0.0203
14.7000	2.4227	1.2613	-0.7838	0.2517	-0.1204	-0.0204
14.8000	2.4405	1.2435	-0.8054	0.2517	-0.1172	-0.0203
14.9000	2.4580	1.2254	-0.8267	0.2517	-0.1149	-0.0205
15.0000	2.4750	1.2068	-0.8473	0.2517	-0.1117	-0.0204
15.1000	2.4917	1.1880	-0.8673	0.2517	-0.1085	-0.0204
15.2000	2.5080	1.1688	-0.8867	0.2517	-0.1054	-0.0204
15.3000	2.5239	1.1493	-0.9056	0.2517	-0.1023	-0.0205
15.4000	2.5394	1.1295	-0.9239	0.2517	-0.0993	-0.0205
15.5000	2.5546	1.1094	-0.9416	0.2517	-0.0963	-0.0205
15.6000	2.5694	1.0890	-0.9588	0.2517	-0.0933	-0.0205
15.7000	2.5838	1.0684	-0.9753	0.2517	-0.0898	-0.0204
15.8000	2.5980	1.0476	-0.9914	0.2517	-0.0870	-0.0204
15.9000	2.6117	1.0265	-1.0068	0.2517	-0.0837	-0.0204
16.0000	2.6252	1.0053	-1.0216	0.2517	-0.0806	-0.0203
16.1000	2.6383	0.9838	-1.0360	0.2517	-0.0781	-0.0203
16.2000	2.6512	0.9621	-1.0498	0.2517	-0.0751	-0.0203
16.3000	2.6637	0.9403	-1.0631	0.2517	-0.0722	-0.0202
16.4000	2.6759	0.9183	-1.0758	0.2516	-0.0690	-0.0201
16.5000	2.6879	0.8962	-1.0880	0.2516	-0.0664	-0.0200
16.6000	2.6996	0.8739	-1.0998	0.2516	-0.0639	-0.0200
16.7000	2.7110	0.8515	-1.1110	0.2516	-0.0611	-0.0199
16.8000	2.7221	0.8289	-1.1218	0.2516	-0.0588	-0.0198
16.9000	2.7331	0.8063	-1.1321	0.2516	-0.0562	-0.0197
17.0000	2.7438	0.7835	-1.1420	0.2516	-0.0537	-0.0196
17.1000	2.7542	0.7606	-1.1515	0.2516	-0.0513	-0.0195
17.2000	2.7645	0.7376	-1.1605	0.2516	-0.0491	-0.0194
17.3000	2.7745	0.7145	-1.1691	0.2516	-0.0469	-0.0193
17.4000	2.7843	0.6914	-1.1773	0.2516	-0.0448	-0.0192
17.5000	2.7940	0.6681	-1.1852	0.2516	-0.0428	-0.0191
17.6000	2.8034	0.6448	-1.1927	0.2516	-0.0408	-0.0190
17.7000	2.8127	0.6214	-1.1998	0.2516	-0.0389	-0.0189
17.8000	2.8219	0.5980	-1.2066	0.2516	-0.0368	-0.0187
17.9000	2.8308	0.5745	-1.2130	0.2516	-0.0350	-0.0186
18.0000	2.8396	0.5509	-1.2191	0.2516	-0.0331	-0.0185
18.1000	2.8483	0.5273	-1.2249	0.2516	-0.0315	-0.0184
18.2000	2.8568	0.5037	-1.2303	0.2516	-0.0296	-0.0182
18.3000	2.8652	0.4799	-1.2354	0.2515	-0.0279	-0.0181
18.4000	2.8735	0.4562	-1.2403	0.2515	-0.0264	-0.0180
18.5000	2.8817	0.4324	-1.2448	0.2515	-0.0248	-0.0178
18.6000	2.8897	0.4086	-1.2491	0.2515	-0.0232	-0.0177
18.7000	2.8977	0.3847	-1.2530	0.2515	-0.0216	-0.0175
18.8000	2.9055	0.3608	-1.2567	0.2515	-0.0201	-0.0174
18.9000	2.9133	0.3369	-1.2602	0.2515	-0.0188	-0.0172
19.0000	2.9210	0.3129	-1.2634	0.2515	-0.0173	-0.0171
19.1000	2.9286	0.2890	-1.2663	0.2515	-0.0159	-0.0169
19.2000	2.9361	0.2650	-1.2689	0.2515	-0.0145	-0.0168
19.3000	2.9436	0.2410	-1.2713	0.2515	-0.0131	-0.0166
19.4000	2.9510	0.2169	-1.2735	0.2515	-0.0117	-0.0165
19.5000	2.9584	0.1929	-1.2754	0.2515	-0.0104	-0.0163
19.6000	2.9657	0.1688	-1.2771	0.2515	-0.0091	-0.0162
19.7000	2.9730	0.1448	-1.2785	0.2515	-0.0078	-0.0160
19.8000	2.9803	0.1207	-1.2797	0.2515	-0.0065	-0.0159
19.9000	2.9875	0.0966	-1.2806	0.2515	-0.0052	-0.0157
