t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.1000	0.0000	0.0000	0.0000	0.1003	-0.2513	-0.0300
0.2000	0.0100	0.0000	-0.0186	0.1355	-0.2486	-0.0300
0.3000	0.0236	-0.0003	-0.0415	0.1669	-0.2279	-0.0297
0.4000	0.0403	-0.0009	-0.0665	0.1893	-0.2025	-0.0294
0.5000	0.0591	-0.0022	-0.0909	0.2059	-0.1747	-0.0291
0.6000	0.0796	-0.0041	-0.1132	0.2182	-0.1470	-0.0288
0.7000	0.1013	-0.0065	-0.1325	0.2272	-0.1210	-0.0283
0.8000	0.1238	-0.0095	-0.1487	0.2339	-0.0973	-0.0278
0.9000	0.1470	-0.0130	-0.1618	0.2388	-0.0762	-0.0273
1.0000	0.1705	-0.0169	-0.1718	0.2425	-0.0575	-0.0268
1.1000	0.1944	-0.0210	-0.1791	0.2452	-0.0413	-0.0262
1.2000	0.2186	-0.0254	-0.1840	0.2471	-0.0272	-0.0256
1.3000	0.2429	-0.0299	-0.1866	0.2486	-0.0147	-0.0250
1.4000	0.2673	-0.0345	-0.1873	0.2497	-0.0038	-0.0244
1.5000	0.2918	-0.0391	-0.1862	0.2505	0.0063	-0.0238
1.6000	0.3164	-0.0438	-0.1833	0.2510	0.0154	-0.0232
1.7000	0.3411	-0.0484	-0.1790	0.2515	0.0236	-0.0226
1.8000	0.3659	-0.0528	-0.1732	0.2518	0.0317	-0.0220
1.9000	0.3907	-0.0572	-0.1660	0.2520	0.0394	-0.0214
2.0000	0.4155	-0.0613	-0.1574	0.2522	0.0467	-0.0208
2.1000	0.4404	-0.0653	-0.1475	0.2523	0.0537	-0.0202
2.2000	0.4654	-0.0690	-0.1361	0.2524	0.0615	-0.0196
2.3000	0.4904	-0.0724	-0.1232	0.2525	0.0701	-0.0189
2.4000	0.5154	-0.0755	-0.1087	0.2525	0.0788	-0.0182
2.5000	0.5405	-0.0783	-0.0925	0.2525	0.0875	-0.0176
2.6000	0.5657	-0.0806	-0.0744	0.2525	0.0977	-0.0169
2.7000	0.5909	-0.0825	-0.0544	0.2526	0.1081	-0.0162
2.8000	0.6161	-0.0839	-0.0321	0.2526	0.1203	-0.0155
2.9000	0.6413	-0.0847	-0.0072	0.2526	0.1343	-0.0147
3.0000	0.6666	-0.0848	0.0204	0.2526	0.1489	-0.0139
3.1000	0.6918	-0.0843	0.0513	0.2526	0.1657	-0.0131
3.2000	0.7171	-0.0830	0.0857	0.2526	0.1849	-0.0122
3.3000	0.7422	-0.0809	0.1244	0.2526	0.2067	-0.0111
3.4000	0.7673	-0.0777	0.1673	0.2525	0.2288	-0.0102
3.5000	0.7922	-0.0735	0.2151	0.2525	0.2535	-0.0091
3.6000	0.8169	-0.0681	0.2682	0.2525	0.2805	-0.0080
3.7000	0.8412	-0.0615	0.3266	0.2525	0.3066	-0.0069
3.8000	0.8651	-0.0533	0.3905	0.2525	0.3338	-0.0056
3.9000	0.8885	-0.0437	0.4595	0.2525	0.3582	-0.0043
4.0000	0.9111	-0.0325	0.5318	0.2525	0.3741	-0.0034
4.1000	0.9329	-0.0197	0.6056	0.2525	0.3806	-0.0025
4.2000	0.9536	-0.0054	0.6785	0.2525	0.3766	-0.0017
4.3000	0.9733	0.0105	0.7494	0.2525	0.3673	-0.0008
4.4000	0.9918	0.0277	0.8167	0.2525	0.3500	-0.0004
4.5000	1.0091	0.0461	0.8801	0.2525	0.3314	0.0002
4.6000	1.0251	0.0655	0.9388	0.2525	0.3087	0.0005
4.7000	1.0401	0.0859	0.9932	0.2524	0.2868	0.0010
4.8000	1.0538	0.1071	1.0431	0.2524	0.2646	0.0013
4.9000	1.0666	0.1289	1.0887	0.2524	0.2426	0.0016
5.0000	1.0783	0.1512	1.1304	0.2524	0.2223	0.0019
5.1000	1.0890	0.1741	1.1682	0.2524	0.2026	0.0021
5.2000	1.0989	0.1973	1.2026	0.2524	0.1847	0.0024
5.3000	1.1080	0.2208	1.2338	0.2524	0.1674	0.0026
5.4000	1.1163	0.2447	1.2618	0.2524	0.1510	0.0026
5.5000	1.1240	0.2687	1.2872	0.2524	0.1371	0.0028
5.6000	1.1311	0.2929	1.3101	0.2524	0.1236	0.0029
5.7000	1.1376	0.3173	1.3306	0.2524	0.1109	0.0029
5.8000	1.1436	0.3418	1.3491	0.2524	0.1000	0.0030
5.9000	1.1491	0.3664	1.3656	0.2523	0.0895	0.0030
6.0000	1.1543	0.3912	1.3804	0.2523	0.0800	0.0031
6.1000	1.1591	0.4159	1.3935	0.2523	0.0713	0.0031
6.2000	1.1635	0.4408	1.4051	0.2523	0.0629	0.0031
6.3000	1.1677	0.4657	1.4154	0.2523	0.0556	0.0031
6.4000	1.1716	0.4906	1.4243	0.2523	0.0485	0.0030
6.5000	1.1753	0.5155	1.4321	0.2523	0.0421	0.0031
6.6000	1.1787	0.5405	1.4387	0.2523	0.0360	0.0030
6.7000	1.1821	0.5655	1.4443	0.2523	0.0302	0.0030
6.8000	1.1852	0.5906	1.4488	0.2523	0.0247	0.0029
6.9000	1.1883	0.6156	1.4524	0.2523	0.0195	0.0028
7.0000	1.1913	0.6407	1.4551	0.2523	0.0144	0.0028
7.1000	1.1942	0.6657	1.4568	0.2523	0.0096	0.0027
7.2000	1.1971	0.6908	1.4577	0.2522	0.0048	0.0026
7.3000	1.1999	0.7158	1.4577	0.2522	0.0002	0.0025
7.4000	1.2028	0.7409	1.4569	0.2522	-0.0044	0.0024
7.5000	1.2056	0.7660	1.4553	0.2522	-0.0092	0.0023
7.6000	1.2085	0.7910	1.4527	0.2522	-0.0137	0.0022
7.7000	1.2115	0.8161	1.4493	0.2522	-0.0186	0.0020
7.8000	1.2146	0.8411	1.4450	0.2522	-0.0236	0.0019
7.9000	1.2177	0.8661	1.4398	0.2522	-0.0281	0.0017
8.0000	1.2210	0.8911	1.4336	0.2522	-0.0339	0.0015
8.1000	1.2245	0.9161	1.4263	0.2522	-0.0392	0.0014
8.2000	1.2281	0.9411	1.4181	0.2522	-0.0447	0.0012
8.3000	1.2319	0.9660	1.4087	0.2522	-0.0511	0.0010
8.4000	1.2360	0.9909	1.3981	0.2522	-0.0577	0.0008
8.5000	1.2403	1.0157	1.3862	0.2522	-0.0646	0.0006
8.6000	1.2450	1.0405	1.3728	0.2521	-0.0727	0.0003
8.7000	1.2499	1.0652	1.3578	0.2521	-0.0811	0.0000
8.8000	1.2553	1.0899	1.3412	0.2521	-0.0900	-0.0003
8.9000	1.2610	1.1144	1.3226	0.2521	-0.1005	-0.0006
9.0000	1.2672	1.1389	1.3021	0.2521	-0.1114	-0.0009
9.1000	1.2739	1.1632	1.2793	0.2521	-0.1229	-0.0012
9.2000	1.2811	1.1873	1.2540	0.2521	-0.1365	-0.0017
9.3000	1.2890	1.2113	1.2258	0.2521	-0.1524	-0.0022
9.4000	1.2975	1.2350	1.1944	0.2521	-0.1689	-0.0027
9.5000	1.3068	1.2584	1.1598	0.2521	-0.1859	-0.0031
9.6000	1.3169	1.2815	1.1214	0.2521	-0.2056	-0.0037
9.7000	1.3278	1.3042	1.0787	0.2521	-0.2279	-0.0044
9.8000	1.3397	1.3265	1.0322	0.2521	-0.2477	-0.0049
9.9000	1.3526	1.3481	0.9808	0.2521	-0.2725	-0.0058
10.0000	1.3667	1.3690	0.9252	0.2520	-0.2934	-0.0064
10.1000	1.3818	1.3892	0.8657	0.2520	-0.3129	-0.0070
10.2000	1.3982	1.4084	0.8020	0.2520	-0.3335	-0.0079
10.3000	1.4157	1.4265	0.7353	0.2520	-0.3479	-0.0085
10.4000	1.4344	1.4434	0.6667	0.2520	-0.3569	-0.0093
10.5000	1.4542	1.4590	0.5984	0.2520	-0.3554	-0.0098
10.6000	1.4750	1.4732	0.5315	0.2520	-0.3487	-0.0104
10.7000	1.4967	1.4859	0.4672	0.2520	-0.3363	-0.0107
10.8000	1.5192	1.4973	0.4062	0.2520	-0.3204	-0.0109
10.9000	1.5424	1.5072	0.3484	0.2520	-0.3042	-0.0113
11.0000	1.5661	1.5159	0.2939	0.2520	-0.2883	-0.0117
11.1000	1.5902	1.5232	0.2427	0.2520	-0.2712	-0.0119
11.2000	1.6146	1.5292	0.1947	0.2520	-0.2553	-0.0122
11.3000	1.6394	1.5341	0.1499	0.2520	-0.2391	-0.0123
11.4000	1.6643	1.5378	0.1079	0.2520	-0.2245	-0.0124
11.5000	1.6893	1.5406	0.0685	0.2519	-0.2113	-0.0126
11.6000	1.7145	1.5423	0.0315	0.2519	-0.1983	-0.0126
11.7000	1.7396	1.5431	-0.0035	0.2519	-0.1881	-0.0127
11.8000	1.7648	1.5430	-0.0365	0.2519	-0.1777	-0.0127
11.9000	1.7900	1.5421	-0.0681	0.2519	-0.1700	-0.0129
12.0000	1.8151	1.5404	-0.0981	0.2519	-0.1620	-0.0129
12.1000	1.8402	1.5379	-0.1271	0.2519	-0.1563	-0.0130
12.2000	1.8652	1.5347	-0.1550	0.2519	-0.1504	-0.0129
12.3000	1.8901	1.5308	-0.1821	0.2519	-0.1467	-0.0130
12.4000	1.9149	1.5262	-0.2088	0.2519	-0.1438	-0.0131
