t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
10.8000	1.5362	1.5016	0.3520	0.2516	-0.3110	-0.0071
10.9000	1.5598	1.5103	0.2963	0.2516	-0.2944	-0.0071
11.0000	1.5838	1.5176	0.2438	0.2516	-0.2784	-0.0072
11.1000	1.6083	1.5237	0.1952	0.2516	-0.2588	-0.0068
11.2000	1.6329	1.5286	0.1496	0.2516	-0.2437	-0.0068
11.3000	1.6578	1.5323	0.1070	0.2516	-0.2278	-0.0066
11.4000	1.6828	1.5350	0.0671	0.2515	-0.2138	-0.0064
11.5000	1.7079	1.5367	0.0297	0.2515	-0.2014	-0.0063
11.6000	1.7331	1.5374	-0.0057	0.2515	-0.1903	-0.0062
11.7000	1.7582	1.5373	-0.0389	0.2515	-0.1789	-0.0059
11.8000	1.7834	1.5363	-0.0705	0.2515	-0.1707	-0.0058
11.9000	1.8084	1.5346	-0.1005	0.2515	-0.1619	-0.0056
12.0000	1.8335	1.5320	-0.1294	0.2515	-0.1560	-0.0055
12.1000	1.8584	1.5288	-0.1573	0.2515	-0.1509	-0.0054
12.2000	1.8832	1.5248	-0.1842	0.2515	-0.1452	-0.0051
12.3000	1.9080	1.5202	-0.2107	0.2515	-0.1437	-0.0051
12.4000	1.9326	1.5150	-0.2368	0.2515	-0.1410	-0.0050
12.5000	1.9570	1.5091	-0.2624	0.2514	-0.1389	-0.0048
12.6000	1.9813	1.5026	-0.2881	0.2514	-0.1387	-0.0048
12.7000	2.0054	1.4954	-0.3137	0.2514	-0.1386	-0.0047
12.8000	2.0293	1.4877	-0.3392	0.2514	-0.1384	-0.0046
12.9000	2.0530	1.4793	-0.3650	0.2514	-0.1397	-0.0047
13.0000	2.0765	1.4703	-0.3907	0.2514	-0.1391	-0.0045
13.1000	2.0997	1.4607	-0.4166	0.2514	-0.1399	-0.0045
13.2000	2.1227	1.4506	-0.4425	0.2514	-0.1404	-0.0045
13.3000	2.1454	1.4398	-0.4684	0.2514	-0.1405	-0.0045
13.4000	2.1679	1.4285	-0.4943	0.2514	-0.1402	-0.0044
13.5000	2.1900	1.4165	-0.5202	0.2514	-0.1398	-0.0044
13.6000	2.2118	1.4040	-0.5458	0.2514	-0.1390	-0.0043
13.7000	2.2333	1.3910	-0.5713	0.2513	-0.1380	-0.0042
13.8000	2.2544	1.3774	-0.5966	0.2513	-0.1368	-0.0042
13.9000	2.2752	1.3633	-0.6216	0.2513	-0.1355	-0.0041
14.0000	2.2957	1.3486	-0.6465	0.2513	-0.1352	-0.0042
14.1000	2.3157	1.3335	-0.6711	0.2513	-0.1331	-0.0041
14.2000	2.3354	1.3179	-0.6952	0.2513	-0.1309	-0.0041
14.3000	2.3547	1.3018	-0.7189	0.2513	-0.1286	-0.0040
14.4000	2.3736	1.2852	-0.7422	0.2513	-0.1262	-0.0039
14.5000	2.3921	1.2682	-0.7650	0.2513	-0.1237	-0.0039
14.6000	2.4103	1.2508	-0.7873	0.2513	-0.1211	-0.0038
14.7000	2.4280	1.2330	-0.8092	0.2513	-0.1185	-0.0038
14.8000	2.4453	1.2149	-0.8303	0.2513	-0.1147	-0.0037
14.9000	2.4623	1.1963	-0.8510	0.2512	-0.1122	-0.0036
15.0000	2.4789	1.1774	-0.8710	0.2512	-0.1086	-0.0035
15.1000	2.4950	1.1582	-0.8905	0.2512	-0.1061	-0.0035
15.2000	2.5108	1.1387	-0.9094	0.2512	-0.1026	-0.0034
15.3000	2.5263	1.1188	-0.9276	0.2512	-0.0992	-0.0033
15.4000	2.5413	1.0987	-0.9453	0.2512	-0.0960	-0.0033
15.5000	2.5560	1.0784	-0.9623	0.2512	-0.0929	-0.0032
15.6000	2.5704	1.0578	-0.9789	0.2512	-0.0898	-0.0031
15.7000	2.5844	1.0369	-0.9948	0.2512	-0.0868	-0.0031
15.8000	2.5981	1.0159	-1.0101	0.2512	-0.0832	-0.0030
15.9000	2.6115	0.9946	-1.0248	0.2512	-0.0798	-0.0028
16.0000	2.6245	0.9731	-1.0390	0.2512	-0.0773	-0.0028
16.1000	2.6372	0.9515	-1.0526	0.2512	-0.0742	-0.0027
16.2000	2.6497	0.9296	-1.0657	0.2512	-0.0712	-0.0026
16.3000	2.6618	0.9077	-1.0782	0.2511	-0.0683	-0.0026
16.4000	2.6737	0.8855	-1.0903	0.2511	-0.0657	-0.0025
16.5000	2.6853	0.8633	-1.1017	0.2511	-0.0625	-0.0024
16.6000	2.6967	0.8409	-1.1128	0.2511	-0.0601	-0.0023
16.7000	2.7078	0.8183	-1.1233	0.2511	-0.0573	-0.0022
16.8000	2.7186	0.7957	-1.1334	0.2511	-0.0552	-0.0022
16.9000	2.7293	0.7730	-1.1431	0.2511	-0.0526	-0.0021
17.0000	2.7397	0.7501	-1.1523	0.2511	-0.0502	-0.0020
17.1000	2.7499	0.7272	-1.1611	0.2511	-0.0479	-0.0019
17.2000	2.7599	0.7041	-1.1694	0.2511	-0.0457	-0.0019
17.3000	2.7697	0.6810	-1.1774	0.2511	-0.0437	-0.0018
17.4000	2.7793	0.6578	-1.1851	0.2511	-0.0416	-0.0017
17.5000	2.7888	0.6346	-1.1924	0.2511	-0.0397	-0.0017
17.6000	2.7981	0.6112	-1.1993	0.2511	-0.0378	-0.0016
17.7000	2.8072	0.5878	-1.2058	0.2511	-0.0357	-0.0015
17.8000	2.8161	0.5644	-1.2121	0.2510	-0.0340	-0.0015
17.9000	2.8249	0.5409	-1.2179	0.2510	-0.0320	-0.0014
18.0000	2.8336	0.5173	-1.2235	0.2510	-0.0304	-0.0014
18.1000	2.8422	0.4937	-1.2288	0.2510	-0.0286	-0.0013
18.2000	2.8506	0.4701	-1.2337	0.2510	-0.0271	-0.0013
18.3000	2.8589	0.4464	-1.2384	0.2510	-0.0254	-0.0012
18.4000	2.8671	0.4227	-1.2427	0.2510	-0.0238	-0.0011
18.5000	2.8752	0.3989	-1.2468	0.2510	-0.0222	-0.0011
18.6000	2.8832	0.3751	-1.2506	0.2510	-0.0209	-0.0011
18.7000	2.8911	0.3513	-1.2542	0.2510	-0.0193	-0.0010
18.8000	2.8989	0.3274	-1.2574	0.2510	-0.0178	-0.0009
18.9000	2.9066	0.3036	-1.2604	0.2510	-0.0164	-0.0009
19.0000	2.9143	0.2797	-1.2632	0.2510	-0.0150	-0.0008
19.1000	2.9219	0.2557	-1.2657	0.2510	-0.0136	-0.0008
19.2000	2.9294	0.2318	-1.2679	0.2510	-0.0123	-0.0007
19.3000	2.9369	0.2078	-1.2699	0.2510	-0.0110	-0.0007
19.4000	2.9443	0.1839	-1.2717	0.2510	-0.0096	-0.0007
19.5000	2.9517	0.1599	-1.2732	0.2509	-0.0083	-0.0006
19.6000	2.9591	0.1359	-1.2745	0.2509	-0.0071	-0.0006
19.7000	2.9664	0.1119	-1.2756	0.2509	-0.0058	-0.0005
19.8000	2.9737	0.0879	-1.2764	0.2509	-0.0044	-0.0004
