t	x(t)	y(t)	theta(t)	v(t)	gamma(t)	efa
5.0000	1.0787	0.1371	1.1265	0.2524	0.2301	0.0067
5.1000	1.0896	0.1598	1.1656	0.2524	0.2094	0.0065
5.2000	1.0995	0.1830	1.2012	0.2524	0.1908	0.0065
5.3000	1.1087	0.2066	1.2333	0.2524	0.1727	0.0062
5.4000	1.1170	0.2304	1.2624	0.2524	0.1565	0.0061
5.5000	1.1247	0.2544	1.2885	0.2524	0.1409	0.0058
5.6000	1.1317	0.2787	1.3121	0.2524	0.1269	0.0056
5.7000	1.1382	0.3031	1.3332	0.2524	0.1144	0.0055
5.8000	1.1441	0.3276	1.3522	0.2524	0.1029	0.0053
5.9000	1.1496	0.3522	1.3692	0.2523	0.0919	0.0051
6.0000	1.1546	0.3770	1.3843	0.2523	0.0819	0.0049
6.1000	1.1593	0.4018	1.3978	0.2523	0.0728	0.0047
6.2000	1.1637	0.4266	1.4097	0.2523	0.0645	0.0045
6.3000	1.1677	0.4515	1.4201	0.2523	0.0565	0.0042
6.4000	1.1715	0.4765	1.4292	0.2523	0.0495	0.0040
6.5000	1.1750	0.5014	1.4371	0.2523	0.0427	0.0038
6.6000	1.1784	0.5265	1.4438	0.2523	0.0364	0.0036
6.7000	1.1816	0.5515	1.4494	0.2523	0.0305	0.0034
6.8000	1.1847	0.5765	1.4540	0.2523	0.0250	0.0032
6.9000	1.1876	0.6016	1.4576	0.2523	0.0197	0.0030
7.0000	1.1905	0.6266	1.4603	0.2523	0.0146	0.0028
7.1000	1.1932	0.6517	1.4621	0.2523	0.0098	0.0026
7.2000	1.1960	0.6768	1.4631	0.2522	0.0051	0.0024
7.3000	1.1987	0.7019	1.4631	0.2522	0.0005	0.0023
7.4000	1.2014	0.7269	1.4623	0.2522	-0.0043	0.0021
7.5000	1.2041	0.7520	1.4607	0.2522	-0.0088	0.0019
7.6000	1.2069	0.7771	1.4583	0.2522	-0.0132	0.0017
7.7000	1.2097	0.8022	1.4550	0.2522	-0.0180	0.0015
7.8000	1.2126	0.8272	1.4508	0.2522	-0.0225	0.0013
7.9000	1.2157	0.8522	1.4458	0.2522	-0.0275	0.0011
8.0000	1.2188	0.8773	1.4398	0.2522	-0.0326	0.0010
8.1000	1.2221	0.9023	1.4328	0.2522	-0.0378	0.0008
8.2000	1.2256	0.9272	1.4247	0.2522	-0.0438	0.0005
8.3000	1.2292	0.9522	1.4157	0.2522	-0.0493	0.0004
8.4000	1.2331	0.9771	1.4054	0.2522	-0.0558	0.0001
8.5000	1.2373	1.0020	1.3939	0.2522	-0.0625	-0.0001
8.6000	1.2417	1.0268	1.3811	0.2521	-0.0695	-0.0003
8.7000	1.2465	1.0516	1.3667	0.2521	-0.0778	-0.0005
8.8000	1.2516	1.0763	1.3507	0.2521	-0.0865	-0.0008
8.9000	1.2571	1.1009	1.3329	0.2521	-0.0968	-0.0011
9.0000	1.2630	1.1254	1.3133	0.2521	-0.1061	-0.0013
9.1000	1.2695	1.1497	1.2913	0.2521	-0.1189	-0.0017
9.2000	1.2764	1.1740	1.2671	0.2521	-0.1305	-0.0019
9.3000	1.2839	1.1980	1.2400	0.2521	-0.1463	-0.0023
9.4000	1.2921	1.2219	1.2102	0.2521	-0.1605	-0.0026
9.5000	1.3010	1.2455	1.1768	0.2521	-0.1796	-0.0031
9.6000	1.3107	1.2687	1.1402	0.2521	-0.1966	-0.0034
9.7000	1.3212	1.2916	1.0992	0.2521	-0.2191	-0.0040
9.8000	1.3327	1.3141	1.0544	0.2521	-0.2387	-0.0043
9.9000	1.3451	1.3360	1.0053	0.2521	-0.2612	-0.0049
10.0000	1.3586	1.3573	0.9512	0.2520	-0.2860	-0.0055
10.1000	1.3733	1.3778	0.8931	0.2520	-0.3059	-0.0059
10.2000	1.3891	1.3975	0.8305	0.2520	-0.3277	-0.0065
10.3000	1.4061	1.4161	0.7648	0.2520	-0.3432	-0.0069
10.4000	1.4243	1.4335	0.6964	0.2520	-0.3558	-0.0073
10.5000	1.4436	1.4497	0.6270	0.2520	-0.3610	-0.0078
10.6000	1.4640	1.4645	0.5586	0.2520	-0.3560	-0.0080
10.7000	1.4854	1.4778	0.4920	0.2520	-0.3471	-0.0083
10.8000	1.5076	1.4897	0.4284	0.2520	-0.3329	-0.0084
10.9000	1.5305	1.5002	0.3684	0.2520	-0.3154	-0.0083
11.0000	1.5540	1.5093	0.3118	0.2520	-0.2985	-0.0083
11.1000	1.5780	1.5170	0.2589	0.2520	-0.2802	-0.0082
11.2000	1.6023	1.5234	0.2093	0.2520	-0.2633	-0.0082
11.3000	1.6270	1.5287	0.1627	0.2520	-0.2478	-0.0082
11.4000	1.6519	1.5328	0.1193	0.2520	-0.2318	-0.0081
11.5000	1.6769	1.5358	0.0787	0.2519	-0.2175	-0.0079
11.6000	1.7020	1.5377	0.0405	0.2519	-0.2048	-0.0079
11.7000	1.7272	1.5388	0.0045	0.2519	-0.1934	-0.0078
11.8000	1.7524	1.5389	-0.0294	0.2519	-0.1819	-0.0075
11.9000	1.7775	1.5381	-0.0616	0.2519	-0.1733	-0.0075
12.0000	1.8027	1.5366	-0.0923	0.2519	-0.1658	-0.0074
12.1000	1.8278	1.5343	-0.1216	0.2519	-0.1578	-0.0072
12.2000	1.8528	1.5312	-0.1499	0.2519	-0.1525	-0.0071
12.3000	1.8777	1.5274	-0.1773	0.2519	-0.1481	-0.0070
12.4000	1.9025	1.5230	-0.2040	0.2519	-0.1445	-0.0068
12.5000	1.9271	1.5179	-0.2303	0.2519	-0.1417	-0.0067
12.6000	1.9517	1.5122	-0.2561	0.2519	-0.1395	-0.0065
12.7000	1.9760	1.5058	-0.2818	0.2519	-0.1392	-0.0065
12.8000	2.0002	1.4988	-0.3076	0.2519	-0.1390	-0.0064
12.9000	2.0242	1.4911	-0.3332	0.2519	-0.1388	-0.0063
13.0000	2.0480	1.4829	-0.3589	0.2518	-0.1385	-0.0062
13.1000	2.0716	1.4741	-0.3847	0.2518	-0.1396	-0.0063
13.2000	2.0949	1.4646	-0.4107	0.2518	-0.1403	-0.0062
13.3000	2.1180	1.4546	-0.4364	0.2518	-0.1393	-0.0061
13.4000	2.1409	1.4439	-0.4623	0.2518	-0.1397	-0.0061
13.5000	2.1634	1.4327	-0.4881	0.2518	-0.1397	-0.0060
13.6000	2.1856	1.4209	-0.5139	0.2518	-0.1395	-0.0060
13.7000	2.2076	1.4085	-0.5396	0.2518	-0.1389	-0.0059
13.8000	2.2292	1.3956	-0.5654	0.2518	-0.1393	-0.0060
13.9000	2.2504	1.3821	-0.5909	0.2518	-0.1379	-0.0059
14.0000	2.2713	1.3680	-0.6161	0.2518	-0.1364	-0.0058
14.1000	2.2919	1.3535	-0.6410	0.2518	-0.1347	-0.0057
14.2000	2.3121	1.3384	-0.6656	0.2518	-0.1328	-0.0057
14.3000	2.3319	1.3229	-0.6900	0.2518	-0.1319	-0.0057
14.4000	2.3513	1.3069	-0.7139	0.2518	-0.1295	-0.0056
14.5000	2.3703	1.2904	-0.7374	0.2518	-0.1270	-0.0055
14.6000	2.3890	1.2734	-0.7604	0.2518	-0.1244	-0.0055
14.7000	2.4072	1.2561	-0.7829	0.2517	-0.1218	-0.0054
14.8000	2.4250	1.2383	-0.8048	0.2517	-0.1191	-0.0053
14.9000	2.4425	1.2202	-0.8261	0.2517	-0.1153	-0.0052
15.0000	2.4596	1.2017	-0.8469	0.2517	-0.1128	-0.0051
15.1000	2.4762	1.1828	-0.8671	0.2517	-0.1092	-0.0050
15.2000	2.4925	1.1636	-0.8868	0.2517	-0.1066	-0.0050
15.3000	2.5084	1.1441	-0.9058	0.2517	-0.1031	-0.0049
15.4000	2.5240	1.1243	-0.9242	0.2517	-0.0998	-0.0048
15.5000	2.5391	1.1042	-0.9420	0.2517	-0.0965	-0.0047
15.6000	2.5539	1.0839	-0.9592	0.2517	-0.0934	-0.0046
15.7000	2.5684	1.0633	-0.9758	0.2517	-0.0904	-0.0045
15.8000	2.5825	1.0424	-0.9919	0.2517	-0.0874	-0.0044
15.9000	2.5963	1.0214	-1.0073	0.2517	-0.0837	-0.0043
16.0000	2.6097	1.0001	-1.0223	0.2517	-0.0811	-0.0042
16.1000	2.6228	0.9786	-1.0366	0.2517	-0.0777	-0.0041
16.2000	2.6356	0.9569	-1.0503	0.2517	-0.0746	-0.0040
16.3000	2.6482	0.9351	-1.0636	0.2517	-0.0723	-0.0040
16.4000	2.6604	0.9131	-1.0762	0.2516	-0.0687	-0.0038
16.5000	2.6723	0.8910	-1.0884	0.2516	-0.0660	-0.0037
16.6000	2.6840	0.8687	-1.1000	0.2516	-0.0635	-0.0036
16.7000	2.6954	0.8462	-1.1113	0.2516	-0.0610	-0.0035
16.8000	2.7066	0.8237	-1.1219	0.2516	-0.0581	-0.0034
16.9000	2.7175	0.8010	-1.1322	0.2516	-0.0558	-0.0033
17.0000	2.7282	0.7782	-1.1420	0.2516	-0.0532	-0.0032
17.1000	2.7386	0.7554	-1.1513	0.2516	-0.0507	-0.0031
17.2000	2.7489	0.7324	-1.1603	0.2516	-0.0488	-0.0031
17.3000	2.7589	0.7093	-1.1688	0.2516	-0.0465	-0.0029
17.4000	2.7688	0.6862	-1.1769	0.2516	-0.0442	-0.0029
17.5000	2.7784	0.6629	-1.1847	0.2516	-0.0421	-0.0028
17.6000	2.7879	0.6396	-1.1920	0.2516	-0.0398	-0.0026
17.7000	2.7972	0.6162	-1.1989	0.2516	-0.0379	-0.0026
17.8000	2.8063	0.5928	-1.2056	0.2516	-0.0361	-0.0025
17.9000	2.8153	0.5693	-1.2119	0.2516	-0.0343	-0.0024
18.0000	2.8242	0.5457	-1.2178	0.2516	-0.0323	-0.0023
18.1000	2.8329	0.5221	-1.2235	0.2516	-0.0307	-0.0022
18.2000	2.8414	0.4985	-1.2288	0.2516	-0.0289	-0.0021
18.3000	2.8499	0.4748	-1.2338	0.2515	-0.0271	-0.0020
18.4000	2.8582	0.4511	-1.2385	0.2515	-0.0257	-0.0020
18.5000	2.8664	0.4273	-1.2429	0.2515	-0.0240	-0.0019
18.6000	2.8745	0.4035	-1.2470	0.2515	-0.0224	-0.0018
18.7000	2.8825	0.3796	-1.2509	0.2515	-0.0210	-0.0018
18.8000	2.8904	0.3557	-1.2544	0.2515	-0.0195	-0.0017
18.9000	2.8982	0.3318	-1.2577	0.2515	-0.0180	-0.0016
19.0000	2.9060	0.3079	-1.2608	0.2515	-0.0166	-0.0015
19.1000	2.9136	0.2840	-1.2636	0.2515	-0.0152	-0.0015
19.2000	2.9213	0.2600	-1.2661	0.2515	-0.0138	-0.0014
19.3000	2.9288	0.2360	-1.2684	0.2515	-0.0124	-0.0013
19.4000	2.9363	0.2120	-1.2704	0.2515	-0.0111	-0.0013
19.5000	2.9437	0.1880	-1.2722	0.2515	-0.0098	-0.0012
19.6000	2.9511	0.1639	-1.2738	0.2515	-0.0085	-0.0011
19.7000	2.9585	0.1399	-1.2751	0.2515	-0.0072	-0.0011
19.8000	2.9658	0.1158	-1.2762	0.2515	-0.0059	-0.0010
19.9000	2.9731	0.0918	-1.2771	0.2515	-0.0046	-0.0009
